"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"19-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4215.00","    4255.00","    4205.00","    4240.00","    4226.00","              167","             481","             2.03"
"16-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4202.00","    4232.00","    4155.00","    4155.00","    4225.00","              165","             496","             2.08"
"14-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4306.00","    4341.00","    4226.00","    4230.00","    4255.00","              142","             401","             1.72"
"13-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4160.00","    4308.00","    4146.00","    4302.00","    4179.00","              160","             650","             2.71"
"12-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4157.00","    4190.00","    4154.00","    4183.00","    4117.00","              131","              69","             0.29"
"09-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4051.00","    4178.00","    4047.00","    4176.00","    4109.00","              131","             432","             1.77"
"08-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4097.00","    4123.00","    4027.00","    4080.00","    4069.00","              131","             651","             2.65"
"07-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4205.00","    4210.00","    4027.00","    4030.00","    4185.00","              131","            1090","             4.54"
"06-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4281.00","    4299.00","    4250.00","    4262.00","    4261.00","              117","             561","             2.40"
"05-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4328.00","    4352.00","    4298.00","    4315.00","    4331.00","               84","             525","             2.27"
"02-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4313.00","    4401.00","    4298.00","    4359.00","    4305.00","               53","             486","             2.10"
"01-Aug-2019","FUTENR","BRCRUDEM","30-08-2019","    4469.00","    4469.00","    4390.00","    4390.00","    4476.00","               81","             383","             1.71"
"31-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4496.00","    4510.00","    4488.00","    4510.00","    4490.00","              221","             124","             0.56"
"31-Jul-2019","FUTENR","BRCRUDEM","30-08-2019","    4507.00","    4511.00","    4490.00","    4510.00","    4515.00","               51","             281","             1.26"
"30-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4404.00","    4442.00","    4401.00","    4430.00","    4428.00","              230","             556","             2.46"
"30-Jul-2019","FUTENR","BRCRUDEM","30-08-2019","    4415.00","    4446.00","    4412.00","    4445.00","    4450.00","               42","              83","             0.37"
"29-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4363.00","    4384.00","    4335.00","    4368.00","    4368.00","              285","             611","             2.66"
"29-Jul-2019","FUTENR","BRCRUDEM","30-08-2019","    4367.00","    4367.00","    4367.00","    4367.00","    4390.00","               10","              10","             0.04"
"26-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4389.00","    4407.00","    4348.00","    4348.00","    4408.00","              285","             578","             2.54"
"25-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4362.00","    4430.00","    4362.00","    4396.00","    4407.00","              258","             683","             3.00"
"24-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4418.00","    4453.00","    4395.00","    4402.00","    4357.00","              225","             444","             1.96"
"23-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4362.00","    4382.00","    4320.00","    4353.00","    4356.00","              225","             488","             2.12"
"22-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4360.00","    4407.00","    4335.00","    4355.00","    4395.00","              185","             455","             1.99"
"19-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4342.00","    4348.00","    4287.00","    4291.00","    4346.00","              162","             542","             2.35"
"18-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4402.00","    4448.00","    4311.00","    4318.00","    4427.00","              126","             539","             2.37"
"17-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4444.00","    4502.00","    4442.00","    4485.00","    4481.00","              106","             522","             2.33"
"16-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4571.00","    4607.00","    4460.00","    4522.00","    4522.00","               77","             569","             2.60"
"15-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4577.00","    4629.00","    4564.00","    4564.00","    4616.00","               43","             355","             1.63"
"12-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4596.00","    4617.00","    4583.00","    4583.00","    4616.00","               58","             288","             1.33"
"11-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4602.00","    4629.00","    4577.00","    4577.00","    4627.00","               67","             244","             1.13"
"10-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4455.00","    4544.00","    4450.00","    4544.00","    4508.00","               58","             186","             0.83"
"09-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4403.00","    4450.00","    4401.00","    4419.00","    4454.00","               59","             299","             1.32"
"08-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4424.00","    4460.00","    4411.00","    4436.00","    4440.00","               73","             253","             1.12"
"05-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4358.00","    4429.00","    4330.00","    4426.00","    4382.00","               52","             226","             0.99"
"04-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4383.00","    4400.00","    4355.00","    4371.00","    4415.00","               42","             193","             0.85"
"03-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4348.00","    4402.00","    4314.00","    4402.00","    4368.00","               52","             255","             1.11"
"02-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4501.00","    4540.00","    4431.00","    4431.00","    4503.00","               53","             262","             1.18"
"01-Jul-2019","FUTENR","BRCRUDEM","31-07-2019","    4588.00","    4615.00","    4490.00","    4501.00","    4612.00","               27","             174","             0.80"
"28-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4523.00","    4580.00","    4519.00","    4537.00","    4582.00","               88","             150","             0.68"
"28-Jun-2019","FUTENR","BRCRUDEM","31-07-2019","    4548.00","    4566.00","    4540.00","    4566.00","    4623.00","                9","              12","             0.05"
"27-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4601.00","    4610.00","    4554.00","    4597.00","    4566.00","               63","             102","             0.47"
"27-Jun-2019","FUTENR","BRCRUDEM","31-07-2019","    4575.00","    4615.00","    4575.00","    4615.00","    4592.00","                9","              15","             0.07"
"26-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4602.00","    4623.00","    4566.00","    4610.00","    4576.00","               46","             134","             0.62"
"25-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4488.00","    4550.00","    4485.00","    4550.00","    4489.00","               47","             115","             0.52"
"24-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4591.00","    4597.00","    4471.00","    4471.00","    4471.00","               61","              50","             0.23"
"21-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4534.00","    4593.00","    4509.00","    4563.00","    4547.00","               57","             115","             0.52"
"20-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4418.00","    4469.00","    4416.00","    4441.00","    4433.00","               67","             122","             0.54"
"19-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4351.00","    4381.00","    4313.00","    4367.00","    4322.00","               62","              97","             0.42"
"18-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4247.00","    4365.00","    4229.00","    4365.00","    4246.00","               47","             106","             0.45"
"17-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4369.00","    4377.00","    4305.00","    4330.00","    4319.00","               43","             555","             2.41"
"14-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4322.00","    4357.00","    4276.00","    4353.00","    4276.00","               32","             246","             1.06"
"13-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4181.00","    4383.00","    4181.00","    4284.00","    4332.00","               38","             856","             3.69"
"12-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4292.00","    4294.00","    4235.00","    4261.00","    4233.00","               32","             457","             1.95"
"11-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4373.00","    4392.00","    4340.00","    4356.00","    4350.00","               33","             463","             2.02"
"10-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4440.00","    4458.00","    4397.00","    4401.00","    4421.00","               32","             379","             1.68"
"07-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4353.00","    4407.00","    4344.00","    4364.00","    4366.00","               33","             449","             1.96"
"06-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4258.00","    4288.00","    4234.00","    4234.00","    4277.00","               24","             511","             2.18"
"04-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4251.00","    4336.00","    4210.00","    4332.00","    4230.00","               23","             507","             2.16"
"03-Jun-2019","FUTENR","BRCRUDEM","28-06-2019","    4296.00","    4371.00","    4271.00","    4291.00","    4381.00","               24","             323","             1.40"
"31-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4648.00","    4648.00","    4648.00","    4648.00","    4500.00","              226","               2","             0.01"
"30-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4860.00","    4865.00","    4693.00","    4693.00","    4841.00","              227","             516","             2.49"
"30-May-2019","FUTENR","BRCRUDEM","28-06-2019","    4885.00","    4885.00","    4721.00","    4721.00","    4866.00","               17","              29","             0.14"
"29-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4848.00","    4850.00","    4746.00","    4805.00","    4786.00","              325","             539","             2.59"
"28-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4866.00","    4903.00","    4840.00","    4881.00","    4898.00","              340","             449","             2.19"
"27-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4755.00","    4798.00","    4744.00","    4790.00","    4774.00","              290","             446","             2.13"
"24-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4773.00","    4778.00","    4736.00","    4736.00","    4792.00","              270","             233","             1.11"
"23-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4880.00","    4895.00","    4810.00","    4810.00","    4876.00","              282","             162","             0.79"
"22-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4991.00","    5008.00","    4906.00","    4920.00","    5010.00","              280","             682","             3.40"
"21-May-2019","FUTENR","BRCRUDEM","31-05-2019","    5067.00","    5073.00","    4999.00","    5012.00","    5030.00","              200","             596","             2.99"
"20-May-2019","FUTENR","BRCRUDEM","31-05-2019","    5088.00","    5111.00","    5044.00","    5045.00","    5109.00","              164","             317","             1.61"
"17-May-2019","FUTENR","BRCRUDEM","31-05-2019","    5115.00","    5133.00","    5073.00","    5074.00","    5141.00","              164","             486","             2.48"
"16-May-2019","FUTENR","BRCRUDEM","31-05-2019","    5073.00","    5139.00","    5033.00","    5115.00","    5107.00","              187","             648","             3.29"
"15-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4996.00","    5060.00","    4967.00","    5060.00","    5004.00","              164","             462","             2.31"
"14-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4971.00","    5036.00","    4927.00","    5021.00","    4990.00","              132","             586","             2.92"
"13-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4970.00","    5121.00","    4970.00","    5047.00","    5069.00","               92","             473","             2.39"
"10-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4956.00","    4975.00","    4926.00","    4966.00","    4983.00","               92","             330","             1.63"
"09-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4876.00","    4941.00","    4875.00","    4932.00","    4943.00","              132","             574","             2.81"
"08-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4890.00","    4904.00","    4846.00","    4904.00","    4876.00","               52","             263","             1.28"
"07-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4946.00","    4956.00","    4867.00","    4904.00","    4916.00","               54","             307","             1.51"
"06-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4821.00","    4930.00","    4801.00","    4914.00","    4899.00","               62","             234","             1.14"
"03-May-2019","FUTENR","BRCRUDEM","31-05-2019","    4903.00","    4950.00","    4858.00","    4950.00","    4910.00","               44","             216","             1.06"
"02-May-2019","FUTENR","BRCRUDEM","31-05-2019","    5014.00","    5017.00","    4900.00","    4900.00","    5002.00","               60","             183","             0.91"
"30-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5001.00","    5090.00","    5001.00","    5054.00","    5083.00","              485","              86","             0.43"
"30-Apr-2019","FUTENR","BRCRUDEM","31-05-2019","    5031.00","    5105.00","    5020.00","    5098.00","    5123.00","               42","             219","             1.11"
"26-Apr-2019","FUTENR","BRCRUDEM","30-04-2019","    5200.00","    5203.00","    5090.00","    5118.00","    5142.00","              485","             285","             1.47"
"26-Apr-2019","FUTENR","BRCRUDEM","31-05-2019","    5123.00","    5123.00","    5119.00","    5119.00","    5172.00","               42","              12","             0.06"
