"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","02-Jul-2018","26-Jul-2018","903","903","875.9","882.85","881","882.85","4324","38341.25","15255000","491000","        886.65"
"M&amp;M","02-Jul-2018","30-Aug-2018","900.35","903","880","886.2","883.4","886.2","57","506.5","116000","29000","        886.65"
"M&amp;M","02-Jul-2018","27-Sep-2018","0","0","0","924.7","0","902.3","0","0","0","0","        886.65"
"M&amp;M","03-Jul-2018","26-Jul-2018","886","894.05","875.1","890.4","889.65","890.4","2873","25489.89","14978000","-277000","        894.20"
"M&amp;M","03-Jul-2018","30-Aug-2018","881","896.95","881","893.5","893.55","893.5","28","248.99","130000","14000","        894.20"
"M&amp;M","03-Jul-2018","27-Sep-2018","0","0","0","924.7","0","909.75","0","0","0","0","        894.20"
"M&amp;M","04-Jul-2018","26-Jul-2018","892","898.55","881","895.65","897","895.65","3285","29308.08","15225000","247000","        900.10"
"M&amp;M","04-Jul-2018","30-Aug-2018","887.9","900.75","886.1","899.05","900.35","899.05","46","411.41","141000","11000","        900.10"
"M&amp;M","04-Jul-2018","27-Sep-2018","0","0","0","924.7","0","915.55","0","0","0","0","        900.10"
"M&amp;M","05-Jul-2018","26-Jul-2018","897","910.8","896.25","906.9","906","906.9","4688","42418.73","14908000","-317000","        912.35"
"M&amp;M","05-Jul-2018","30-Aug-2018","904.25","913.9","900.6","909.55","910.7","909.55","51","463.28","145000","4000","        912.35"
"M&amp;M","05-Jul-2018","27-Sep-2018","0","0","0","924.7","0","927.8","0","0","0","0","        912.35"
"M&amp;M","06-Jul-2018","26-Jul-2018","907.15","924.4","900.1","922.25","923.5","922.25","7836","71734.86","15469000","561000","        924.95"
"M&amp;M","06-Jul-2018","30-Aug-2018","907.5","927","905","926.2","927","926.2","154","1408.42","224000","79000","        924.95"
"M&amp;M","06-Jul-2018","27-Sep-2018","0","0","0","924.7","0","940.45","0","0","0","0","        924.95"
"M&amp;M","09-Jul-2018","26-Jul-2018","928.7","935.75","924.55","928.85","928.65","928.85","6589","61331.34","15573000","104000","        932.75"
"M&amp;M","09-Jul-2018","30-Aug-2018","935","938.9","930.8","932.35","932","932.35","60","561.08","239000","15000","        932.75"
"M&amp;M","09-Jul-2018","27-Sep-2018","0","0","0","924.7","0","947.8","0","0","0","0","        932.75"
"M&amp;M","10-Jul-2018","26-Jul-2018","930","932.4","923.15","927.45","927","927.45","3282","30436.31","15550000","-23000","        930.55"
"M&amp;M","10-Jul-2018","30-Aug-2018","934","935.7","927.8","931.15","931","931.15","41","381.79","252000","13000","        930.55"
"M&amp;M","10-Jul-2018","27-Sep-2018","0","0","0","924.7","0","945.35","0","0","0","0","        930.55"
"M&amp;M","11-Jul-2018","26-Jul-2018","928.65","935.1","922.15","925.55","924.2","925.55","4628","42986.46","15578000","28000","        931.00"
"M&amp;M","11-Jul-2018","30-Aug-2018","937","938.2","926.7","929","929","929","34","317.28","258000","6000","        931.00"
