"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Sep-2018","27-Sep-2018","973.95","981.6","948.8","953.85","952.5","953.85","4551","44010.48","14881000","471000","        947.80"
"M&amp;M","03-Sep-2018","25-Oct-2018","976","985.15","953.75","958.5","957.4","958.5","69","670.89","62000","8000","        947.80"
"M&amp;M","03-Sep-2018","29-Nov-2018","0","0","0","1001.25","0","964.7","0","0","0","0","        947.80"
"M&amp;M","04-Sep-2018","27-Sep-2018","957.95","959.05","934.45","938.55","940.75","938.55","4546","43131.19","15079000","198000","        931.75"
"M&amp;M","04-Sep-2018","25-Oct-2018","964.75","964.75","940","944","944","944","77","735.28","94000","32000","        931.75"
"M&amp;M","04-Sep-2018","29-Nov-2018","950","955.1","950","955.1","955.1","948.15","2","19.05","2000","2000","        931.75"
"M&amp;M","05-Sep-2018","27-Sep-2018","937.95","949.2","921.05","936.1","937.95","936.1","4013","37494.43","15334000","255000","        929.40"
"M&amp;M","05-Sep-2018","25-Oct-2018","941.85","950.05","926.85","941.7","942.65","941.7","58","543.9","100000","6000","        929.40"
"M&amp;M","05-Sep-2018","29-Nov-2018","0","0","0","955.1","955.1","945.55","0","0","2000","0","        929.40"
"M&amp;M","06-Sep-2018","27-Sep-2018","940.25","947.55","932.65","939.9","938.45","939.9","3123","29335.47","15549000","215000","        934.95"
"M&amp;M","06-Sep-2018","25-Oct-2018","941","951.35","937.3","944.55","942","944.55","101","951.91","161000","61000","        934.95"
"M&amp;M","06-Sep-2018","29-Nov-2018","949","949","949","949","949","951","1","9.49","3000","1000","        934.95"
"M&amp;M","07-Sep-2018","27-Sep-2018","941.7","980","940.4","976.3","975.9","976.3","6877","66032.42","15680000","131000","        973.70"
"M&amp;M","07-Sep-2018","25-Oct-2018","950.05","983.95","946.4","981.6","979.3","981.6","124","1194.77","198000","37000","        973.70"
"M&amp;M","07-Sep-2018","29-Nov-2018","0","0","0","949","949","990.2","0","0","3000","0","        973.70"
"M&amp;M","10-Sep-2018","27-Sep-2018","971.05","977.7","940.2","942.95","944.2","942.95","4345","41675.75","15747000","67000","        937.35"
"M&amp;M","10-Sep-2018","25-Oct-2018","978.7","982","944.75","947.15","949.6","947.15","164","1581.4","226000","28000","        937.35"
"M&amp;M","10-Sep-2018","29-Nov-2018","978.45","978.45","978.45","978.45","978.45","952.75","1","9.78","4000","1000","        937.35"
"M&amp;M","11-Sep-2018","27-Sep-2018","947.3","964","940.4","945.4","949","945.4","5037","48058.64","15357000","-390000","        943.15"
"M&amp;M","11-Sep-2018","25-Oct-2018","953.1","968.15","945.9","949.45","953","949.45","96","918.49","243000","17000","        943.15"
