"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Jan-2019","31-Jan-2019","809.35","809.95","776.15","778.95","778.75","778.95","6671","52467.07","14082000","774000","        773.35"
"M&amp;M","01-Jan-2019","28-Feb-2019","813.5","813.5","782","782.75","783.25","782.75","62","492.01","58000","6000","        773.35"
"M&amp;M","01-Jan-2019","28-Mar-2019","0","0","0","810.6","0","787.1","0","0","0","0","        773.35"
"M&amp;M","02-Jan-2019","31-Jan-2019","774.95","775","738.45","746.25","745","746.25","11665","87618.99","15286000","1204000","        741.70"
"M&amp;M","02-Jan-2019","28-Feb-2019","773.9","773.9","744","749.6","749","749.6","172","1298.15","123000","65000","        741.70"
"M&amp;M","02-Jan-2019","28-Mar-2019","760","760","753.1","753.1","753.1","754.75","4","30.33","4000","4000","        741.70"
"M&amp;M","03-Jan-2019","31-Jan-2019","745.8","748.9","720.65","723.15","723.25","723.15","11382","83378.62","17437000","2151000","        718.30"
"M&amp;M","03-Jan-2019","28-Feb-2019","744.6","751","725","726.7","726.35","726.7","169","1243.15","183000","60000","        718.30"
"M&amp;M","03-Jan-2019","28-Mar-2019","742.45","742.45","742.45","742.45","742.45","730.85","1","7.42","4000","0","        718.30"
"M&amp;M","04-Jan-2019","31-Jan-2019","726.25","732.9","717","728.9","729.95","728.9","7834","56884.8","17460000","23000","        725.60"
"M&amp;M","04-Jan-2019","28-Feb-2019","732","736","720","732.6","733","732.6","152","1108.07","204000","21000","        725.60"
"M&amp;M","04-Jan-2019","28-Mar-2019","0","0","0","742.45","742.45","738.15","0","0","4000","0","        725.60"
"M&amp;M","07-Jan-2019","31-Jan-2019","735.05","739.8","726.6","732.9","735","732.9","5031","36880.63","17074000","-386000","        729.55"
"M&amp;M","07-Jan-2019","28-Feb-2019","738","742.75","730.5","736.9","738","736.9","156","1148.83","194000","-10000","        729.55"
"M&amp;M","07-Jan-2019","28-Mar-2019","744","744","739.35","739.35","739.35","741.75","2","14.83","5000","1000","        729.55"
"M&amp;M","08-Jan-2019","31-Jan-2019","724","736.9","721","727.65","727.2","727.65","7247","52861.87","17442000","368000","        723.40"
"M&amp;M","08-Jan-2019","28-Feb-2019","725.05","740","725.05","730.65","730.2","730.65","558","4085.55","433000","239000","        723.40"
"M&amp;M","08-Jan-2019","28-Mar-2019","0","0","0","739.35","739.35","735.35","0","0","5000","0","        723.40"
"M&amp;M","09-Jan-2019","31-Jan-2019","732.45","734","723.65","729.95","729","729.95","3899","28410.32","17389000","-53000","        726.30"
"M&amp;M","09-Jan-2019","28-Feb-2019","736.35","736.35","728","733.45","732.15","733.45","138","1010.36","461000","28000","        726.30"
"M&amp;M","09-Jan-2019","28-Mar-2019","0","0","0","739.35","739.35","738.2","0","0","5000","0","        726.30"
"M&amp;M","10-Jan-2019","31-Jan-2019","728.75","737.9","725.65","736.2","735.05","736.2","4230","31089.55","17043000","-346000","        733.20"
"M&amp;M","10-Jan-2019","28-Feb-2019","729.85","741.1","729.85","739.3","739.05","739.3","115","849.25","468000","7000","        733.20"
"M&amp;M","10-Jan-2019","28-Mar-2019","0","0","0","739.35","739.35","745","0","0","5000","0","        733.20"
"M&amp;M","11-Jan-2019","31-Jan-2019","737","737.65","724.3","730.7","729","730.7","3459","25235.81","16860000","-183000","        727.90"
"M&amp;M","11-Jan-2019","28-Feb-2019","737","737.05","728","734.15","732.15","734.15","142","1041.01","491000","23000","        727.90"
"M&amp;M","11-Jan-2019","28-Mar-2019","0","0","0","739.35","739.35","739.5","0","0","5000","0","        727.90"
"M&amp;M","14-Jan-2019","31-Jan-2019","725","728.8","717","727.25","728","727.25","3507","25376.17","16664000","-196000","        724.55"
"M&amp;M","14-Jan-2019","28-Feb-2019","730.05","731.5","720.75","730.6","731","730.6","120","871.79","506000","15000","        724.55"
"M&amp;M","14-Jan-2019","28-Mar-2019","724","724","724","724","724","735.7","1","7.24","6000","1000","        724.55"
"M&amp;M","15-Jan-2019","31-Jan-2019","728.65","734","727.35","731.1","731","731.1","2792","20398","16611000","-53000","        726.90"
"M&amp;M","15-Jan-2019","28-Feb-2019","732","736","731.6","734.3","734.5","734.3","93","682.54","517000","11000","        726.90"
"M&amp;M","15-Jan-2019","28-Mar-2019","0","0","0","724","724","737.95","0","0","6000","0","        726.90"
