"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","02-May-2017","25-May-2017","1339.45","1356.35","1335","1344.3","1347","1344.3","3520","23678.56","4546000","17500","       1340.95"
"M&amp;M","02-May-2017","29-Jun-2017","1350.7","1357.85","1350.7","1357.85","1357.85","1355","4","27.07","9000","0","       1340.95"
"M&amp;M","02-May-2017","27-Jul-2017","0","0","0","1359.25","0","1361.8","0","0","0","0","       1340.95"
"M&amp;M","03-May-2017","25-May-2017","1348.35","1358","1337.2","1351.8","1347","1351.8","2211","14923.49","4410500","-135500","       1348.65"
"M&amp;M","03-May-2017","29-Jun-2017","1357.75","1361.8","1357.75","1359.65","1359.65","1362.55","10","67.99","8500","-500","       1348.65"
"M&amp;M","03-May-2017","27-Jul-2017","1355.7","1355.7","1355.7","1355.7","1355.7","1369.4","1","6.78","500","500","       1348.65"
"M&amp;M","04-May-2017","25-May-2017","1344.75","1354.5","1334","1337.1","1334","1337.1","2278","15289.24","4235500","-175000","       1334.90"
"M&amp;M","04-May-2017","29-Jun-2017","1346.9","1352.3","1342.5","1342.5","1342.5","1342.5","16","107.7","12500","4000","       1334.90"
"M&amp;M","04-May-2017","27-Jul-2017","1348.05","1348.05","1348.05","1348.05","1348.05","1355.25","1","6.74","1000","500","       1334.90"
"M&amp;M","05-May-2017","25-May-2017","1322.5","1328.95","1309.2","1321.75","1320","1321.75","2135","14095.86","4162500","-73000","       1321.25"
"M&amp;M","05-May-2017","29-Jun-2017","1324.7","1332.45","1319.8","1330","1330","1330","31","205.54","21000","8500","       1321.25"
"M&amp;M","05-May-2017","27-Jul-2017","0","0","0","1348.05","1348.05","1341.2","0","0","1000","0","       1321.25"
"M&amp;M","08-May-2017","25-May-2017","1322.75","1351.6","1314.7","1338.45","1339","1338.45","3807","25503.35","4207000","44500","       1333.35"
"M&amp;M","08-May-2017","29-Jun-2017","1335.05","1355","1325.3","1343.65","1343.45","1343.65","57","383.18","15500","-5500","       1333.35"
"M&amp;M","08-May-2017","27-Jul-2017","1329","1347.5","1329","1347.5","1347.5","1352.7","3","20.08","2000","1000","       1333.35"
"M&amp;M","09-May-2017","25-May-2017","1340.2","1354.9","1332.95","1346.35","1345.35","1346.35","3050","20519.03","4172000","-35000","       1343.65"
"M&amp;M","09-May-2017","29-Jun-2017","1351.1","1360.25","1333.85","1354.25","1350.45","1354.25","79","534.88","28000","12500","       1343.65"
"M&amp;M","09-May-2017","27-Jul-2017","0","0","0","1347.5","1347.5","1362.9","0","0","2000","0","       1343.65"
"M&amp;M","10-May-2017","25-May-2017","1353.65","1381.85","1349.55","1378.2","1376.5","1378.2","5101","35009.08","4296000","124000","       1376.40"
"M&amp;M","10-May-2017","29-Jun-2017","1363.25","1387.7","1363.25","1384.9","1384.9","1384.9","93","642.02","41000","13000","       1376.40"
"M&amp;M","10-May-2017","27-Jul-2017","1375.85","1375.85","1375.85","1375.85","1375.85","1395.85","1","6.88","1500","-500","       1376.40"
"M&amp;M","11-May-2017","25-May-2017","1385.95","1403.25","1364.45","1377.6","1377.55","1377.6","4839","33500.63","4228500","-67500","       1376.15"
"M&amp;M","11-May-2017","29-Jun-2017","1397.1","1407","1372","1384.35","1385.8","1384.35","112","777.96","40000","-1000","       1376.15"
"M&amp;M","11-May-2017","27-Jul-2017","1380","1380","1380","1380","1380","1395.35","1","6.9","2000","500","       1376.15"
"M&amp;M","12-May-2017","25-May-2017","1376.55","1379.95","1362.05","1369.15","1369.8","1369.15","2083","14261.02","4163500","-65000","       1367.85"
"M&amp;M","12-May-2017","29-Jun-2017","1385.2","1385.2","1369.2","1376.2","1375","1376.2","37","254.46","39500","-500","       1367.85"
"M&amp;M","12-May-2017","27-Jul-2017","1369.55","1369.55","1369.55","1369.55","1369.55","1386.7","1","6.85","2500","500","       1367.85"
"M&amp;M","15-May-2017","25-May-2017","1375.95","1387","1371.45","1376","1378.5","1376","1945","13418.55","4153500","-10000","       1375.65"
"M&amp;M","15-May-2017","29-Jun-2017","1380.6","1392","1380.6","1383.05","1384","1383.05","32","221.74","39500","0","       1375.65"
"M&amp;M","15-May-2017","27-Jul-2017","1376.1","1376.1","1376.1","1376.1","1376.1","1393.85","1","6.88","2500","0","       1375.65"
"M&amp;M","16-May-2017","25-May-2017","1376.05","1379.25","1366.1","1369.15","1369","1369.15","1802","12363.91","4203500","50000","       1366.35"
"M&amp;M","16-May-2017","29-Jun-2017","1385","1385","1372.6","1375.15","1378","1375.15","38","261.83","49000","9500","       1366.35"
"M&amp;M","16-May-2017","27-Jul-2017","1373.75","1373.75","1370.65","1370.65","1370.65","1384.2","2","13.72","2500","0","       1366.35"
"M&amp;M","17-May-2017","25-May-2017","1369.35","1383.3","1364.4","1378.25","1378","1378.25","2144","14771.94","4274000","70500","       1378.80"
"M&amp;M","17-May-2017","29-Jun-2017","1377.25","1389","1377.2","1384.6","1383.65","1384.6","55","380.51","51000","2000","       1378.80"
"M&amp;M","17-May-2017","27-Jul-2017","1382.2","1382.2","1382.2","1382.2","1382.2","1396.55","1","6.91","2500","0","       1378.80"
