"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Jan-2014","30-Jan-2014","954.95","961.65","950.15","957.25","956.55","957.25","2466","5898.28","2203000","4500","        948.00"
"M&amp;M","01-Jan-2014","26-Feb-2014","963","968.5","960.6","963.4","963.4","961.25","14","33.77","50000","250","        948.00"
"M&amp;M","01-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","968.2","0","0","250","0","        948.00"
"M&amp;M","02-Jan-2014","30-Jan-2014","954","968","937","942.75","940","942.75","4905","11710.21","2336000","133000","        936.10"
"M&amp;M","02-Jan-2014","26-Feb-2014","964.35","973.9","945","950.05","945.4","950.05","434","1050.01","120750","70750","        936.10"
"M&amp;M","02-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","955.8","0","0","250","0","        936.10"
"M&amp;M","03-Jan-2014","30-Jan-2014","939.55","939.8","904.15","908.4","910","908.4","5703","13066.56","2491250","155250","        900.25"
"M&amp;M","03-Jan-2014","26-Feb-2014","942.9","942.9","913.95","915.3","916","915.3","96","221.25","128500","7750","        900.25"
"M&amp;M","03-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","919","0","0","250","0","        900.25"
"M&amp;M","06-Jan-2014","30-Jan-2014","912.85","912.85","893.9","903.6","907.3","903.6","4733","10664.28","2458000","-33250","        895.40"
"M&amp;M","06-Jan-2014","26-Feb-2014","907.1","914","902.6","913.2","914","913.2","28","63.53","130750","2250","        895.40"
"M&amp;M","06-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","913.4","0","0","250","0","        895.40"
"M&amp;M","07-Jan-2014","30-Jan-2014","913.7","913.9","895.45","910.3","912.45","910.3","6555","14831.09","2432500","-25500","        903.10"
"M&amp;M","07-Jan-2014","26-Feb-2014","912","919.55","903.15","916.15","919.55","916.15","60","136.66","136500","5750","        903.10"
"M&amp;M","07-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","921","0","0","250","0","        903.10"
"M&amp;M","08-Jan-2014","30-Jan-2014","913.5","919.9","904.6","913.65","916","913.65","4174","9527.32","2414000","-18500","        908.60"
"M&amp;M","08-Jan-2014","26-Feb-2014","922.85","925.5","912.5","921.95","921.95","921.95","52","119.49","135750","-750","        908.60"
"M&amp;M","08-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","926.5","0","0","250","0","        908.60"
"M&amp;M","09-Jan-2014","30-Jan-2014","915.65","921.6","894.45","898.45","896.45","898.45","3979","9037.73","2426250","12250","        894.35"
"M&amp;M","09-Jan-2014","26-Feb-2014","920.5","927","903","905.5","903.25","905.5","90","205.74","136750","1000","        894.35"
"M&amp;M","09-Jan-2014","27-Mar-2014","0","0","0","989.85","989.85","911.8","0","0","250","0","        894.35"
"M&amp;M","10-Jan-2014","30-Jan-2014","890.05","897.95","869.5","877.05","877","877.05","5573","12263.98","2504000","77750","        874.55"
