"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Mar-2003","27-Mar-2003","111.25","112.85","109.7","110.1","109.7","110.1","949","2647.77","2287500","-140000","        109.75"
"M&amp;M","03-Mar-2003","24-Apr-2003","113.5","113.5","112.75","112.85","112.85","111.1","4","11.3","12500","5000","        109.75"
"M&amp;M","03-Mar-2003","29-May-2003","0","0","0","107","0","112.05","0","0","0","0","        109.75"
"M&amp;M","04-Mar-2003","27-Mar-2003","109.95","109.95","107.85","108.5","108.85","108.5","441","1198.51","2187500","-100000","        108.35"
"M&amp;M","04-Mar-2003","24-Apr-2003","109.75","109.75","109.75","109.75","109.75","109.7","1","2.74","12500","0","        108.35"
"M&amp;M","04-Mar-2003","29-May-2003","0","0","0","107","0","110.6","0","0","0","0","        108.35"
"M&amp;M","05-Mar-2003","27-Mar-2003","108.05","108.25","105.2","107.65","107.6","107.65","562","1500.22","2160000","-27500","        107.15"
"M&amp;M","05-Mar-2003","24-Apr-2003","107.5","108.25","106.5","108.25","108.25","108.45","7","18.85","25000","12500","        107.15"
"M&amp;M","05-Mar-2003","29-May-2003","0","0","0","107","0","109.35","0","0","0","0","        107.15"
"M&amp;M","06-Mar-2003","27-Mar-2003","108.3","108.3","103.85","104.25","104.6","104.25","584","1541.83","2260000","100000","        103.65"
"M&amp;M","06-Mar-2003","24-Apr-2003","107.3","107.3","105","105.05","105.1","105.05","26","68.68","77500","52500","        103.65"
"M&amp;M","06-Mar-2003","29-May-2003","0","0","0","107","0","105.7","0","0","0","0","        103.65"
"M&amp;M","07-Mar-2003","27-Mar-2003","103.8","104.65","102.2","103.1","103.25","103.1","526","1359.65","2235000","-25000","        102.40"
"M&amp;M","07-Mar-2003","24-Apr-2003","104.25","105.25","103.5","103.55","103.55","103.6","10","26.06","87500","10000","        102.40"
"M&amp;M","07-Mar-2003","29-May-2003","0","0","0","107","0","104.45","0","0","0","0","        102.40"
"M&amp;M","10-Mar-2003","27-Mar-2003","103.3","104.25","101.85","102.9","102.65","102.9","410","1055.26","2182500","-52500","        102.55"
"M&amp;M","10-Mar-2003","24-Apr-2003","104","104","103.35","103.35","103.35","103.35","5","12.97","90000","2500","        102.55"
