"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Nov-2014","27-Nov-2014","1304.85","1304.85","1267.1","1274.45","1274.9","1274.45","6883","21952.25","3305250","148750","       1267.55"
"M&amp;M","03-Nov-2014","24-Dec-2014","1291.85","1291.85","1275.85","1282.15","1281.5","1282.15","291","932.82","57000","29250","       1267.55"
"M&amp;M","03-Nov-2014","29-Jan-2015","0","0","0","1316.15","0","1294.3","0","0","0","0","       1267.55"
"M&amp;M","05-Nov-2014","27-Nov-2014","1276.5","1279.35","1251.4","1262.05","1263.4","1262.05","5636","17811.09","3435500","130250","       1256.10"
"M&amp;M","05-Nov-2014","24-Dec-2014","1281.05","1284.7","1260.05","1270.25","1272.6","1270.25","85","269.99","64250","7250","       1256.10"
"M&amp;M","05-Nov-2014","29-Jan-2015","0","0","0","1316.15","0","1282.1","0","0","0","0","       1256.10"
"M&amp;M","07-Nov-2014","27-Nov-2014","1255.9","1255.9","1237.25","1246.45","1247.05","1246.45","5035","15691.46","3586750","151250","       1239.10"
"M&amp;M","07-Nov-2014","24-Dec-2014","1252","1260.35","1249","1255.45","1254.15","1255.45","130","407.6","75250","11000","       1239.10"
"M&amp;M","07-Nov-2014","29-Jan-2015","0","0","0","1316.15","0","1264.1","0","0","0","0","       1239.10"
"M&amp;M","10-Nov-2014","27-Nov-2014","1241.35","1258.05","1230.1","1237.3","1237.9","1237.3","4139","12826.63","3716000","129250","       1230.90"
"M&amp;M","10-Nov-2014","24-Dec-2014","1260.5","1264.7","1238.2","1244.35","1244.55","1244.35","80","249.46","81250","6000","       1230.90"
"M&amp;M","10-Nov-2014","29-Jan-2015","0","0","0","1316.15","0","1254.7","0","0","0","0","       1230.90"
"M&amp;M","11-Nov-2014","27-Nov-2014","1235.55","1269.9","1235.55","1263.9","1268","1263.9","6094","19151.47","3590750","-125250","       1260.55"
"M&amp;M","11-Nov-2014","24-Dec-2014","1249.8","1275","1249.25","1271.3","1275","1271.3","78","246.72","82500","1250","       1260.55"
"M&amp;M","11-Nov-2014","29-Jan-2015","1265.9","1285.45","1265.9","1285.45","1285.45","1284.6","2","6.38","500","500","       1260.55"
"M&amp;M","12-Nov-2014","27-Nov-2014","1278.8","1284.8","1250.6","1255.9","1256.05","1255.9","4681","14761.67","3701500","110750","       1253.60"
"M&amp;M","12-Nov-2014","24-Dec-2014","1282","1282","1260","1264.05","1262","1264.05","92","291.51","94250","11750","       1253.60"
"M&amp;M","12-Nov-2014","29-Jan-2015","1278.05","1278.05","1278.05","1278.05","1278.05","1277.25","1","3.2","500","0","       1253.60"
"M&amp;M","13-Nov-2014","27-Nov-2014","1252.65","1265.05","1242.2","1256.35","1255","1256.35","5591","17524.27","3583250","-118250","       1255.20"
"M&amp;M","13-Nov-2014","24-Dec-2014","1268","1272","1250.1","1263.7","1262","1263.7","105","330.77","106000","11750","       1255.20"
"M&amp;M","13-Nov-2014","29-Jan-2015","0","0","0","1278.05","1278.05","1278.4","0","0","500","0","       1255.20"
"M&amp;M","14-Nov-2014","27-Nov-2014","1253.2","1261","1246.55","1257.7","1256","1257.7","3199","10028.12","3627000","43750","       1255.85"
"M&amp;M","14-Nov-2014","24-Dec-2014","1264","1267.65","1256.1","1265.8","1265","1265.8","71","223.86","111250","5250","       1255.85"
"M&amp;M","14-Nov-2014","29-Jan-2015","0","0","0","1278.05","1278.05","1278.75","0","0","500","0","       1255.85"
"M&amp;M","17-Nov-2014","27-Nov-2014","1255.75","1260.45","1243.25","1255.65","1256","1255.65","4862","15210.89","3734000","107000","       1250.30"
"M&amp;M","17-Nov-2014","24-Dec-2014","1261","1267.85","1252","1262.85","1262","1262.85","323","1016.83","143500","32250","       1250.30"
"M&amp;M","17-Nov-2014","29-Jan-2015","1267.85","1267.85","1267.85","1267.85","1267.85","1272.1","1","3.17","750","250","       1250.30"
"M&amp;M","18-Nov-2014","27-Nov-2014","1259.4","1277.25","1255.55","1270.35","1271.5","1270.35","6339","20116.07","3677500","-56500","       1264.85"
"M&amp;M","18-Nov-2014","24-Dec-2014","1255.05","1283.7","1255.05","1277.45","1278.05","1277.45","334","1066.8","181750","38250","       1264.85"
"M&amp;M","18-Nov-2014","29-Jan-2015","0","0","0","1267.85","1267.85","1286.6","0","0","750","0","       1264.85"
"M&amp;M","19-Nov-2014","27-Nov-2014","1271.95","1272","1245","1249.05","1248.65","1249.05","4182","13108.68","3658000","-19500","       1245.00"
"M&amp;M","19-Nov-2014","24-Dec-2014","1274.45","1276.2","1252.9","1255.45","1255.4","1255.45","437","1375.93","226500","44750","       1245.00"
"M&amp;M","19-Nov-2014","29-Jan-2015","0","0","0","1267.85","1267.85","1266.05","0","0","750","0","       1245.00"
"M&amp;M","20-Nov-2014","27-Nov-2014","1247.65","1254.95","1225.75","1233","1237","1233","4192","12961.3","3590750","-67250","       1227.90"
"M&amp;M","20-Nov-2014","24-Dec-2014","1264.2","1264.2","1233.25","1240.25","1244","1240.25","960","2984.36","357750","131250","       1227.90"
"M&amp;M","20-Nov-2014","29-Jan-2015","1250.1","1250.1","1250","1250","1250","1248.25","2","6.25","750","0","       1227.90"
"M&amp;M","21-Nov-2014","27-Nov-2014","1238.3","1254.6","1230.8","1250.8","1248.45","1250.8","6821","21188.07","3688500","97750","       1246.70"
"M&amp;M","21-Nov-2014","24-Dec-2014","1243","1262","1238.2","1257.55","1256.8","1257.55","1898","5923.32","638250","280500","       1246.70"
"M&amp;M","21-Nov-2014","29-Jan-2015","0","0","0","1250","1250","1267.2","0","0","750","0","       1246.70"
"M&amp;M","24-Nov-2014","27-Nov-2014","1252.8","1257.95","1234","1250.2","1249.65","1250.2","8131","25293.94","3190000","-498500","       1250.65"
"M&amp;M","24-Nov-2014","24-Dec-2014","1260","1264.55","1200","1256.45","1256","1256.45","4206","13129.85","1174500","536250","       1250.65"
"M&amp;M","24-Nov-2014","29-Jan-2015","1245.05","1256.7","1209.9","1256.7","1256.7","1270.45","5","15.52","1000","250","       1250.65"
"M&amp;M","25-Nov-2014","27-Nov-2014","1252.8","1261","1236.2","1258.25","1259.5","1258.25","9227","28882.79","2271500","-918500","       1257.65"
"M&amp;M","25-Nov-2014","24-Dec-2014","1261.75","1267.95","1242.85","1265.25","1267.3","1265.25","5684","17883.76","1826750","652250","       1257.65"
"M&amp;M","25-Nov-2014","29-Jan-2015","1257","1273.9","1257","1271.25","1273.9","1271.25","12","38.07","3750","2750","       1257.65"
"M&amp;M","26-Nov-2014","27-Nov-2014","1260.3","1276.1","1259.4","1272.85","1276.1","1272.85","9160","29073.28","1496750","-774750","       1273.75"
"M&amp;M","26-Nov-2014","24-Dec-2014","1266.9","1283","1266.45","1280.1","1283","1280.1","6357","20293.4","2659250","832500","       1273.75"
"M&amp;M","26-Nov-2014","29-Jan-2015","1282.05","1291.1","1279.4","1291.1","1291.1","1293.25","17","54.44","5750","2000","       1273.75"
"M&amp;M","27-Nov-2014","27-Nov-2014","1278.95","1301.4","1275.95","1293.55","1292.8","1293.05","8068","25985.38","709500","-787250","       1293.05"
"M&amp;M","27-Nov-2014","24-Dec-2014","1284.4","1310","1283.6","1301.75","1301","1301.75","9454","30657.69","3481000","821750","       1293.05"
"M&amp;M","27-Nov-2014","29-Jan-2015","1291.95","1317","1291.95","1307.85","1307.9","1307.85","25","81.88","10000","4250","       1293.05"
"M&amp;M","28-Nov-2014","24-Dec-2014","1303","1333.2","1303","1328.15","1329.5","1328.15","5972","19702.06","3332500","-148500","       1323.75"
"M&amp;M","28-Nov-2014","29-Jan-2015","1320.3","1338.45","1313.5","1335.45","1336","1335.45","102","338.43","25250","15250","       1323.75"
