"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","09-Nov-2001","29-Nov-2001","88","88.5","85.3","85.65","85.65","85.65","7","15.17","10000","10000","         86.10"
"M&amp;M","09-Nov-2001","27-Dec-2001","0","0","0","87.8","0","87.45","0","0","0","0","         86.10"
"M&amp;M","09-Nov-2001","31-Jan-2002","0","0","0","87.8","0","88.45","0","0","0","0","         86.10"
"M&amp;M","12-Nov-2001","29-Nov-2001","89.9","89.9","86.95","86.95","86.95","86.9","5","11.11","20000","10000","         86.45"
"M&amp;M","12-Nov-2001","27-Dec-2001","0","0","0","87.8","0","87.75","0","0","0","0","         86.45"
"M&amp;M","12-Nov-2001","31-Jan-2002","0","0","0","87.8","0","88.75","0","0","0","0","         86.45"
"M&amp;M","13-Nov-2001","29-Nov-2001","0","0","0","86.95","86.95","87.05","0","0","20000","0","         86.60"
"M&amp;M","13-Nov-2001","27-Dec-2001","0","0","0","87.8","0","87.85","0","0","0","0","         86.60"
"M&amp;M","13-Nov-2001","31-Jan-2002","0","0","0","87.8","0","88.85","0","0","0","0","         86.60"
"M&amp;M","14-Nov-2001","29-Nov-2001","86.5","87.45","86.5","87","87.45","87","3","6.52","27500","7500","         86.25"
"M&amp;M","14-Nov-2001","27-Dec-2001","0","0","0","87.8","0","87.45","0","0","0","0","         86.25"
"M&amp;M","14-Nov-2001","31-Jan-2002","0","0","0","87.8","0","88.45","0","0","0","0","         86.25"
"M&amp;M","15-Nov-2001","29-Nov-2001","88","93.25","88","91.5","91.5","91.5","41","94.49","77500","50000","         91.70"
"M&amp;M","15-Nov-2001","27-Dec-2001","0","0","0","87.8","0","92.95","0","0","0","0","         91.70"
"M&amp;M","15-Nov-2001","31-Jan-2002","0","0","0","87.8","0","94.05","0","0","0","0","         91.70"
"M&amp;M","19-Nov-2001","29-Nov-2001","95.15","97","93.4","95.85","96.3","95.85","38","90.66","105000","27500","         95.90"
"M&amp;M","19-Nov-2001","27-Dec-2001","0","0","0","87.8","0","97.1","0","0","0","0","         95.90"
"M&amp;M","19-Nov-2001","31-Jan-2002","98","98","98","98","98","98.2","1","2.45","2500","2500","         95.90"
"M&amp;M","20-Nov-2001","29-Nov-2001","97.3","97.3","89","89.65","90","89.65","26","59.58","90000","-15000","         90.00"
"M&amp;M","20-Nov-2001","27-Dec-2001","91.05","92.95","90.1","90.1","90.1","90.1","4","9.15","10000","10000","         90.00"
"M&amp;M","20-Nov-2001","31-Jan-2002","0","0","0","98","98","92.15","0","0","2500","0","         90.00"
"M&amp;M","21-Nov-2001","29-Nov-2001","92","97.9","91.25","95.2","95.1","95.2","57","135.5","127500","37500","         95.20"
"M&amp;M","21-Nov-2001","27-Dec-2001","90","97.45","90","96.5","96.5","96.35","6","14.33","20000","10000","         95.20"
"M&amp;M","21-Nov-2001","31-Jan-2002","96","96.5","96","96.5","96.5","97.45","2","4.81","2500","0","         95.20"
"M&amp;M","22-Nov-2001","29-Nov-2001","97.7","97.7","94.05","94.55","94.55","95","29","69.35","130000","2500","         94.80"
"M&amp;M","22-Nov-2001","27-Dec-2001","97.5","98.25","96","97","97","95.9","22","53.54","75000","55000","         94.80"
"M&amp;M","22-Nov-2001","31-Jan-2002","98.95","98.95","98","98","98","97","2","4.92","7500","5000","         94.80"
"M&amp;M","23-Nov-2001","29-Nov-2001","92.5","92.5","90","91","91","91","9","20.52","125000","-5000","         90.70"
"M&amp;M","23-Nov-2001","27-Dec-2001","97.65","97.65","91.5","91.7","91.7","91.7","12","27.86","95000","20000","         90.70"
"M&amp;M","23-Nov-2001","31-Jan-2002","94.1","94.1","94.1","94.1","94.1","92.75","1","2.35","10000","2500","         90.70"
"M&amp;M","26-Nov-2001","29-Nov-2001","89.2","89.4","87","88.2","88.2","88.2","24","52.93","97500","-27500","         88.65"
"M&amp;M","26-Nov-2001","27-Dec-2001","90","91","89.5","89.75","90.2","89.75","17","38.31","130000","35000","         88.65"
"M&amp;M","26-Nov-2001","31-Jan-2002","0","0","0","94.1","94.1","90.55","0","0","10000","0","         88.65"
"M&amp;M","27-Nov-2001","29-Nov-2001","89","89","85.15","85.25","85.25","85.25","14","30.17","77500","-20000","         84.75"
"M&amp;M","27-Nov-2001","27-Dec-2001","90.25","90.25","85.05","85.55","85.05","85.55","43","93.36","197500","67500","         84.75"
"M&amp;M","27-Nov-2001","31-Jan-2002","0","0","0","94.1","94.1","86.55","0","0","10000","0","         84.75"
"M&amp;M","28-Nov-2001","29-Nov-2001","86","91.8","86","90.6","90","90.6","25","55.91","75000","-2500","         90.35"
"M&amp;M","28-Nov-2001","27-Dec-2001","87.5","93.1","87.25","91.35","91","91.35","90","202.66","235000","37500","         90.35"
"M&amp;M","28-Nov-2001","31-Jan-2002","0","0","0","94.1","94.1","92.25","0","0","10000","0","         90.35"
"M&amp;M","29-Nov-2001","29-Nov-2001","90.9","92.5","90.5","90.7","90.9","90.8","12","27.41","70000","-5000","         90.80"
"M&amp;M","29-Nov-2001","27-Dec-2001","92.5","94.25","90.5","91.85","92","91.85","65","150.13","302500","67500","         90.80"
"M&amp;M","29-Nov-2001","31-Jan-2002","95.5","95.5","95.5","95.5","95.5","92.65","1","2.39","10000","0","         90.80"
"M&amp;M","03-Dec-2001","27-Dec-2001","92.05","93.55","90.1","90.45","90.1","90.45","46","105.31","327500","25000","         89.85"
"M&amp;M","03-Dec-2001","31-Jan-2002","0","0","0","95.5","95.5","91.6","0","0","10000","0","         89.85"
"M&amp;M","03-Dec-2001","28-Feb-2002","0","0","0","92.7","0","92.4","0","0","0","0","         89.85"
"M&amp;M","04-Dec-2001","27-Dec-2001","92","93.3","90.7","92.05","92.4","92.05","60","138.39","375000","47500","         90.80"
"M&amp;M","04-Dec-2001","31-Jan-2002","92.25","92.25","92.25","92.25","92.25","92.5","1","2.31","10000","0","         90.80"
"M&amp;M","04-Dec-2001","28-Feb-2002","0","0","0","92.7","0","93.35","0","0","0","0","         90.80"
"M&amp;M","05-Dec-2001","27-Dec-2001","80.25","96.5","80.25","94.9","94.75","94.9","101","239.92","400000","25000","         93.90"
"M&amp;M","05-Dec-2001","31-Jan-2002","95.5","95.5","94.75","94.75","94.75","95.65","2","4.76","10000","0","         93.90"
