"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Nov-2008","27-Nov-2008","380","402.8","369.1","384.7","388","384.7","1776","2102.84","777192","-28080","        382.95"
"M&amp;M","03-Nov-2008","25-Dec-2008","0","0","0","366","366","389.4","0","0","312","0","        382.95"
"M&amp;M","03-Nov-2008","29-Jan-2009","0","0","0","311.3","0","394","0","0","0","0","        382.95"
"M&amp;M","04-Nov-2008","27-Nov-2008","385","403.95","367.15","402.35","402.8","402.35","1311","1570.28","809640","32448","        400.05"
"M&amp;M","04-Nov-2008","25-Dec-2008","380.4","380.4","373.9","373.9","373.9","406.65","2","2.35","624","312","        400.05"
"M&amp;M","04-Nov-2008","29-Jan-2009","0","0","0","311.3","0","411.4","0","0","0","0","        400.05"
"M&amp;M","05-Nov-2008","27-Nov-2008","400.1","415","360","372.45","374","372.45","1601","1937.3","815256","5616","        375.55"
"M&amp;M","05-Nov-2008","25-Dec-2008","376.05","378","374","375.4","378","375.4","8","9.37","2496","1872","        375.55"
"M&amp;M","05-Nov-2008","29-Jan-2009","0","0","0","311.3","0","386.15","0","0","0","0","        375.55"
"M&amp;M","06-Nov-2008","27-Nov-2008","363.7","402","356","377.15","375","377.15","1858","2178.39","821496","6240","        379.35"
"M&amp;M","06-Nov-2008","25-Dec-2008","328","392.7","328","392.7","392.7","385.25","7","7.96","3120","624","        379.35"
"M&amp;M","06-Nov-2008","29-Jan-2009","0","0","0","311.3","0","389.7","0","0","0","0","        379.35"
"M&amp;M","07-Nov-2008","27-Nov-2008","379.9","383","347.3","370.75","375.1","370.75","1765","2010.6","889512","68016","        369.80"
"M&amp;M","07-Nov-2008","25-Dec-2008","362","362","362","362","362","375.3","1","1.13","3432","312","        369.80"
"M&amp;M","07-Nov-2008","29-Jan-2009","0","0","0","311.3","0","379.55","0","0","0","0","        369.80"
"M&amp;M","10-Nov-2008","27-Nov-2008","371","394.5","359.6","390.25","393","390.25","942","1112.34","926328","36816","        390.00"
"M&amp;M","10-Nov-2008","25-Dec-2008","371","371","371","371","371","395.45","1","1.16","3744","312","        390.00"
"M&amp;M","10-Nov-2008","29-Jan-2009","0","0","0","311.3","0","399.95","0","0","0","0","        390.00"
"M&amp;M","11-Nov-2008","27-Nov-2008","384.2","392.9","352.2","356.3","355.4","356.3","1218","1400.76","855816","-70512","        356.25"
"M&amp;M","11-Nov-2008","25-Dec-2008","0","0","0","371","371","361.1","0","0","3744","0","        356.25"
"M&amp;M","11-Nov-2008","29-Jan-2009","0","0","0","311.3","0","365.2","0","0","0","0","        356.25"
"M&amp;M","12-Nov-2008","27-Nov-2008","358","360.5","336","341.6","343.5","341.6","1489","1608.13","838344","-17472","        341.00"
"M&amp;M","12-Nov-2008","25-Dec-2008","327","349.5","322.6","349.5","349.5","345.55","4","4.17","4368","624","        341.00"
"M&amp;M","12-Nov-2008","29-Jan-2009","0","0","0","311.3","0","349.55","0","0","0","0","        341.00"
"M&amp;M","14-Nov-2008","27-Nov-2008","356.45","356.45","316.55","334.4","335","334.4","1549","1611.76","852696","14352","        333.60"
"M&amp;M","14-Nov-2008","25-Dec-2008","345","352","322.5","335.4","334","335.4","12","12.49","4992","624","        333.60"
"M&amp;M","14-Nov-2008","29-Jan-2009","0","0","0","311.3","0","341.75","0","0","0","0","        333.60"
"M&amp;M","17-Nov-2008","27-Nov-2008","343.9","343.9","301.5","320.45","323","320.45","1474","1467.09","944424","91728","        319.00"
"M&amp;M","17-Nov-2008","25-Dec-2008","333","333","306.5","311.2","311.2","322.75","9","8.88","6240","1248","        319.00"
"M&amp;M","17-Nov-2008","29-Jan-2009","0","0","0","311.3","0","326.4","0","0","0","0","        319.00"
"M&amp;M","18-Nov-2008","27-Nov-2008","313.3","315","294.15","301.45","301.35","301.45","1330","1267.03","861432","-82992","        300.90"
"M&amp;M","18-Nov-2008","25-Dec-2008","302","310","299","301.8","301.6","301.8","19","17.96","7488","1248","        300.90"
"M&amp;M","18-Nov-2008","29-Jan-2009","0","0","0","311.3","0","307.95","0","0","0","0","        300.90"
"M&amp;M","19-Nov-2008","27-Nov-2008","306","323.8","301.25","304.1","302.45","304.1","1214","1180.12","878592","17160","        303.40"
"M&amp;M","19-Nov-2008","25-Dec-2008","315.7","317","306","306","306","306.8","21","20.42","13104","5616","        303.40"
"M&amp;M","19-Nov-2008","29-Jan-2009","0","0","0","311.3","0","310.35","0","0","0","0","        303.40"
"M&amp;M","20-Nov-2008","27-Nov-2008","293","311","288","303.85","306.5","303.85","934","863.44","831168","-47424","        302.70"
"M&amp;M","20-Nov-2008","25-Dec-2008","295.5","313.65","295.5","307.1","313.65","307.1","11","10.38","14976","1872","        302.70"
"M&amp;M","20-Nov-2008","29-Jan-2009","0","0","0","311.3","0","309.45","0","0","0","0","        302.70"
"M&amp;M","21-Nov-2008","27-Nov-2008","301.25","320","289.2","311.9","316.95","311.9","1458","1404.14","888264","57096","        308.60"
"M&amp;M","21-Nov-2008","25-Dec-2008","359.9","365.65","292","313.4","314.95","313.4","276","267.49","75816","60840","        308.60"
"M&amp;M","21-Nov-2008","29-Jan-2009","0","0","0","311.3","0","315.3","0","0","0","0","        308.60"
"M&amp;M","24-Nov-2008","27-Nov-2008","318","318","295.4","301.55","301.85","301.55","1455","1380.1","813696","-74568","        299.70"
"M&amp;M","24-Nov-2008","25-Dec-2008","310","316.95","296","301.4","301.4","301.4","803","760.57","216840","141024","        299.70"
"M&amp;M","24-Nov-2008","29-Jan-2009","0","0","0","311.3","0","305.7","0","0","0","0","        299.70"
"M&amp;M","25-Nov-2008","27-Nov-2008","310","310","273.6","277.3","277.1","277.3","1659","1506.32","587808","-225888","        276.25"
"M&amp;M","25-Nov-2008","25-Dec-2008","300.35","302","275","277.4","278.6","277.4","1279","1162.99","461136","244296","        276.25"
"M&amp;M","25-Nov-2008","29-Jan-2009","0","0","0","311.3","0","281.5","0","0","0","0","        276.25"
"M&amp;M","26-Nov-2008","27-Nov-2008","282.75","282.9","259.9","270.5","265.35","270.5","1727","1445.44","440544","-147264","        269.70"
"M&amp;M","26-Nov-2008","25-Dec-2008","278","283.4","260","271","270","271","1957","1640.02","771576","310440","        269.70"
"M&amp;M","26-Nov-2008","29-Jan-2009","0","0","0","311.3","0","274.7","0","0","0","0","        269.70"
"M&amp;M","28-Nov-2008","27-Nov-2008","270","287.35","263","281.8","280.9","280.8","1477","1269.22","257712","-182832","        280.80"
"M&amp;M","28-Nov-2008","25-Dec-2008","270","289.9","266","283.15","280.7","283.15","1526","1322.07","1023048","251472","        280.80"
"M&amp;M","28-Nov-2008","29-Jan-2009","0","0","0","311.3","0","285.9","0","0","0","0","        280.80"
"M&amp;M","01-Dec-2008","25-Dec-2008","287","288.95","266","271.1","270.65","271.1","1723","1465.36","1040832","17784","        272.10"
"M&amp;M","01-Dec-2008","29-Jan-2009","274.05","274.05","267.25","268.15","268.15","268.15","4","3.36","936","936","        272.10"
"M&amp;M","01-Dec-2008","26-Feb-2009","0","0","0","288.05","0","278.95","0","0","0","0","        272.10"
"M&amp;M","02-Dec-2008","25-Dec-2008","261.2","261.2","243.65","249.45","245.2","249.45","2089","1629.04","1198392","157560","        248.90"
"M&amp;M","02-Dec-2008","29-Jan-2009","255","255.95","243","254.1","254.1","253.1","8","6.27","1560","624","        248.90"
"M&amp;M","02-Dec-2008","26-Feb-2009","0","0","0","288.05","0","255.1","0","0","0","0","        248.90"
"M&amp;M","03-Dec-2008","25-Dec-2008","251.5","254","234.5","242.65","241.15","242.65","1975","1499.96","1242384","43992","        243.20"
"M&amp;M","03-Dec-2008","29-Jan-2009","245","245","231.05","234.8","238.5","234.8","3","2.23","1872","312","        243.20"
"M&amp;M","03-Dec-2008","26-Feb-2009","0","0","0","288.05","0","249.2","0","0","0","0","        243.20"
"M&amp;M","04-Dec-2008","25-Dec-2008","244.15","255.9","238.45","254.1","254","254.1","2374","1825.33","1330992","88608","        253.70"
"M&amp;M","04-Dec-2008","29-Jan-2009","242","253.1","240.5","252.2","252","252.2","63","49.05","5928","4056","        253.70"
"M&amp;M","04-Dec-2008","26-Feb-2009","0","0","0","288.05","0","259.65","0","0","0","0","        253.70"
"M&amp;M","05-Dec-2008","25-Dec-2008","257","262.95","249.4","251.85","251.45","251.85","1559","1244.48","1394952","63960","        251.95"
"M&amp;M","05-Dec-2008","29-Jan-2009","260","262","251","251","251","255.75","36","28.88","6552","624","        251.95"
"M&amp;M","05-Dec-2008","26-Feb-2009","0","0","0","288.05","0","257.7","0","0","0","0","        251.95"
"M&amp;M","08-Dec-2008","25-Dec-2008","278","279","246.1","250.15","247","250.15","1967","1593.76","1534728","139776","        248.85"
"M&amp;M","08-Dec-2008","29-Jan-2009","263.55","263.55","251.1","252.5","251.1","252.5","7","5.61","6240","-312","        248.85"
"M&amp;M","08-Dec-2008","26-Feb-2009","0","0","0","288.05","0","254.25","0","0","0","0","        248.85"
"M&amp;M","10-Dec-2008","25-Dec-2008","254","298","243","281.55","287.15","281.55","3530","2891.43","1591512","56784","        284.50"
"M&amp;M","10-Dec-2008","29-Jan-2009","244.3","293","244.2","282.15","290","282.15","22","18.52","7800","1560","        284.50"
"M&amp;M","10-Dec-2008","26-Feb-2009","0","0","0","288.05","0","290.25","0","0","0","0","        284.50"
"M&amp;M","11-Dec-2008","25-Dec-2008","287","293","276.35","282.75","283.7","282.75","1746","1543.32","1711320","119808","        287.00"
"M&amp;M","11-Dec-2008","29-Jan-2009","284.95","297.55","283.25","285","285","290.6","23","20.55","10920","3120","        287.00"
"M&amp;M","11-Dec-2008","26-Feb-2009","0","0","0","288.05","0","292.7","0","0","0","0","        287.00"
"M&amp;M","12-Dec-2008","25-Dec-2008","265.65","295.9","255.55","290.55","289.75","290.55","3070","2662.27","1939392","228072","        296.75"
"M&amp;M","12-Dec-2008","29-Jan-2009","268.2","292.35","268.2","289.85","288","289.85","43","38.01","18720","7800","        296.75"
"M&amp;M","12-Dec-2008","26-Feb-2009","0","0","0","288.05","0","302.55","0","0","0","0","        296.75"
"M&amp;M","15-Dec-2008","25-Dec-2008","299.8","314","292.15","302.2","301.85","302.2","1496","1412.83","1941888","2496","        303.90"
"M&amp;M","15-Dec-2008","29-Jan-2009","298","313","295","300.6","300.05","300.6","37","35.04","23712","4992","        303.90"
"M&amp;M","15-Dec-2008","26-Feb-2009","0","0","0","288.05","0","309.65","0","0","0","0","        303.90"
"M&amp;M","16-Dec-2008","25-Dec-2008","299","300.9","288.15","299.1","300.5","299.1","1418","1308.06","1925352","-16536","        299.25"
"M&amp;M","16-Dec-2008","29-Jan-2009","295","305.9","290.2","299.75","300.4","299.75","127","117.34","37752","14040","        299.25"
"M&amp;M","16-Dec-2008","26-Feb-2009","294","294","294","294","294","304.8","1","0.92","312","312","        299.25"
"M&amp;M","17-Dec-2008","25-Dec-2008","303","313.5","294.1","304.4","304.9","304.4","1702","1620.9","1928160","2808","        306.90"
"M&amp;M","17-Dec-2008","29-Jan-2009","300","313.8","295.1","304.1","304.9","304.1","258","246.07","79248","41496","        306.90"
"M&amp;M","17-Dec-2008","26-Feb-2009","0","0","0","294","294","312.5","0","0","312","0","        306.90"
"M&amp;M","18-Dec-2008","25-Dec-2008","310","318.65","301.05","310.1","306.2","310.1","2339","2272.55","1881984","-46176","        307.80"
"M&amp;M","18-Dec-2008","29-Jan-2009","310.95","318","302","310.05","308","310.05","720","700.06","215280","136032","        307.80"
"M&amp;M","18-Dec-2008","26-Feb-2009","0","0","0","294","294","313.35","0","0","312","0","        307.80"
"M&amp;M","19-Dec-2008","25-Dec-2008","311","346.95","300","324.6","319","324.6","6029","6199.05","1405560","-476424","        322.85"
"M&amp;M","19-Dec-2008","29-Jan-2009","310.55","346","310.5","323.75","319.85","323.75","2588","2650.1","704808","489528","        322.85"
"M&amp;M","19-Dec-2008","26-Feb-2009","0","0","0","294","294","328.5","0","0","312","0","        322.85"
"M&amp;M","22-Dec-2008","25-Dec-2008","326.9","329","302.15","308.1","308.4","308.1","4542","4462.07","866112","-539448","        306.75"
"M&amp;M","22-Dec-2008","29-Jan-2009","324.4","328","299","304","304","304","2926","2855.03","1327560","622752","        306.75"
"M&amp;M","22-Dec-2008","26-Feb-2009","302.2","302.2","302.2","302.2","302.2","312.05","1","0.94","624","312","        306.75"
"M&amp;M","23-Dec-2008","25-Dec-2008","300.2","303","285.2","290.85","292","290.85","1892","1742.97","647712","-218400","        290.25"
"M&amp;M","23-Dec-2008","29-Jan-2009","296","299.9","286","291.5","294","291.5","1269","1163.12","1357200","29640","        290.25"
"M&amp;M","23-Dec-2008","26-Feb-2009","295","295","295","295","295","295.1","1","0.92","936","312","        290.25"
"M&amp;M","24-Dec-2008","25-Dec-2008","286.55","297","275.1","277.6","277.75","277.95","1785","1593.32","524472","-123240","        277.95"
"M&amp;M","24-Dec-2008","29-Jan-2009","287.95","297","276.5","280.1","279.9","280.1","1868","1670.36","1502592","145392","        277.95"
"M&amp;M","24-Dec-2008","26-Feb-2009","0","0","0","295","295","282.45","0","0","936","0","        277.95"
"M&amp;M","26-Dec-2008","29-Jan-2009","280","288.1","264.05","266.25","267.35","266.25","1128","973.58","1491984","-10608","        265.15"
"M&amp;M","26-Dec-2008","26-Feb-2009","278.8","278.8","267.55","268.9","268.9","268.9","4","3.4","2184","1248","        265.15"
"M&amp;M","26-Dec-2008","26-Mar-2009","0","0","0","284.35","0","271.25","0","0","0","0","        265.15"
"M&amp;M","29-Dec-2008","29-Jan-2009","264","264.5","248","257.35","257.85","257.35","1366","1084.82","1564992","73008","        255.80"
