"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","01-Jan-2019","        295.90","        297.50","        300.70","        293.85","        300.70","        299.60","        296.77","   11837127","          3512877020.10","      69723","    1668134","         14.09"
"SBIN","N5","01-Jan-2019","      11521.73","      11511.00","      11540.00","      11510.00","      11540.00","      11540.00","      11527.55","        242","             2789667.85","         28","        242","        100.00"
"SBIN","EQ","02-Jan-2019","        299.60","        299.10","        302.50","        293.10","        293.80","        293.90","        298.20","   25559853","          7622009957.55","     162196","    7019907","         27.46"
"SBIN","N5","02-Jan-2019","      11540.00","      11490.00","      11550.00","      11490.00","      11540.00","      11540.00","      11545.10","       1730","            19973028.25","         54","       1728","         99.88"
"SBIN","EQ","03-Jan-2019","        293.90","        295.00","        295.55","        290.10","        291.05","        291.10","        292.87","   17548347","          5139324196.85","     110626","    6361787","         36.25"
"SBIN","N5","03-Jan-2019","      11540.00","      11500.00","      11553.00","      11500.00","      11545.00","      11545.00","      11541.88","        322","             3716486.50","         32","        322","        100.00"
"SBIN","EQ","04-Jan-2019","        291.10","        292.10","        299.00","        291.50","        297.30","        297.65","        296.18","   19514041","          5779686251.85","     142962","    4963982","         25.44"
"SBIN","N2","04-Jan-2019","      11288.00","      11150.00","      11212.00","      11150.00","      11212.00","      11212.00","      11181.00","         10","              111810.00","          4","          5","         50.00"
"SBIN","N5","04-Jan-2019","      11545.00","      11553.00","      11600.00","      11551.00","      11596.00","      11596.33","      11580.99","        233","             2698370.13","         33","        211","         90.56"
"SBIN","EQ","07-Jan-2019","        297.65","        301.05","        301.50","        295.20","        296.55","        296.30","        298.25","   14579399","          4348321236.30","     113554","    4817960","         33.05"
"SBIN","N5","07-Jan-2019","      11596.33","      11699.00","      11699.00","      11500.00","      11600.00","      11600.00","      11575.06","        122","             1412157.01","         15","         91","         74.59"
"SBIN","EQ","08-Jan-2019","        296.30","        295.80","        306.00","        294.75","        305.50","        305.30","        301.96","   22949961","          6929908001.70","     161941","    8532454","         37.18"
"SBIN","N5","08-Jan-2019","      11600.00","      11501.10","      11598.00","      11501.00","      11540.00","      11540.54","      11539.97","        127","             1465576.20","         21","        102","         80.31"
"SBIN","EQ","09-Jan-2019","        305.30","        306.00","        307.10","        300.75","        304.75","        305.30","        304.37","   21109911","          6425242058.20","     153567","    5956634","         28.22"
"SBIN","N2","09-Jan-2019","      11212.00","      11201.00","      11201.00","      11201.00","      11201.00","      11201.00","      11201.00","          5","               56005.00","          1","          5","        100.00"
"SBIN","N5","09-Jan-2019","      11540.54","      11560.00","      11599.85","      11542.00","      11560.00","      11562.68","      11561.77","         57","              659020.75","         19","         57","        100.00"
"SBIN","EQ","10-Jan-2019","        305.30","        305.10","        307.50","        303.50","        305.40","        305.55","        305.60","   16295468","          4979912227.75","     105369","    3670150","         22.52"
"SBIN","N5","10-Jan-2019","      11562.68","      11565.00","      11600.00","      11550.00","      11589.00","      11580.44","      11557.94","        112","             1294489.78","         19","        112","        100.00"
"SBIN","EQ","11-Jan-2019","        305.55","        305.40","        306.20","        300.95","        301.65","        302.75","        303.57","   12702551","          3856075154.25","     113356","    4877179","         38.40"
"SBIN","N2","11-Jan-2019","      11201.00","      11270.00","      11270.00","      11250.00","      11250.00","      11250.00","      11252.86","         14","              157540.00","          3","         14","        100.00"
"SBIN","N5","11-Jan-2019","      11580.44","      11555.00","      11598.85","      11550.00","      11575.00","      11571.08","      11566.88","        295","             3412230.55","         23","        280","         94.92"
"SBIN","EQ","14-Jan-2019","        302.75","        301.00","        303.60","        299.55","        300.50","        300.40","        301.15","   10372933","          3123839336.90","      96381","    3010704","         29.02"
"SBIN","N2","14-Jan-2019","      11250.00","      10740.00","      11289.00","      10510.10","      11180.00","      11180.00","      11027.46","         47","              518290.60","          7","         30","         63.83"
"SBIN","N5","14-Jan-2019","      11571.08","      11575.00","      11580.00","      11561.00","      11574.00","      11574.00","      11576.36","        282","             3264534.85","         49","        282","        100.00"
"SBIN","EQ","15-Jan-2019","        300.40","        302.00","        303.60","        301.10","        301.65","        301.65","        302.20","    9444374","          2854071606.60","      63046","    3065833","         32.46"
"SBIN","N5","15-Jan-2019","      11574.00","      11575.00","      11575.00","      11550.00","      11551.10","      11554.14","      11560.26","        186","             2150207.52","         22","        156","         83.87"
"SBIN","N6","15-Jan-2019","      11260.00","      11065.00","      11190.00","      11065.00","      11190.00","      11190.00","      11102.50","         15","              166537.50","          5","          8","         53.33"
"SBIN","EQ","16-Jan-2019","        301.65","        303.00","        306.65","        302.10","        303.00","        303.15","        304.50","   12111480","          3687969244.30","      78064","    3372380","         27.84"
"SBIN","N5","16-Jan-2019","      11554.14","      11575.00","      11586.70","      11570.00","      11570.00","      11579.93","      11576.26","        481","             5568183.40","         50","        481","        100.00"
"SBIN","EQ","17-Jan-2019","        303.15","        303.90","        304.35","        295.60","        297.40","        297.40","        298.93","   15974634","          4775250911.60","      98812","    4267421","         26.71"
"SBIN","N2","17-Jan-2019","      11180.00","      11151.00","      11320.00","      11151.00","      11320.00","      11320.00","      11264.96","         21","              236564.20","          9","         16","         76.19"
"SBIN","N5","17-Jan-2019","      11579.93","      11699.00","      11699.00","      11570.00","      11570.05","      11578.12","      11590.86","         65","              753406.05","         27","         65","        100.00"
"SBIN","EQ","18-Jan-2019","        297.40","        298.75","        299.85","        294.25","        295.30","        294.95","        297.21","    9082501","          2699375597.40","      84248","    2428153","         26.73"
"SBIN","N2","18-Jan-2019","      11320.00","      11340.00","      11340.00","      11339.99","      11340.00","      11339.99","      11340.00","          3","               34019.99","          3","          3","        100.00"
"SBIN","N5","18-Jan-2019","      11578.12","      11600.00","      11600.00","      11562.00","      11582.00","      11574.16","      11570.59","         39","              451253.12","         17","         35","         89.74"
"SBIN","EQ","21-Jan-2019","        294.95","        295.90","        296.75","        291.45","        292.30","        292.45","        294.06","   10188647","          2996093600.50","      78580","    2588276","         25.40"
"SBIN","N5","21-Jan-2019","      11574.16","      11588.00","      11600.00","      11565.00","      11590.30","      11590.30","      11587.20","        163","             1888713.57","         26","        153","         93.87"
"SBIN","EQ","22-Jan-2019","        292.45","        293.00","        293.00","        288.20","        290.85","        290.25","        290.18","   11297989","          3278440414.65","     105223","    3140391","         27.80"
"SBIN","N2","22-Jan-2019","      11339.99","      11349.00","      11349.00","      11165.00","      11180.00","      11188.18","      11196.93","         28","              313514.00","         11","         28","        100.00"
"SBIN","N5","22-Jan-2019","      11590.30","      11600.00","      11600.00","      11581.50","      11590.00","      11589.50","      11593.46","         75","              869509.85","         26","         70","         93.33"
"SBIN","EQ","23-Jan-2019","        290.25","        290.45","        292.95","        285.50","        286.20","        286.65","        289.24","   10304608","          2980486892.45","      86994","    2301274","         22.33"
"SBIN","N2","23-Jan-2019","      11188.18","      11211.11","      11300.00","      11211.11","      11299.99","      11299.99","      11254.55","         10","              112545.54","          4","         10","        100.00"
"SBIN","N5","23-Jan-2019","      11589.50","      11611.00","      11622.00","      11580.00","      11622.00","      11622.00","      11601.76","        281","             3260094.45","         56","        255","         90.75"
"SBIN","EQ","24-Jan-2019","        286.65","        286.65","        289.90","        285.50","        288.15","        288.05","        287.70","   11532528","          3317949366.85","      77968","    3985981","         34.56"
"SBIN","N5","24-Jan-2019","      11622.00","      11621.00","      11637.00","      11591.00","      11610.00","      11610.00","      11617.57","        113","             1312785.50","         21","        113","        100.00"
"SBIN","EQ","25-Jan-2019","        288.05","        289.60","        291.00","        283.20","        285.65","        285.40","        288.24","   11121223","          3205631966.70","      81514","    3137570","         28.21"
"SBIN","N2","25-Jan-2019","      11299.99","      11250.00","      11250.00","      11202.00","      11221.00","      11221.00","      11228.15","        269","             3020372.00","         26","        269","        100.00"
"SBIN","N5","25-Jan-2019","      11610.00","      11625.00","      11625.00","      11601.00","      11623.00","      11618.27","      11619.41","        241","             2800277.00","         21","        241","        100.00"
"SBIN","N6","25-Jan-2019","      11190.00","      11193.00","      11193.00","      11190.00","      11190.00","      11190.00","      11190.92","         65","              727410.00","          4","         65","        100.00"
"SBIN","EQ","28-Jan-2019","        285.40","        285.65","        286.60","        277.30","        282.50","        281.60","        281.30","   18905470","          5318155927.45","     128898","    8460683","         44.75"
"SBIN","N2","28-Jan-2019","      11221.00","      11250.00","      11250.00","      11230.00","      11230.00","      11231.80","      11247.45","        295","             3317998.45","         24","        295","        100.00"
"SBIN","N5","28-Jan-2019","      11618.27","      11624.00","      11624.00","      11600.00","      11600.00","      11610.08","      11613.26","        187","             2171678.85","         53","        187","        100.00"
"SBIN","N6","28-Jan-2019","      11190.00","      11500.00","      11875.00","      11160.00","      11160.00","      11189.78","      11252.32","        114","             1282765.00","         17","        107","         93.86"
"SBIN","EQ","29-Jan-2019","        281.60","        281.00","        286.00","        276.55","        281.45","        280.60","        282.25","   17435611","          4921152958.00","     118187","    6754035","         38.74"
"SBIN","N2","29-Jan-2019","      11231.80","      11250.00","      11250.00","      11240.00","      11240.00","      11240.25","      11244.75","        186","             2091523.60","         20","        186","        100.00"
"SBIN","N5","29-Jan-2019","      11610.08","      11625.00","      11625.00","      11605.00","      11618.00","      11617.69","      11613.41","        142","             1649104.80","         23","        142","        100.00"
"SBIN","EQ","30-Jan-2019","        280.60","        281.20","        289.40","        280.25","        287.35","        287.45","        285.36","   18908654","          5395790127.20","     143925","    4983334","         26.35"
"SBIN","N2","30-Jan-2019","      11240.25","      11213.50","      11220.00","      11213.00","      11220.00","      11220.00","      11213.74","         53","              594328.00","          4","         53","        100.00"
"SBIN","N5","30-Jan-2019","      11617.69","      11610.00","      11618.00","      11600.00","      11600.00","      11600.00","      11609.71","        172","             1996870.00","         14","        172","        100.00"
"SBIN","N6","30-Jan-2019","      11189.78","      11499.00","      11504.00","      11499.00","      11504.00","      11504.00","      11500.00","         15","              172500.00","          6","         15","        100.00"
"SBIN","EQ","31-Jan-2019","        287.45","        290.00","        294.80","        288.00","        294.80","        293.65","        291.77","   25546487","          7453807918.90","     172059","    9009745","         35.27"
"SBIN","N2","31-Jan-2019","      11220.00","      11220.00","      11250.00","      11220.00","      11250.00","      11250.00","      11230.00","         15","              168450.00","          2","         15","        100.00"
"SBIN","N5","31-Jan-2019","      11600.00","      11618.00","      11620.00","      11592.10","      11592.10","      11594.75","      11611.58","        127","             1474670.90","         12","        127","        100.00"
"SBIN","N6","31-Jan-2019","      11504.00","      11111.00","      11111.00","      11111.00","      11111.00","      11111.00","      11111.00","          1","               11111.00","          1","          1","        100.00"
"SBIN","EQ","01-Feb-2019","        293.65","        296.90","        302.70","        282.00","        282.60","        284.40","        291.96","   60015958","         17522247329.90","     371608","   12016901","         20.02"
"SBIN","N2","01-Feb-2019","      11250.00","      11325.00","      11350.00","      11300.00","      11350.00","      11350.00","      11325.00","          3","               33975.00","          3","          3","        100.00"
"SBIN","N5","01-Feb-2019","      11594.75","      11590.00","      11625.00","      11590.00","      11617.99","      11617.99","      11619.50","        240","             2788680.96","         36","        199","         82.92"
"SBIN","EQ","04-Feb-2019","        284.40","        282.40","        285.20","        277.85","        284.10","        283.95","        282.00","   20642919","          5821380715.35","     165027","    4407564","         21.35"
"SBIN","N2","04-Feb-2019","      11350.00","      11300.00","      11300.00","      11225.00","      11225.00","      11225.00","      11255.31","         50","              562765.60","          6","         50","        100.00"
"SBIN","N5","04-Feb-2019","      11617.99","      11600.00","      11624.00","      11596.00","      11596.00","      11596.00","      11611.35","        324","             3762078.95","         33","        324","        100.00"
"SBIN","N6","04-Feb-2019","      11111.00","      11120.00","      11120.00","      11120.00","      11120.00","      11120.00","      11120.00","          4","               44480.00","          1","          4","        100.00"
"SBIN","EQ","05-Feb-2019","        283.95","        284.20","        287.00","        283.00","        284.50","        284.65","        285.21","   13291133","          3790708171.50","     109065","    2775836","         20.88"
"SBIN","N2","05-Feb-2019","      11225.00","      11250.00","      11496.85","      11245.00","      11261.00","      11261.00","      11343.78","         55","              623907.75","         19","         44","         80.00"
"SBIN","N5","05-Feb-2019","      11596.00","      11600.00","      11648.50","      11595.00","      11645.00","      11628.92","      11623.76","        323","             3754476.00","         42","        317","         98.14"
"SBIN","EQ","06-Feb-2019","        284.65","        285.85","        289.75","        283.50","        289.45","        289.05","        286.98","   12149759","          3486779034.75","     115663","    3082362","         25.37"
"SBIN","N5","06-Feb-2019","      11628.92","      11640.00","      11650.00","      11639.95","      11645.00","      11644.94","      11646.08","        118","             1374237.35","         20","        118","        100.00"
"SBIN","N6","06-Feb-2019","      11120.00","      11350.00","      11350.00","      11350.00","      11350.00","      11350.00","      11350.00","         10","              113500.00","          1","         10","        100.00"
"SBIN","EQ","07-Feb-2019","        289.05","        289.40","        294.00","        286.60","        287.00","        287.40","        290.17","   19733315","          5726002165.40","     137834","    5490728","         27.82"
"SBIN","N2","07-Feb-2019","      11261.00","      11375.00","      11375.00","      11269.00","      11269.00","      11272.60","      11289.92","         26","              293538.00","          9","         26","        100.00"
"SBIN","N5","07-Feb-2019","      11644.94","      11645.00","      11650.00","      11630.00","      11632.00","      11634.32","      11640.39","        137","             1594733.35","         24","        137","        100.00"
"SBIN","EQ","08-Feb-2019","        287.40","        285.60","        288.00","        282.20","        286.55","        286.00","        285.03","   19781908","          5638351088.45","     110716","    8985776","         45.42"
"SBIN","N2","08-Feb-2019","      11272.60","      10740.00","      11360.00","      10499.00","      11360.00","      11355.00","      11060.21","        233","             2577029.40","         29","        119","         51.07"
"SBIN","N5","08-Feb-2019","      11634.32","      11630.00","      11630.00","      11603.00","      11630.00","      11630.00","      11625.67","        105","             1220695.06","         15","        105","        100.00"
"SBIN","N6","08-Feb-2019","      11350.00","      10950.00","      11468.00","      10499.00","      11350.00","      11350.00","      10883.61","         70","              761853.00","          4","         65","         92.86"
"SBIN","EQ","11-Feb-2019","        286.00","        285.95","        285.95","        280.00","        280.45","        280.50","        282.05","   15420017","          4349291875.10","     119512","    6850755","         44.43"
"SBIN","N2","11-Feb-2019","      11355.00","      11300.10","      11300.10","      11300.10","      11300.10","      11300.10","      11300.10","          1","               11300.10","          1","          1","        100.00"
