"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"M&amp;M","EQ","01-Jan-2014","        944.20","        948.00","        953.00","        942.50","        947.90","        948.00","        948.36","     311759","           295659206.40","       7834","     107014","         34.33"
"M&amp;M","EQ","02-Jan-2014","        948.00","        944.00","        959.00","        930.00","        931.00","        936.10","        949.56","     503776","           478365876.25","      18923","     297554","         59.06"
"M&amp;M","EQ","03-Jan-2014","        936.10","        928.00","        934.00","        897.50","        901.15","        900.25","        907.56","    1045971","           949280352.55","      43489","     590112","         56.42"
"M&amp;M","EQ","06-Jan-2014","        900.25","        903.70","        904.90","        887.40","        900.60","        895.40","        894.41","     638053","           570682418.65","      29853","     337483","         52.89"
"M&amp;M","EQ","07-Jan-2014","        895.40","        896.00","        908.05","        890.10","        906.95","        903.10","        898.46","     899197","           807888797.35","      40821","     519470","         57.77"
"M&amp;M","EQ","08-Jan-2014","        903.10","        908.00","        914.90","        899.05","        910.00","        908.60","        908.12","     588184","           534139639.35","      21092","     292331","         49.70"
"M&amp;M","EQ","09-Jan-2014","        908.60","        910.00","        917.45","        890.00","        891.40","        894.35","        906.17","     459440","           416329251.05","      18181","     172610","         37.57"
"M&amp;M","EQ","10-Jan-2014","        894.35","        894.00","        896.00","        864.80","        872.65","        874.55","        876.38","     896627","           785790355.40","      48319","     450918","         50.29"
"M&amp;M","EQ","13-Jan-2014","        874.55","        873.00","        891.05","        873.00","        888.70","        888.25","        884.33","     507675","           448950074.85","      20329","     245067","         48.27"
"M&amp;M","EQ","14-Jan-2014","        888.25","        883.00","        900.85","        882.65","        890.00","        891.05","        893.16","     671699","           599936550.70","      18723","     381358","         56.78"
"M&amp;M","EQ","15-Jan-2014","        891.05","        891.50","        907.00","        886.95","        905.65","        904.90","        896.11","     824994","           739286383.20","      34094","     403960","         48.97"
"M&amp;M","EQ","16-Jan-2014","        904.90","        905.50","        906.10","        888.35","        893.50","        892.65","        893.90","     826060","           738413283.65","      48292","     588588","         71.25"
