"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"03-Jun-2019","FUTBLN","GOLDM","05-07-2019","   32310.00","   32370.00","   32229.00","   32360.00","   32359.00","              144","             869","            28.07"
"31-May-2019","FUTBLN","GOLDM","04-06-2019","   31907.00","   32050.00","   31903.00","   32050.00","   32090.00","                0","              18","             0.58"
"31-May-2019","FUTBLN","GOLDM","05-07-2019","   31975.00","   32213.00","   31958.00","   32199.00","   32199.00","               27","             149","             4.78"
"30-May-2019","FUTBLN","GOLDM","04-06-2019","   31597.00","   31763.00","   31571.00","   31727.00","   31695.00","               17","             172","             5.44"
"30-May-2019","FUTBLN","GOLDM","05-07-2019","   31729.00","   31930.00","   31687.00","   31930.00","   31874.00","               18","              42","             1.33"
"29-May-2019","FUTBLN","GOLDM","04-06-2019","   31648.00","   31811.00","   31645.00","   31760.00","   31828.00","              128","             635","            20.16"
"29-May-2019","FUTBLN","GOLDM","05-07-2019","   31760.00","   31939.00","   31743.00","   31848.00","   32008.00","               12","              31","             0.99"
"28-May-2019","FUTBLN","GOLDM","04-06-2019","   31647.00","   31707.00","   31529.00","   31607.00","   31765.00","               34","            1044","            33.01"
"28-May-2019","FUTBLN","GOLDM","05-07-2019","   31780.00","   31794.00","   31768.00","   31780.00","   31945.00","                8","              18","             0.57"
"27-May-2019","FUTBLN","GOLDM","04-06-2019","   31639.00","   31702.00","   31639.00","   31678.00","   31775.00","              166","             173","             5.48"
"24-May-2019","FUTBLN","GOLDM","04-06-2019","   31684.00","   31701.00","   31527.00","   31553.00","   31553.00","               77","             139","             4.39"
"23-May-2019","FUTBLN","GOLDM","04-06-2019","   31329.00","   31750.00","   31267.00","   31749.00","   31766.00","               55","             206","             6.51"
"22-May-2019","FUTBLN","GOLDM","04-06-2019","   31463.00","   31559.00","   31412.00","   31495.00","   31591.00","              148","             390","            12.27"
"21-May-2019","FUTBLN","GOLDM","04-06-2019","   31512.00","   31543.00","   31420.00","   31461.00","   31633.00","               46","             403","            12.69"
"20-May-2019","FUTBLN","GOLDM","04-06-2019","   31488.00","   31555.00","   31420.00","   31555.00","   31633.00","              143","             764","            24.06"
"17-May-2019","FUTBLN","GOLDM","04-06-2019","   32025.00","   32029.00","   31800.00","   31820.00","   32025.00","               67","             168","             5.37"
"16-May-2019","FUTBLN","GOLDM","04-06-2019","   32253.00","   32323.00","   31950.00","   31950.00","   32159.00","               69","             664","            21.41"
"15-May-2019","FUTBLN","GOLDM","04-06-2019","   32251.00","   32403.00","   32183.00","   32273.00","   32362.00","               29","             655","            21.18"
"14-May-2019","FUTBLN","GOLDM","04-06-2019","   32420.00","   32447.00","   32284.00","   32288.00","   32371.00","               22","             640","            20.74"
"13-May-2019","FUTBLN","GOLDM","04-06-2019","   31919.00","   32430.00","   31902.00","   32423.00","   32044.00","               32","            1251","            40.11"
"10-May-2019","FUTBLN","GOLDM","04-06-2019","   31877.00","   32003.00","   31794.00","   31931.00","   31899.00","              328","            1034","            32.97"
"09-May-2019","FUTBLN","GOLDM","04-06-2019","   31750.00","   31998.00","   31750.00","   31895.00","   31895.00","               51","             675","            21.48"
"08-May-2019","FUTBLN","GOLDM","04-06-2019","   31739.00","   31939.00","   31723.00","   31750.00","   31879.00","              279","            1233","            39.24"
"07-May-2019","FUTBLN","GOLDM","04-06-2019","   31614.00","   31700.00","   31553.00","   31700.00","   31659.00","              138","             394","            12.46"
"06-May-2019","FUTBLN","GOLDM","04-06-2019","   31649.00","   31652.00","   31519.00","   31521.00","   31697.00","               38","              36","             1.14"
"03-May-2019","FUTBLN","GOLDM","03-05-2019","   31200.00","   31200.00","   31200.00","   31200.00","   31474.00","                0","               1","             0.03"
"03-May-2019","FUTBLN","GOLDM","04-06-2019","   31407.00","   31450.00","   31273.00","   31450.00","   31505.00","               33","              76","             2.38"
"02-May-2019","FUTBLN","GOLDM","03-05-2019","   31379.00","   31480.00","   31379.00","   31480.00","   31358.00","                1","               2","             0.06"
"02-May-2019","FUTBLN","GOLDM","04-06-2019","   31527.00","   31550.00","   31330.00","   31374.00","   31546.00","               38","              90","             2.83"
"01-May-2019","FUTBLN","GOLDM","04-06-2019","   31709.00","   31730.00","   31695.00","   31730.00","   31957.00","               10","              10","             0.32"
