,Date,Instrument,Symbol,Expiry_Date,Open_Price,High_Price,Low_Price,Close_Price,Daily_Settlement_Price,Open_Interest,No_of_Contracts,Turnover
34,2019-02-06,FUTBLN,GOLDM,05-04-2019,33361.0,33361.0,33318.0,33332.0,33607.0,0,7,0.23
35,2019-02-05,FUTBLN,GOLDM,05-03-2019,33334.0,33383.0,33245.0,33250.0,33250.0,46,374,12.45
36,2019-02-05,FUTBLN,GOLDM,05-04-2019,33373.0,33373.0,33369.0,33370.0,33606.0,1,3,0.1
37,2019-02-04,FUTBLN,GOLDM,05-03-2019,33273.0,33342.0,33225.0,33327.0,33412.0,53,243,8.09
38,2019-02-01,FUTBLN,GOLDM,05-02-2019,33060.0,33060.0,33060.0,33060.0,33181.0,11,2,0.07
39,2019-02-01,FUTBLN,GOLDM,05-03-2019,33000.0,33285.0,32930.0,33252.0,33360.0,58,159,5.27
40,2019-01-31,FUTBLN,GOLDM,05-02-2019,32978.0,33183.0,32978.0,33183.0,33227.0,11,103,3.41
41,2019-01-31,FUTBLN,GOLDM,05-03-2019,32823.0,33050.0,32814.0,32944.0,33407.0,46,116,3.82
42,2019-01-30,FUTBLN,GOLDM,05-02-2019,32981.0,32981.0,32851.0,32951.0,33005.0,104,33,1.09
43,2019-01-30,FUTBLN,GOLDM,05-03-2019,32864.0,32880.0,32754.0,32758.0,33183.0,49,139,4.56
44,2019-01-29,FUTBLN,GOLDM,05-02-2019,32579.0,32906.0,32545.0,32906.0,32856.0,110,58,1.89
45,2019-01-29,FUTBLN,GOLDM,05-03-2019,32532.0,32655.0,32500.0,32640.0,33033.0,20,117,3.81
46,2019-01-28,FUTBLN,GOLDM,05-02-2019,32455.0,32567.0,32453.0,32567.0,32691.0,126,149,4.84
47,2019-01-28,FUTBLN,GOLDM,05-03-2019,32434.0,32475.0,32434.0,32435.0,32868.0,4,32,1.04
48,2019-01-25,FUTBLN,GOLDM,05-02-2019,32030.0,32215.0,32029.0,32205.0,32344.0,126,168,5.39
49,2019-01-25,FUTBLN,GOLDM,05-03-2019,32047.0,32138.0,32047.0,32120.0,32518.0,1,42,1.35
50,2019-01-24,FUTBLN,GOLDM,05-02-2019,32125.0,32125.0,31996.0,32032.0,32317.0,144,238,7.63
51,2019-01-24,FUTBLN,GOLDM,05-03-2019,32084.0,32096.0,32020.0,32020.0,32491.0,26,39,1.25
52,2019-01-23,FUTBLN,GOLDM,05-02-2019,32140.0,32195.0,32061.0,32137.0,32137.0,113,313,10.06
53,2019-01-23,FUTBLN,GOLDM,05-03-2019,32130.0,32176.0,32130.0,32176.0,32586.0,11,8,0.26
54,2019-01-22,FUTBLN,GOLDM,05-02-2019,32032.0,32172.0,32002.0,32050.0,32415.0,29,273,8.77
55,2019-01-22,FUTBLN,GOLDM,05-03-2019,32118.0,32158.0,32118.0,32126.0,32590.0,5,6,0.19
56,2019-01-21,FUTBLN,GOLDM,05-02-2019,32181.0,32181.0,31990.0,32033.0,32251.0,31,335,10.74
57,2019-01-21,FUTBLN,GOLDM,05-03-2019,32170.0,32184.0,32033.0,32033.0,32425.0,7,7,0.22
58,2019-01-18,FUTBLN,GOLDM,05-02-2019,32260.0,32292.0,32055.0,32103.0,32386.0,38,354,11.4
59,2019-01-17,FUTBLN,GOLDM,05-02-2019,32281.0,32359.0,32195.0,32242.0,32242.0,38,223,7.2
60,2019-01-17,FUTBLN,GOLDM,05-03-2019,32336.0,32336.0,32336.0,32336.0,32687.0,0,1,0.03
61,2019-01-16,FUTBLN,GOLDM,05-02-2019,32121.0,32268.0,32116.0,32256.0,32439.0,38,209,6.74
62,2019-01-16,FUTBLN,GOLDM,05-03-2019,32280.0,32280.0,32280.0,32280.0,32615.0,1,1,0.03
63,2019-01-15,FUTBLN,GOLDM,05-02-2019,32145.0,32208.0,32115.0,32208.0,32384.0,33,220,7.07
64,2019-01-15,FUTBLN,GOLDM,05-03-2019,32161.0,32166.0,32160.0,32166.0,32560.0,0,4,0.13
65,2019-01-14,FUTBLN,GOLDM,05-02-2019,31991.0,32193.0,31968.0,32094.0,32248.0,40,181,5.81
66,2019-01-11,FUTBLN,GOLDM,05-02-2019,31970.0,32059.0,31909.0,31921.0,32266.0,43,279,8.93
67,2019-01-10,FUTBLN,GOLDM,05-02-2019,32050.0,32112.0,31874.0,31874.0,32266.0,43,209,6.7
68,2019-01-09,FUTBLN,GOLDM,05-02-2019,31700.0,31923.0,31700.0,31923.0,32046.0,40,166,5.27
69,2019-01-08,FUTBLN,GOLDM,05-02-2019,31640.0,31682.0,31579.0,31682.0,31883.0,59,136,4.3
70,2019-01-08,FUTBLN,GOLDM,05-03-2019,31700.0,31740.0,31700.0,31700.0,32054.0,0,4,0.13
71,2019-01-07,FUTBLN,GOLDM,05-02-2019,31491.0,31721.0,31487.0,31641.0,31974.0,58,158,5.0
72,2019-01-04,FUTBLN,GOLDM,04-01-2019,31901.0,31901.0,31901.0,31901.0,31811.0,0,1,0.03
73,2019-01-04,FUTBLN,GOLDM,05-02-2019,31815.0,31815.0,31683.0,31693.0,31957.0,57,140,4.45
74,2019-01-03,FUTBLN,GOLDM,05-02-2019,31783.0,31919.0,31745.0,31765.0,32112.0,51,157,5.0
75,2019-01-03,FUTBLN,GOLDM,05-03-2019,31835.0,31905.0,31835.0,31850.0,32311.0,0,4,0.13
76,2019-01-02,FUTBLN,GOLDM,05-02-2019,31426.0,31670.0,31426.0,31643.0,31974.0,8,141,4.45
77,2019-01-02,FUTBLN,GOLDM,05-03-2019,31702.0,31734.0,31702.0,31734.0,32169.0,0,4,0.13
78,2019-01-01,FUTBLN,GOLDM,05-02-2019,31428.0,31440.0,31405.0,31428.0,31428.0,5,88,2.77
79,2020-02-28,FUTBLN,GOLDM,03-04-2020,42629.0,42640.0,42296.0,42473.0,42511.0,32,146,6.21
80,2020-02-27,FUTBLN,GOLDM,05-03-2020,42430.0,42430.0,42430.0,42430.0,42526.0,0,2,0.08
81,2020-02-27,FUTBLN,GOLDM,03-04-2020,42690.0,42739.0,42510.0,42669.0,42713.0,26,71,3.03
82,2020-02-26,FUTBLN,GOLDM,05-03-2020,42355.0,42552.0,42355.0,42549.0,42569.0,2,91,3.87
83,2020-02-26,FUTBLN,GOLDM,03-04-2020,42620.0,42812.0,42508.0,42622.0,42755.0,31,40,1.7
84,2020-02-25,FUTBLN,GOLDM,05-03-2020,42900.0,42900.0,42294.0,42533.0,42767.0,54,75,3.2
85,2020-02-25,FUTBLN,GOLDM,03-04-2020,42450.0,42450.0,41449.0,41449.0,42954.0,3,3,0.13
86,2020-02-24,FUTBLN,GOLDM,05-03-2020,42890.0,43547.0,42858.0,43394.0,43461.0,51,136,5.89
87,2020-02-21,FUTBLN,GOLDM,05-03-2020,42330.0,42330.0,42330.0,42330.0,41666.0,20,1,0.04
88,2020-02-20,FUTBLN,GOLDM,05-03-2020,41580.0,41791.0,41423.0,41760.0,41673.0,19,354,14.74
89,2020-02-19,FUTBLN,GOLDM,05-03-2020,41250.0,41437.0,41247.0,41335.0,41598.0,11,151,6.24
90,2020-02-18,FUTBLN,GOLDM,05-03-2020,40871.0,40963.0,40835.0,40953.0,41118.0,117,35,1.43
91,2020-02-17,FUTBLN,GOLDM,05-03-2020,40807.0,40824.0,40680.0,40732.0,40903.0,93,102,4.15
92,2020-02-14,FUTBLN,GOLDM,05-03-2020,40528.0,40712.0,40528.0,40697.0,40788.0,17,153,6.21
93,2020-02-13,FUTBLN,GOLDM,05-03-2020,40562.0,40625.0,40511.0,40600.0,40789.0,83,122,4.95
94,2020-02-12,FUTBLN,GOLDM,05-03-2020,40340.0,40390.0,40285.0,40362.0,40552.0,9,79,3.19
95,2020-02-11,FUTBLN,GOLDM,05-03-2020,40388.0,40426.0,40270.0,40270.0,40608.0,8,57,2.3
96,2020-02-10,FUTBLN,GOLDM,05-03-2020,40510.0,40601.0,40466.0,40585.0,40800.0,30,51,2.07
97,2020-02-07,FUTBLN,GOLDM,05-03-2020,40340.0,40498.0,40260.0,40439.0,40772.0,8,76,3.07
98,2020-02-06,FUTBLN,GOLDM,05-03-2020,40049.0,40290.0,39985.0,40231.0,40565.0,10,113,4.55
99,2020-02-05,FUTBLN,GOLDM,05-03-2020,40065.0,40210.0,39881.0,39940.0,40231.0,53,61,2.45
100,2020-02-04,FUTBLN,GOLDM,05-03-2020,40532.0,40533.0,40327.0,40405.0,40618.0,25,167,6.75
101,2020-02-03,FUTBLN,GOLDM,05-03-2020,40872.0,40897.0,40575.0,40575.0,40905.0,25,201,8.18
102,2020-02-01,FUTBLN,GOLDM,05-03-2020,40975.0,41049.0,40805.0,41049.0,41247.0,10,57,2.33
103,2020-01-31,FUTBLN,GOLDM,05-02-2020,40580.0,40580.0,40580.0,40580.0,40720.0,0,1,0.04
104,2020-01-31,FUTBLN,GOLDM,05-03-2020,40595.0,40803.0,40578.0,40803.0,40898.0,11,69,2.8
105,2020-01-30,FUTBLN,GOLDM,05-02-2020,40500.0,40800.0,40500.0,40720.0,40740.0,1,7,0.28
106,2020-01-30,FUTBLN,GOLDM,05-03-2020,40630.0,40706.0,40591.0,40665.0,40919.0,9,13,0.53
107,2020-01-29,FUTBLN,GOLDM,05-02-2020,40090.0,40304.0,40051.0,40296.0,40369.0,8,69,2.77
108,2020-01-29,FUTBLN,GOLDM,05-03-2020,40139.0,40328.0,40139.0,40282.0,40545.0,2,22,0.89
109,2020-01-28,FUTBLN,GOLDM,05-02-2020,40488.0,40527.0,40414.0,40483.0,40515.0,53,32,1.29
110,2020-01-27,FUTBLN,GOLDM,05-02-2020,40550.0,40651.0,40468.0,40620.0,40692.0,54,91,3.69
111,2020-01-24,FUTBLN,GOLDM,05-02-2020,40041.0,40058.0,39965.0,40058.0,40147.0,17,130,5.2
112,2020-01-23,FUTBLN,GOLDM,05-02-2020,39930.0,40012.0,39853.0,40012.0,39950.0,105,109,4.35
113,2020-01-22,FUTBLN,GOLDM,05-02-2020,39781.0,39938.0,39746.0,39852.0,39992.0,55,84,3.35
114,2020-01-21,FUTBLN,GOLDM,05-02-2020,40041.0,40147.0,39685.0,39690.0,39950.0,30,110,4.4
115,2020-01-20,FUTBLN,GOLDM,05-02-2020,39893.0,39980.0,39893.0,39933.0,40055.0,36,58,2.32
116,2020-01-17,FUTBLN,GOLDM,05-02-2020,39728.0,39822.0,39717.0,39820.0,39898.0,28,134,5.33
117,2020-01-16,FUTBLN,GOLDM,05-02-2020,39628.0,39751.0,39599.0,39632.0,39850.0,18,144,5.71
118,2020-01-15,FUTBLN,GOLDM,05-02-2020,39661.0,39669.0,39558.0,39572.0,39750.0,28,120,4.76
119,2020-01-14,FUTBLN,GOLDM,05-02-2020,39341.0,39485.0,39315.0,39436.0,39564.0,10,128,5.04
120,2020-01-13,FUTBLN,GOLDM,05-02-2020,39726.0,39743.0,39534.0,39610.0,39663.0,34,73,2.89
121,2020-01-10,FUTBLN,GOLDM,05-02-2020,39685.0,39834.0,39617.0,39815.0,39794.0,23,53,2.1
122,2020-01-09,FUTBLN,GOLDM,05-02-2020,40115.0,40115.0,39614.0,39777.0,39926.0,23,78,3.1
123,2020-01-08,FUTBLN,GOLDM,05-02-2020,41140.0,41239.0,40693.0,40708.0,40922.0,29,115,4.71
124,2020-01-07,FUTBLN,GOLDM,05-02-2020,40250.0,40615.0,40200.0,40575.0,40570.0,47,193,7.8
125,2020-01-06,FUTBLN,GOLDM,05-02-2020,41000.0,41000.0,40751.0,40767.0,40881.0,47,216,8.82
126,2020-01-03,FUTBLN,GOLDM,05-02-2020,39650.0,40057.0,39643.0,39980.0,40128.0,32,63,2.51
127,2020-01-02,FUTBLN,GOLDM,05-02-2020,39060.0,39216.0,39060.0,39206.0,39232.0,34,123,4.81
128,2020-01-01,FUTBLN,GOLDM,03-01-2020,38950.0,38950.0,38950.0,38950.0,38943.0,0,1,0.04
129,2020-01-01,FUTBLN,GOLDM,05-02-2020,39026.0,39036.0,39003.0,39027.0,39027.0,35,39,1.52
130,2019-04-30,FUTBLN,GOLDM,03-05-2019,31797.0,31950.0,31717.0,31779.0,31773.0,2,100,3.18
131,2019-04-30,FUTBLN,GOLDM,04-06-2019,31837.0,31890.0,31747.0,31816.0,31963.0,10,152,4.84
132,2019-04-26,FUTBLN,GOLDM,03-05-2019,31842.0,31942.0,31709.0,31874.0,31820.0,75,652,20.79
133,2019-04-26,FUTBLN,GOLDM,04-06-2019,31926.0,31987.0,31826.0,31895.0,32009.0,106,114,3.63
134,2019-04-25,FUTBLN,GOLDM,03-05-2019,31710.0,31876.0,31654.0,31876.0,31847.0,380,97,3.08
135,2019-04-25,FUTBLN,GOLDM,04-06-2019,31882.0,32017.0,31877.0,31966.0,32036.0,4,9,0.29
136,2019-04-24,FUTBLN,GOLDM,03-05-2019,31461.0,31673.0,31459.0,31673.0,31565.0,379,267,8.42
137,2019-04-24,FUTBLN,GOLDM,04-06-2019,31563.0,31651.0,31563.0,31613.0,31753.0,4,17,0.54
138,2019-04-23,FUTBLN,GOLDM,03-05-2019,31523.0,31569.0,31422.0,31467.0,31566.0,255,384,12.09
139,2019-04-23,FUTBLN,GOLDM,04-06-2019,31637.0,31637.0,31570.0,31570.0,31753.0,10,11,0.35
140,2019-04-22,FUTBLN,GOLDM,03-05-2019,31640.0,31704.0,31546.0,31546.0,31619.0,130,607,19.23
141,2019-04-18,FUTBLN,GOLDM,03-05-2019,31402.0,31525.0,31355.0,31405.0,31540.0,475,337,10.6
142,2019-04-17,FUTBLN,GOLDM,03-05-2019,31444.0,31453.0,31430.0,31430.0,31712.0,480,202,6.35
143,2019-04-16,FUTBLN,GOLDM,03-05-2019,31687.0,31761.0,31492.0,31492.0,31718.0,280,1056,33.47
144,2019-04-15,FUTBLN,GOLDM,03-05-2019,31634.0,31762.0,31614.0,31762.0,31672.0,515,179,5.67
145,2019-04-12,FUTBLN,GOLDM,03-05-2019,31723.0,31854.0,31697.0,31771.0,31765.0,516,706,22.42
146,2019-04-11,FUTBLN,GOLDM,03-05-2019,32101.0,32107.0,31712.0,31712.0,31929.0,100,1410,45.03
147,2019-04-10,FUTBLN,GOLDM,03-05-2019,32013.0,32181.0,31977.0,32171.0,32069.0,692,444,14.24
148,2019-04-09,FUTBLN,GOLDM,03-05-2019,32125.0,32187.0,32045.0,32110.0,32079.0,787,887,28.49
149,2019-04-08,FUTBLN,GOLDM,03-05-2019,31916.0,32150.0,31914.0,32048.0,32041.0,296,1414,45.29
150,2019-04-05,FUTBLN,GOLDM,03-05-2019,31635.0,31773.0,31635.0,31771.0,31771.0,394,743,23.57
151,2019-04-04,FUTBLN,GOLDM,03-05-2019,31600.0,31762.0,31526.0,31618.0,31713.0,296,1004,31.81
152,2019-04-03,FUTBLN,GOLDM,03-05-2019,31642.0,31686.0,31520.0,31520.0,31652.0,231,382,12.07
153,2019-04-02,FUTBLN,GOLDM,03-05-2019,31732.0,31760.0,31619.0,31680.0,31727.0,276,393,12.45
154,2019-04-01,FUTBLN,GOLDM,05-04-2019,31701.0,31701.0,31701.0,31701.0,31664.0,0,1,0.03
155,2019-04-01,FUTBLN,GOLDM,03-05-2019,31871.0,31893.0,31783.0,31792.0,31850.0,88,662,21.08
156,2019-03-29,FUTBLN,GOLDM,05-04-2019,31579.0,31638.0,31514.0,31628.0,31649.0,1,141,4.45
157,2019-03-29,FUTBLN,GOLDM,03-05-2019,31696.0,31944.0,31650.0,31900.0,31835.0,40,194,6.17
158,2019-03-28,FUTBLN,GOLDM,05-04-2019,31982.0,32027.0,31833.0,31833.0,31936.0,18,450,14.39
159,2019-03-28,FUTBLN,GOLDM,03-05-2019,32119.0,32153.0,31906.0,31906.0,32115.0,19,38,1.22
160,2019-03-27,FUTBLN,GOLDM,05-04-2019,32108.0,32180.0,32023.0,32056.0,32097.0,50,444,14.25
161,2019-03-27,FUTBLN,GOLDM,03-05-2019,32225.0,32257.0,32166.0,32202.0,32277.0,13,19,0.61
162,2019-03-26,FUTBLN,GOLDM,05-04-2019,32174.0,32174.0,32047.0,32115.0,32040.0,50,413,13.26
163,2019-03-26,FUTBLN,GOLDM,03-05-2019,32299.0,32299.0,32178.0,32178.0,32219.0,12,3,0.1
164,2019-03-25,FUTBLN,GOLDM,05-04-2019,32170.0,32236.0,32093.0,32214.0,32103.0,85,336,10.81
165,2019-03-25,FUTBLN,GOLDM,03-05-2019,32284.0,32284.0,32218.0,32284.0,32282.0,13,19,0.61
166,2019-03-22,FUTBLN,GOLDM,05-04-2019,31810.0,32134.0,31763.0,32111.0,32077.0,90,359,11.47
167,2019-03-22,FUTBLN,GOLDM,03-05-2019,31900.0,32110.0,31898.0,32108.0,32256.0,12,13,0.42
168,2019-03-21,FUTBLN,GOLDM,05-04-2019,31934.0,32000.0,31810.0,31810.0,31893.0,126,8,0.26
169,2019-03-20,FUTBLN,GOLDM,05-04-2019,31923.0,31948.0,31720.0,31749.0,31900.0,126,498,15.86
170,2019-03-20,FUTBLN,GOLDM,03-05-2019,31980.0,31980.0,31900.0,31917.0,32078.0,6,9,0.29
171,2019-03-19,FUTBLN,GOLDM,05-04-2019,31745.0,32011.0,31694.0,31955.0,32039.0,122,563,17.92
172,2019-03-19,FUTBLN,GOLDM,03-05-2019,31875.0,31950.0,31850.0,31950.0,32218.0,3,7,0.22
173,2019-03-18,FUTBLN,GOLDM,05-04-2019,31726.0,31758.0,31589.0,31669.0,31852.0,126,443,14.04
174,2019-03-15,FUTBLN,GOLDM,05-04-2019,31858.0,31951.0,31774.0,31844.0,32068.0,111,417,13.29
175,2019-03-15,FUTBLN,GOLDM,03-05-2019,31954.0,32041.0,31954.0,32041.0,32246.0,7,5,0.16
176,2019-03-14,FUTBLN,GOLDM,05-04-2019,32166.0,32166.0,31812.0,31838.0,31838.0,103,401,12.85
177,2019-03-14,FUTBLN,GOLDM,03-05-2019,32236.0,32257.0,32236.0,32255.0,32323.0,6,14,0.45
178,2019-03-13,FUTBLN,GOLDM,05-04-2019,32173.0,32316.0,32133.0,32232.0,32374.0,75,396,12.75
179,2019-03-13,FUTBLN,GOLDM,03-05-2019,32365.0,32365.0,32365.0,32365.0,32554.0,4,1,0.03
180,2019-03-12,FUTBLN,GOLDM,05-04-2019,31988.0,32053.0,31885.0,31985.0,32198.0,81,467,14.93
181,2019-03-12,FUTBLN,GOLDM,03-05-2019,32121.0,32125.0,32121.0,32125.0,32376.0,4,2,0.06
182,2019-03-11,FUTBLN,GOLDM,05-04-2019,32135.0,32165.0,31911.0,31911.0,31911.0,75,397,12.73
183,2019-03-11,FUTBLN,GOLDM,03-05-2019,32254.0,32254.0,32177.0,32182.0,32467.0,4,4,0.13
184,2019-03-08,FUTBLN,GOLDM,05-04-2019,31970.0,32225.0,31964.0,32182.0,32302.0,77,382,12.25
185,2019-03-08,FUTBLN,GOLDM,03-05-2019,32138.0,32172.0,32135.0,32165.0,32479.0,2,4,0.13
186,2019-03-07,FUTBLN,GOLDM,05-04-2019,31925.0,31953.0,31802.0,31915.0,32170.0,97,456,14.54
187,2019-03-06,FUTBLN,GOLDM,05-04-2019,32184.0,32293.0,31912.0,31944.0,32360.0,83,390,12.53
188,2019-03-06,FUTBLN,GOLDM,03-05-2019,32220.0,32220.0,32220.0,32220.0,32537.0,1,2,0.06
189,2019-03-05,FUTBLN,GOLDM,05-04-2019,32370.0,32372.0,32091.0,32115.0,32328.0,82,355,11.45
190,2019-03-04,FUTBLN,GOLDM,05-04-2019,32380.0,32396.0,32267.0,32328.0,33045.0,92,89,2.88
191,2019-03-01,FUTBLN,GOLDM,05-04-2019,32952.0,32987.0,32781.0,32829.0,33064.0,92,524,17.24
192,2020-04-20,FUTBLN,GOLDM,05-05-2020,45608.0,45820.0,45469.0,45760.0,45760.0,25,68,3.1
193,2020-04-17,FUTBLN,GOLDM,05-05-2020,46400.0,46430.0,45855.0,45875.0,45875.0,23,43,1.99
194,2020-04-16,FUTBLN,GOLDM,05-05-2020,46551.0,47204.0,46522.0,47202.0,47202.0,18,32,1.5
195,2020-04-15,FUTBLN,GOLDM,05-05-2020,46670.0,46760.0,46184.0,46710.0,46710.0,11,122,5.67
196,2020-04-13,FUTBLN,GOLDM,05-05-2020,45650.0,46290.0,45650.0,46278.0,46278.0,51,87,4.02
197,2020-04-09,FUTBLN,GOLDM,05-05-2020,44885.0,45304.0,44885.0,45292.0,45292.0,24,80,3.6
198,2020-04-08,FUTBLN,GOLDM,05-05-2020,44802.0,44980.0,44760.0,44934.0,44934.0,48,70,3.14
199,2020-04-07,FUTBLN,GOLDM,05-05-2020,45000.0,45200.0,44700.0,45020.0,45020.0,10,105,4.72
200,2020-04-03,FUTBLN,GOLDM,05-05-2020,43800.0,43800.0,43544.0,43742.0,43742.0,19,53,2.32
201,2020-04-01,FUTBLN,GOLDM,05-05-2020,42582.0,43325.0,42581.0,43115.0,43115.0,22,63,2.71
202,2020-03-26,FUTBLN,GOLDM,05-05-2020,42220.0,43098.0,42165.0,43098.0,41403.0,8,56,2.4
203,2020-03-25,FUTBLN,GOLDM,03-04-2020,41800.0,42587.0,41800.0,42587.0,41183.0,0,12,0.51
204,2020-03-25,FUTBLN,GOLDM,05-05-2020,42310.0,42659.0,42289.0,42659.0,41410.0,10,13,0.55
205,2020-03-24,FUTBLN,GOLDM,03-04-2020,41600.0,42200.0,41240.0,42200.0,41190.0,8,5,0.21
206,2020-03-23,FUTBLN,GOLDM,03-04-2020,40749.0,41182.0,40050.0,41182.0,41197.0,6,60,2.44
207,2020-03-20,FUTBLN,GOLDM,03-04-2020,40060.0,40869.0,40029.0,40648.0,41214.0,9,188,7.66
208,2020-03-19,FUTBLN,GOLDM,03-04-2020,39785.0,39965.0,39601.0,39619.0,40466.0,56,90,3.58
209,2020-03-18,FUTBLN,GOLDM,03-04-2020,40300.0,40480.0,39470.0,39833.0,40855.0,13,88,3.52
210,2020-03-17,FUTBLN,GOLDM,03-04-2020,39610.0,39734.0,38750.0,39333.0,39940.0,14,151,5.91
211,2020-03-16,FUTBLN,GOLDM,03-04-2020,41010.0,41225.0,40478.0,40478.0,40695.0,52,90,3.67
212,2020-03-12,FUTBLN,GOLDM,03-04-2020,43295.0,43586.0,42910.0,42910.0,43356.0,64,143,6.2
213,2020-03-11,FUTBLN,GOLDM,03-04-2020,43735.0,43803.0,43535.0,43620.0,43596.0,16,116,5.06
214,2020-03-09,FUTBLN,GOLDM,03-04-2020,44610.0,44610.0,43887.0,44187.0,43927.0,68,113,4.98
215,2020-03-06,FUTBLN,GOLDM,03-04-2020,44450.0,44675.0,44245.0,44647.0,44690.0,79,58,2.58
216,2020-03-05,FUTBLN,GOLDM,03-04-2020,43399.0,43523.0,43235.0,43523.0,43418.0,98,82,3.56
217,2020-03-04,FUTBLN,GOLDM,03-04-2020,43300.0,43665.0,43264.0,43443.0,43319.0,42,174,7.56
218,2020-03-03,FUTBLN,GOLDM,03-04-2020,41890.0,42228.0,41890.0,42190.0,42342.0,21,50,2.1
219,2020-03-02,FUTBLN,GOLDM,03-04-2020,41720.0,42272.0,41720.0,42230.0,42300.0,24,144,6.05
220,2019-06-28,FUTBLN,GOLDM,05-07-2019,34112.0,34150.0,34026.0,34150.0,34042.0,1,265,9.03
221,2019-06-28,FUTBLN,GOLDM,05-08-2019,34325.0,34360.0,34169.0,34197.0,34226.0,63,127,4.35
222,2019-06-27,FUTBLN,GOLDM,05-07-2019,34043.0,34043.0,33803.0,33899.0,33884.0,235,484,16.44
