,Date,Instrument,Symbol,Expiry_Date,Open_Price,High_Price,Low_Price,Close_Price,Daily_Settlement_Price,Open_Interest,No_of_Contracts,Turnover
24,2018-11-29,FUTBLN,GOLD,05-02-2019,30515.0,30515.0,30415.0,30479.0,30795.0,116,80,24.39
25,2018-11-28,FUTBLN,GOLD,05-12-2018,30336.0,30342.0,30295.0,30296.0,30437.0,24,19,5.76
26,2018-11-28,FUTBLN,GOLD,05-02-2019,30526.0,30725.0,30472.0,30725.0,30831.0,94,44,13.43
27,2018-11-27,FUTBLN,GOLD,05-12-2018,30568.0,30665.0,30378.0,30378.0,30691.0,28,61,18.62
28,2018-11-27,FUTBLN,GOLD,05-02-2019,30781.0,30811.0,30585.0,30594.0,31090.0,77,65,19.98
29,2018-11-26,FUTBLN,GOLD,05-12-2018,30528.0,30628.0,30528.0,30585.0,30713.0,76,15,4.59
30,2018-11-26,FUTBLN,GOLD,05-02-2019,30775.0,30870.0,30765.0,30791.0,31113.0,19,19,5.86
31,2018-11-23,FUTBLN,GOLD,05-12-2018,30480.0,30480.0,30479.0,30479.0,30937.0,79,2,0.61
32,2018-11-22,FUTBLN,GOLD,05-12-2018,30826.0,30875.0,30655.0,30665.0,30943.0,79,121,37.22
33,2018-11-22,FUTBLN,GOLD,05-02-2019,31099.0,31116.0,30900.0,30900.0,31348.0,16,23,7.14
34,2018-11-21,FUTBLN,GOLD,05-12-2018,30757.0,30880.0,30741.0,30849.0,30950.0,82,159,48.96
35,2018-11-21,FUTBLN,GOLD,05-02-2019,31016.0,31119.0,31016.0,31091.0,31354.0,12,8,2.48
36,2018-11-20,FUTBLN,GOLD,05-12-2018,30805.0,30972.0,30802.0,30865.0,30996.0,71,79,24.39
37,2018-11-20,FUTBLN,GOLD,05-02-2019,31073.0,31149.0,31070.0,31111.0,31402.0,14,11,3.42
38,2018-11-19,FUTBLN,GOLD,05-12-2018,31016.0,31016.0,30835.0,30862.0,30986.0,74,80,24.72
39,2018-11-19,FUTBLN,GOLD,05-02-2019,31190.0,31190.0,31091.0,31091.0,31393.0,16,4,1.25
40,2018-11-16,FUTBLN,GOLD,05-12-2018,30869.0,31130.0,30826.0,30987.0,31033.0,70,112,34.64
41,2018-11-16,FUTBLN,GOLD,05-02-2019,31145.0,31300.0,31145.0,31249.0,31443.0,14,8,2.5
42,2018-11-15,FUTBLN,GOLD,05-12-2018,30853.0,30922.0,30755.0,30861.0,31063.0,66,160,49.33
43,2018-11-15,FUTBLN,GOLD,05-02-2019,31109.0,31130.0,31020.0,31095.0,31474.0,6,11,3.42
44,2018-11-14,FUTBLN,GOLD,05-12-2018,30686.0,30700.0,30621.0,30647.0,30886.0,34,84,25.75
45,2018-11-13,FUTBLN,GOLD,05-12-2018,30908.0,30908.0,30754.0,30764.0,31087.0,13,134,41.3
46,2018-11-12,FUTBLN,GOLD,05-12-2018,31147.0,31166.0,31000.0,31051.0,31355.0,29,63,19.6
47,2018-11-09,FUTBLN,GOLD,05-12-2018,31359.0,31367.0,30978.0,30978.0,31931.0,38,167,52.2
48,2018-11-08,FUTBLN,GOLD,05-12-2018,31333.0,31345.0,31241.0,31322.0,31936.0,32,56,17.53
49,2018-11-07,FUTBLN,GOLD,05-12-2018,31615.0,31625.0,31555.0,31585.0,31585.0,32,50,15.79
50,2018-11-06,FUTBLN,GOLD,05-12-2018,31725.0,31872.0,31690.0,31690.0,31949.0,34,157,49.9
51,2018-11-05,FUTBLN,GOLD,05-12-2018,31723.0,31825.0,31711.0,31717.0,31941.0,32,143,45.45
52,2018-11-02,FUTBLN,GOLD,05-12-2018,31812.0,31812.0,31616.0,31685.0,31788.0,40,133,42.13
53,2018-11-01,FUTBLN,GOLD,05-12-2018,31777.0,31890.0,31757.0,31890.0,31908.0,49,126,40.1
54,2018-10-31,FUTBLN,GOLD,05-12-2018,31863.0,31870.0,31730.0,31789.0,31790.0,65,128,40.72
55,2018-10-30,FUTBLN,GOLD,05-12-2018,31919.0,31934.0,31792.0,31813.0,31927.0,61,182,57.95
56,2018-10-29,FUTBLN,GOLD,05-12-2018,31968.0,32019.0,31860.0,31864.0,32003.0,50,127,40.57
57,2018-10-26,FUTBLN,GOLD,05-12-2018,31981.0,32129.0,31941.0,32050.0,32131.0,54,207,66.3
58,2018-10-25,FUTBLN,GOLD,05-12-2018,32068.0,32098.0,31864.0,31891.0,31995.0,49,122,38.98
59,2018-10-24,FUTBLN,GOLD,05-12-2018,31981.0,32007.0,31797.0,31950.0,31948.0,30,87,27.76
60,2018-10-23,FUTBLN,GOLD,05-12-2018,31989.0,32251.0,31980.0,32250.0,32182.0,27,91,29.26
61,2018-10-22,FUTBLN,GOLD,05-12-2018,31890.0,31959.0,31758.0,31900.0,31879.0,27,49,15.61
62,2018-10-19,FUTBLN,GOLD,05-12-2018,31968.0,32009.0,31870.0,31922.0,32026.0,30,229,73.12
63,2018-10-18,FUTBLN,GOLD,05-12-2018,31917.0,32077.0,31866.0,32039.0,32037.0,31,55,17.6
64,2018-10-17,FUTBLN,GOLD,05-12-2018,31805.0,32000.0,31502.0,31929.0,32043.0,27,117,37.34
65,2018-10-16,FUTBLN,GOLD,05-12-2018,32105.0,32143.0,31935.0,31995.0,32109.0,31,191,61.17
66,2018-10-15,FUTBLN,GOLD,05-12-2018,32000.0,32300.0,31993.0,32152.0,32264.0,24,145,46.64
67,2018-10-12,FUTBLN,GOLD,05-12-2018,31920.0,31938.0,31715.0,31782.0,31876.0,12,145,46.17
68,2019-12-27,FUTBLN,GOLD,05-02-2020,38814.0,38814.0,38808.0,38808.0,39087.0,11,2,0.78
69,2019-12-26,FUTBLN,GOLD,05-02-2020,38702.0,38702.0,38702.0,38702.0,38889.0,11,1,0.39
70,2019-12-24,FUTBLN,GOLD,05-02-2020,38450.0,38450.0,38450.0,38450.0,38550.0,11,5,1.92
71,2019-12-20,FUTBLN,GOLD,05-02-2020,38021.0,38021.0,38021.0,38021.0,38265.0,6,1,0.38
72,2019-12-16,FUTBLN,GOLD,05-02-2020,37905.0,37933.0,37902.0,37902.0,38207.0,6,6,2.27
73,2019-12-13,FUTBLN,GOLD,05-02-2020,37605.0,37727.0,37597.0,37688.0,37969.0,8,27,10.16
74,2019-12-10,FUTBLN,GOLD,05-02-2020,37555.0,37561.0,37555.0,37561.0,37933.0,24,10,3.76
75,2019-12-09,FUTBLN,GOLD,05-02-2020,37612.0,37640.0,37604.0,37640.0,37979.0,14,17,6.4
76,2019-12-04,FUTBLN,GOLD,05-02-2020,38851.0,38851.0,38851.0,38851.0,38551.0,4,1,0.39
77,2019-12-03,FUTBLN,GOLD,05-12-2019,37910.0,37910.0,37900.0,37900.0,38079.0,12,2,0.76
78,2019-12-03,FUTBLN,GOLD,05-02-2020,37850.0,37850.0,37850.0,37850.0,38450.0,3,1,0.38
79,2019-12-02,FUTBLN,GOLD,05-12-2019,37888.0,37921.0,37865.0,37878.0,37848.0,12,22,8.34
80,2019-11-29,FUTBLN,GOLD,05-12-2019,37782.0,37817.0,37781.0,37781.0,37929.0,12,7,2.65
81,2019-11-29,FUTBLN,GOLD,05-02-2020,37840.0,37840.0,37840.0,37840.0,38303.0,2,2,0.76
82,2019-11-28,FUTBLN,GOLD,05-12-2019,37614.0,37716.0,37613.0,37676.0,37818.0,19,14,5.27
83,2019-11-27,FUTBLN,GOLD,05-12-2019,37664.0,37664.0,37605.0,37605.0,37747.0,24,37,13.92
84,2019-11-26,FUTBLN,GOLD,05-12-2019,37650.0,37770.0,37636.0,37720.0,37862.0,35,56,21.1
85,2019-11-25,FUTBLN,GOLD,05-12-2019,37843.0,37843.0,37722.0,37770.0,37924.0,27,45,17.0
86,2019-11-22,FUTBLN,GOLD,05-12-2019,37949.0,38060.0,37884.0,37926.0,38261.0,30,30,11.39
87,2019-11-21,FUTBLN,GOLD,05-12-2019,38165.0,38170.0,37965.0,37968.0,37968.0,33,95,36.17
88,2019-11-20,FUTBLN,GOLD,05-12-2019,38145.0,38311.0,38025.0,38025.0,38416.0,31,77,29.41
89,2019-11-19,FUTBLN,GOLD,05-12-2019,38189.0,38210.0,37925.0,38180.0,38206.0,35,115,43.78
90,2019-11-18,FUTBLN,GOLD,05-12-2019,37929.0,38130.0,37810.0,38130.0,38035.0,63,53,20.1
91,2019-11-15,FUTBLN,GOLD,05-12-2019,38054.0,38066.0,37925.0,37960.0,38184.0,64,105,39.88
92,2019-11-14,FUTBLN,GOLD,05-12-2019,38104.0,38190.0,38083.0,38126.0,38354.0,76,62,23.65
93,2019-11-13,FUTBLN,GOLD,05-12-2019,37789.0,38139.0,37789.0,38080.0,38080.0,76,102,38.82
94,2019-11-12,FUTBLN,GOLD,05-12-2019,37628.0,37758.0,37550.0,37721.0,37721.0,74,54,20.33
95,2019-11-11,FUTBLN,GOLD,05-12-2019,37716.0,37840.0,37599.0,37599.0,38119.0,90,75,28.3
96,2019-11-08,FUTBLN,GOLD,05-12-2019,37782.0,37860.0,37521.0,37692.0,37692.0,66,149,56.21
97,2019-11-07,FUTBLN,GOLD,05-12-2019,38210.0,38222.0,37533.0,37582.0,37582.0,61,167,63.29
98,2019-11-06,FUTBLN,GOLD,05-12-2019,37962.0,38250.0,37962.0,38234.0,38234.0,67,93,35.37
99,2019-11-05,FUTBLN,GOLD,05-12-2019,38362.0,38367.0,37902.0,37902.0,38754.0,66,62,23.73
100,2019-11-04,FUTBLN,GOLD,05-12-2019,38405.0,38502.0,38332.0,38449.0,38833.0,76,154,59.18
101,2019-11-01,FUTBLN,GOLD,05-12-2019,38466.0,38527.0,38272.0,38290.0,38947.0,80,155,59.51
102,2019-10-31,FUTBLN,GOLD,05-12-2019,38056.0,38462.0,38046.0,38462.0,38878.0,95,101,38.68
103,2019-10-30,FUTBLN,GOLD,05-12-2019,37931.0,38101.0,37909.0,38094.0,38094.0,85,83,31.53
104,2019-10-29,FUTBLN,GOLD,05-12-2019,37900.0,38026.0,37820.0,37912.0,37912.0,76,88,33.37
105,2019-10-28,FUTBLN,GOLD,05-12-2019,38113.0,38113.0,38113.0,38113.0,38774.0,68,2,0.76
106,2019-10-27,FUTBLN,GOLD,05-12-2019,39290.0,39290.0,39290.0,39290.0,39290.0,70,1,0.39
107,2019-10-25,FUTBLN,GOLD,05-12-2019,38329.0,38609.0,38260.0,38265.0,38265.0,70,267,102.58
108,2019-10-24,FUTBLN,GOLD,05-12-2019,38045.0,38306.0,38001.0,38288.0,38527.0,80,136,51.82
109,2019-10-23,FUTBLN,GOLD,05-12-2019,38047.0,38097.0,38005.0,38060.0,38563.0,72,95,36.16
110,2019-10-22,FUTBLN,GOLD,05-12-2019,37866.0,37949.0,37840.0,37846.0,38457.0,71,141,53.43
111,2019-10-21,FUTBLN,GOLD,05-12-2019,38026.0,38087.0,37900.0,37938.0,38496.0,77,52,19.77
112,2019-10-18,FUTBLN,GOLD,05-12-2019,38190.0,38190.0,38020.0,38076.0,38514.0,67,168,63.99
113,2019-10-17,FUTBLN,GOLD,05-12-2019,38148.0,38219.0,37983.0,38170.0,38170.0,79,68,25.91
114,2019-10-16,FUTBLN,GOLD,05-12-2019,38150.0,38240.0,37970.0,38226.0,38226.0,74,103,39.24
115,2019-10-15,FUTBLN,GOLD,05-12-2019,38238.0,38407.0,37990.0,38008.0,38763.0,77,52,19.9
116,2019-10-14,FUTBLN,GOLD,05-12-2019,37820.0,38241.0,37820.0,38228.0,38228.0,78,110,41.88
117,2019-10-11,FUTBLN,GOLD,05-12-2019,38070.0,38282.0,37720.0,37842.0,37842.0,76,112,42.52
118,2019-10-10,FUTBLN,GOLD,05-12-2019,38466.0,38524.0,38100.0,38130.0,38662.0,75,78,29.92
119,2019-10-09,FUTBLN,GOLD,05-12-2019,38465.0,38566.0,38285.0,38501.0,38501.0,97,77,29.57
120,2019-10-07,FUTBLN,GOLD,05-12-2019,38441.0,38441.0,38056.0,38178.0,38178.0,77,78,29.89
121,2019-10-04,FUTBLN,GOLD,05-12-2019,38342.0,38583.0,38185.0,38318.0,38318.0,79,63,24.16
122,2019-10-03,FUTBLN,GOLD,05-12-2019,38315.0,38650.0,38180.0,38406.0,38406.0,77,124,47.56
123,2019-10-01,FUTBLN,GOLD,05-12-2019,37296.0,38001.0,37240.0,37899.0,37899.0,74,76,28.56
124,2019-09-30,FUTBLN,GOLD,04-10-2019,37616.0,37616.0,37377.0,37377.0,37621.0,5,15,5.62
125,2019-09-30,FUTBLN,GOLD,05-12-2019,37970.0,38008.0,37310.0,37312.0,37312.0,59,72,27.19
126,2019-09-27,FUTBLN,GOLD,04-10-2019,37721.0,37835.0,37538.0,37538.0,37542.0,12,31,11.67
127,2019-09-27,FUTBLN,GOLD,05-12-2019,38065.0,38180.0,37853.0,38158.0,38158.0,56,28,10.63
128,2019-09-26,FUTBLN,GOLD,04-10-2019,37627.0,37760.0,37554.0,37760.0,37655.0,23,44,16.56
129,2019-09-26,FUTBLN,GOLD,05-12-2019,38413.0,38413.0,38413.0,38413.0,38052.0,45,5,1.92
130,2019-09-25,FUTBLN,GOLD,04-10-2019,38132.0,38180.0,37572.0,37595.0,38049.0,22,122,46.38
131,2019-09-25,FUTBLN,GOLD,05-12-2019,38817.0,38857.0,38529.0,38529.0,38450.0,50,50,19.38
132,2019-09-24,FUTBLN,GOLD,04-10-2019,37830.0,38044.0,37780.0,38044.0,37843.0,55,49,18.55
133,2019-09-23,FUTBLN,GOLD,04-10-2019,37811.0,37916.0,37745.0,37916.0,37818.0,55,42,15.88
134,2019-09-20,FUTBLN,GOLD,04-10-2019,37670.0,37670.0,37453.0,37590.0,37484.0,55,105,39.42
135,2019-09-19,FUTBLN,GOLD,04-10-2019,37572.0,37746.0,37545.0,37719.0,37558.0,46,72,27.07
136,2019-09-18,FUTBLN,GOLD,04-10-2019,37954.0,37955.0,37778.0,37781.0,37690.0,49,49,18.55
137,2019-09-17,FUTBLN,GOLD,04-10-2019,38030.0,38169.0,37896.0,38084.0,37951.0,47,54,20.53
138,2019-09-16,FUTBLN,GOLD,04-10-2019,38009.0,38204.0,37923.0,38204.0,38204.0,59,131,49.8
139,2019-09-13,FUTBLN,GOLD,04-10-2019,37692.0,37869.0,37475.0,37527.0,37738.0,30,64,24.12
140,2019-09-12,FUTBLN,GOLD,04-10-2019,37875.0,38201.0,37725.0,37726.0,37726.0,34,215,81.53
141,2019-09-11,FUTBLN,GOLD,04-10-2019,38193.0,38245.0,37954.0,37954.0,37954.0,42,122,46.48
142,2019-09-09,FUTBLN,GOLD,04-10-2019,38515.0,38664.0,38309.0,38440.0,38495.0,47,191,73.52
143,2019-09-06,FUTBLN,GOLD,04-10-2019,38728.0,38976.0,38400.0,38576.0,38576.0,28,120,46.4
144,2019-09-05,FUTBLN,GOLD,04-10-2019,39550.0,39609.0,38594.0,38912.0,38912.0,27,220,86.25
145,2019-09-04,FUTBLN,GOLD,04-10-2019,39700.0,39787.0,39362.0,39787.0,39787.0,36,156,61.67
146,2019-09-03,FUTBLN,GOLD,04-10-2019,38908.0,39730.0,38908.0,39673.0,39673.0,26,193,76.0
147,2019-09-02,FUTBLN,GOLD,04-10-2019,38870.0,38928.0,38870.0,38928.0,38693.0,27,2,0.78
148,2019-08-30,FUTBLN,GOLD,04-10-2019,38793.0,38940.0,38659.0,38660.0,38660.0,28,203,78.77
149,2019-08-29,FUTBLN,GOLD,04-10-2019,39239.0,39410.0,38726.0,38813.0,38813.0,28,318,124.75
150,2019-08-28,FUTBLN,GOLD,04-10-2019,38890.0,39265.0,38890.0,39150.0,39150.0,39,131,51.25
151,2019-08-27,FUTBLN,GOLD,04-10-2019,38861.0,39068.0,38717.0,39028.0,39028.0,65,123,47.83
152,2019-08-26,FUTBLN,GOLD,04-10-2019,39250.0,39330.0,38830.0,38837.0,38829.0,37,84,32.75
153,2019-08-23,FUTBLN,GOLD,04-10-2019,38093.0,38744.0,37975.0,38585.0,37877.0,51,221,84.36
154,2019-08-22,FUTBLN,GOLD,04-10-2019,37962.0,38201.0,37940.0,38160.0,37945.0,29,172,65.41
155,2019-08-21,FUTBLN,GOLD,04-10-2019,37910.0,38033.0,37822.0,38008.0,37809.0,69,186,70.49
156,2019-08-20,FUTBLN,GOLD,04-10-2019,37729.0,38047.0,37710.0,38002.0,38002.0,40,150,56.88
157,2019-08-19,FUTBLN,GOLD,04-10-2019,37811.0,37881.0,37616.0,37832.0,37743.0,47,143,53.98
158,2019-08-16,FUTBLN,GOLD,04-10-2019,37920.0,37994.0,37760.0,37994.0,37695.0,41,93,35.23
159,2019-08-14,FUTBLN,GOLD,04-10-2019,37777.0,38330.0,37705.0,38190.0,37691.0,55,172,65.37
160,2019-08-13,FUTBLN,GOLD,04-10-2019,38380.0,38655.0,37474.0,37663.0,38191.0,42,217,83.37
161,2019-08-12,FUTBLN,GOLD,04-10-2019,38286.0,38342.0,38199.0,38215.0,37624.0,107,89,34.07
162,2019-08-09,FUTBLN,GOLD,04-10-2019,37940.0,38140.0,37825.0,37970.0,37970.0,100,186,70.53
163,2019-08-08,FUTBLN,GOLD,04-10-2019,37960.0,38080.0,37635.0,37695.0,37372.0,55,274,103.64
164,2019-08-07,FUTBLN,GOLD,04-10-2019,37713.0,38367.0,37632.0,38244.0,38244.0,49,152,57.62
165,2019-08-06,FUTBLN,GOLD,04-10-2019,37175.0,37491.0,36965.0,37489.0,37489.0,64,246,91.55
166,2019-08-05,FUTBLN,GOLD,04-10-2019,36867.0,37387.0,36855.0,37380.0,37380.0,34,194,71.96
167,2019-08-02,FUTBLN,GOLD,04-10-2019,35827.0,36256.0,35785.0,36256.0,35744.0,27,56,20.12
168,2019-08-01,FUTBLN,GOLD,04-10-2019,35219.0,35579.0,35072.0,35579.0,35579.0,21,54,18.98
169,2019-07-31,FUTBLN,GOLD,04-10-2019,35326.0,35497.0,35326.0,35398.0,35190.0,14,79,27.99
170,2019-07-30,FUTBLN,GOLD,05-08-2019,34750.0,34750.0,34750.0,34750.0,34852.0,0,2,0.7
171,2019-07-30,FUTBLN,GOLD,04-10-2019,35395.0,35564.0,35395.0,35489.0,35234.0,32,74,26.28
172,2019-07-29,FUTBLN,GOLD,05-08-2019,34780.0,34785.0,34723.0,34732.0,34790.0,2,55,19.12
173,2019-07-29,FUTBLN,GOLD,04-10-2019,35360.0,35360.0,35330.0,35357.0,35174.0,29,43,15.2
174,2019-07-26,FUTBLN,GOLD,05-08-2019,34862.0,34870.0,34775.0,34790.0,34837.0,20,62,21.59
175,2019-07-25,FUTBLN,GOLD,05-08-2019,34965.0,35112.0,34951.0,35112.0,35016.0,10,26,9.1
176,2019-07-24,FUTBLN,GOLD,05-08-2019,35027.0,35068.0,35007.0,35066.0,34967.0,12,20,7.01
177,2019-07-23,FUTBLN,GOLD,05-08-2019,34930.0,35114.0,34930.0,34997.0,34895.0,5,28,9.8
178,2019-07-18,FUTBLN,GOLD,05-08-2019,34946.0,35123.0,34946.0,35123.0,34846.0,2,4,1.4
179,2019-07-17,FUTBLN,GOLD,05-08-2019,34917.0,34962.0,34917.0,34962.0,34549.0,4,8,2.8
180,2019-07-10,FUTBLN,GOLD,05-08-2019,34486.0,34745.0,34486.0,34745.0,34343.0,4,4,1.38
181,2019-07-09,FUTBLN,GOLD,05-08-2019,34454.0,34543.0,34454.0,34543.0,34217.0,4,2,0.69
182,2019-06-27,FUTBLN,GOLD,05-08-2019,34228.0,34230.0,34150.0,34150.0,34067.0,4,3,1.03
183,2019-06-25,FUTBLN,GOLD,05-08-2019,34665.0,34665.0,34665.0,34665.0,34673.0,5,1,0.35
184,2019-06-24,FUTBLN,GOLD,05-08-2019,34339.0,34339.0,34316.0,34316.0,34298.0,4,4,1.37
185,2019-06-21,FUTBLN,GOLD,05-08-2019,34069.0,34195.0,34033.0,34033.0,33997.0,4,6,2.05
186,2019-06-18,FUTBLN,GOLD,05-08-2019,33151.0,33193.0,33089.0,33193.0,33138.0,4,14,4.64
187,2019-06-17,FUTBLN,GOLD,05-08-2019,32979.0,33059.0,32955.0,33059.0,33026.0,2,6,1.98
188,2019-06-14,FUTBLN,GOLD,05-08-2019,33109.0,33221.0,33109.0,33221.0,33257.0,2,2,0.66
189,2019-06-13,FUTBLN,GOLD,05-08-2019,32857.0,32857.0,32848.0,32848.0,32876.0,2,4,1.31
190,2019-06-12,FUTBLN,GOLD,05-08-2019,32750.0,32750.0,32750.0,32750.0,32933.0,2,1,0.33
191,2019-06-05,FUTBLN,GOLD,05-08-2019,32809.0,32809.0,32778.0,32778.0,32757.0,1,4,1.31
192,2019-05-27,FUTBLN,GOLD,05-08-2019,31818.0,31818.0,31818.0,31818.0,32161.0,1,1,0.32
193,2019-05-23,FUTBLN,GOLD,04-06-2019,31623.0,31625.0,31620.0,31625.0,31766.0,0,4,1.26
194,2019-05-22,FUTBLN,GOLD,04-06-2019,31436.0,31485.0,31436.0,31485.0,31591.0,0,2,0.63
195,2019-05-21,FUTBLN,GOLD,04-06-2019,31503.0,31503.0,31473.0,31473.0,31633.0,0,2,0.63
196,2019-05-20,FUTBLN,GOLD,04-06-2019,31467.0,31509.0,31389.0,31509.0,31633.0,0,30,9.43
197,2019-05-17,FUTBLN,GOLD,04-06-2019,31992.0,32009.0,31888.0,31890.0,32025.0,8,11,3.52
198,2019-05-16,FUTBLN,GOLD,04-06-2019,32280.0,32280.0,32063.0,32064.0,32159.0,2,12,3.86
199,2019-05-15,FUTBLN,GOLD,04-06-2019,32227.0,32331.0,32227.0,32255.0,32362.0,4,5,1.61
200,2019-05-14,FUTBLN,GOLD,04-06-2019,32338.0,32338.0,32295.0,32295.0,32371.0,0,6,1.94
201,2019-05-13,FUTBLN,GOLD,04-06-2019,32057.0,32082.0,32056.0,32081.0,32044.0,2,6,1.92
202,2019-05-10,FUTBLN,GOLD,04-06-2019,31962.0,31963.0,31960.0,31960.0,31899.0,0,4,1.28
203,2019-05-08,FUTBLN,GOLD,04-06-2019,31783.0,31899.0,31701.0,31703.0,31879.0,4,8,2.54
204,2019-05-06,FUTBLN,GOLD,04-06-2019,31600.0,31600.0,31600.0,31600.0,31697.0,2,2,0.63
205,2019-05-03,FUTBLN,GOLD,04-06-2019,31258.0,31258.0,31258.0,31258.0,31505.0,4,2,0.63
206,2019-05-02,FUTBLN,GOLD,04-06-2019,31460.0,31460.0,31451.0,31451.0,31546.0,4,2,0.63
207,2019-05-01,FUTBLN,GOLD,04-06-2019,31682.0,31682.0,31678.0,31678.0,31957.0,4,2,0.63
208,2019-04-30,FUTBLN,GOLD,04-06-2019,31810.0,31810.0,31750.0,31750.0,31963.0,4,2,0.64
209,2019-04-26,FUTBLN,GOLD,04-06-2019,31818.0,31818.0,31814.0,31814.0,32009.0,4,4,1.27
210,2019-04-25,FUTBLN,GOLD,04-06-2019,31725.0,31924.0,31725.0,31924.0,32036.0,0,4,1.27
211,2019-04-24,FUTBLN,GOLD,04-06-2019,31629.0,31636.0,31621.0,31621.0,31753.0,0,4,1.27
212,2019-04-16,FUTBLN,GOLD,04-06-2019,31772.0,31857.0,31772.0,31800.0,31905.0,0,14,4.45
213,2019-04-15,FUTBLN,GOLD,04-06-2019,31803.0,31803.0,31739.0,31768.0,31858.0,0,6,1.91
214,2019-04-12,FUTBLN,GOLD,04-06-2019,31904.0,31911.0,31902.0,31909.0,31951.0,0,4,1.28
215,2019-04-10,FUTBLN,GOLD,04-06-2019,32160.0,32198.0,32147.0,32198.0,32257.0,0,6,1.93
216,2019-04-09,FUTBLN,GOLD,04-06-2019,32258.0,32258.0,32248.0,32248.0,32266.0,0,2,0.65
217,2019-04-08,FUTBLN,GOLD,04-06-2019,32117.0,32265.0,32117.0,32265.0,32229.0,0,9,2.9
218,2019-04-05,FUTBLN,GOLD,04-06-2019,31805.0,31805.0,31805.0,31805.0,31928.0,5,2,0.64
219,2019-04-04,FUTBLN,GOLD,04-06-2019,31807.0,31807.0,31807.0,31807.0,31915.0,5,2,0.64
220,2019-04-02,FUTBLN,GOLD,04-06-2019,31811.0,31811.0,31749.0,31753.0,31932.0,5,6,1.91
221,2019-04-01,FUTBLN,GOLD,04-06-2019,31911.0,31911.0,31870.0,31904.0,32074.0,5,9,2.87
222,2019-03-29,FUTBLN,GOLD,05-04-2019,31509.0,31551.0,31505.0,31548.0,31649.0,0,6,1.89
223,2019-03-28,FUTBLN,GOLD,05-04-2019,31981.0,31984.0,31899.0,31911.0,31936.0,0,10,3.19
224,2019-03-27,FUTBLN,GOLD,05-04-2019,32092.0,32168.0,32030.0,32051.0,32097.0,0,50,16.04
225,2019-03-26,FUTBLN,GOLD,05-04-2019,32099.0,32111.0,32034.0,32087.0,32040.0,0,18,5.77
