"Trade Date","Instrument","Symbol","Expiry Date","Open Price","High Price","Low Price","Close Price","Daily Settlement Price","Open Interest(OI)","No. of Contracts","Turnover ( Rs.)"
"20-Nov-2019","FUTBLN","GOLD","05-12-2019","   38145.00","   38311.00","   38025.00","   38025.00","   38416.00","               31","              77","            29.41"
"19-Nov-2019","FUTBLN","GOLD","05-12-2019","   38189.00","   38210.00","   37925.00","   38180.00","   38206.00","               35","             115","            43.78"
"18-Nov-2019","FUTBLN","GOLD","05-12-2019","   37929.00","   38130.00","   37810.00","   38130.00","   38035.00","               63","              53","            20.10"
"15-Nov-2019","FUTBLN","GOLD","05-12-2019","   38054.00","   38066.00","   37925.00","   37960.00","   38184.00","               64","             105","            39.88"
"14-Nov-2019","FUTBLN","GOLD","05-12-2019","   38104.00","   38190.00","   38083.00","   38126.00","   38354.00","               76","              62","            23.65"
"13-Nov-2019","FUTBLN","GOLD","05-12-2019","   37789.00","   38139.00","   37789.00","   38080.00","   38080.00","               76","             102","            38.82"
"12-Nov-2019","FUTBLN","GOLD","05-12-2019","   37628.00","   37758.00","   37550.00","   37721.00","   37721.00","               74","              54","            20.33"
"11-Nov-2019","FUTBLN","GOLD","05-12-2019","   37716.00","   37840.00","   37599.00","   37599.00","   38119.00","               90","              75","            28.30"
"08-Nov-2019","FUTBLN","GOLD","05-12-2019","   37782.00","   37860.00","   37521.00","   37692.00","   37692.00","               66","             149","            56.21"
"07-Nov-2019","FUTBLN","GOLD","05-12-2019","   38210.00","   38222.00","   37533.00","   37582.00","   37582.00","               61","             167","            63.29"
"06-Nov-2019","FUTBLN","GOLD","05-12-2019","   37962.00","   38250.00","   37962.00","   38234.00","   38234.00","               67","              93","            35.37"
"05-Nov-2019","FUTBLN","GOLD","05-12-2019","   38362.00","   38367.00","   37902.00","   37902.00","   38754.00","               66","              62","            23.73"
"04-Nov-2019","FUTBLN","GOLD","05-12-2019","   38405.00","   38502.00","   38332.00","   38449.00","   38833.00","               76","             154","            59.18"
"01-Nov-2019","FUTBLN","GOLD","05-12-2019","   38466.00","   38527.00","   38272.00","   38290.00","   38947.00","               80","             155","            59.51"
"31-Oct-2019","FUTBLN","GOLD","05-12-2019","   38056.00","   38462.00","   38046.00","   38462.00","   38878.00","               95","             101","            38.68"
"30-Oct-2019","FUTBLN","GOLD","05-12-2019","   37931.00","   38101.00","   37909.00","   38094.00","   38094.00","               85","              83","            31.53"
"29-Oct-2019","FUTBLN","GOLD","05-12-2019","   37900.00","   38026.00","   37820.00","   37912.00","   37912.00","               76","              88","            33.37"
"28-Oct-2019","FUTBLN","GOLD","05-12-2019","   38113.00","   38113.00","   38113.00","   38113.00","   38774.00","               68","               2","             0.76"
"27-Oct-2019","FUTBLN","GOLD","05-12-2019","   39290.00","   39290.00","   39290.00","   39290.00","   39290.00","               70","               1","             0.39"
"25-Oct-2019","FUTBLN","GOLD","05-12-2019","   38329.00","   38609.00","   38260.00","   38265.00","   38265.00","               70","             267","           102.58"
"24-Oct-2019","FUTBLN","GOLD","05-12-2019","   38045.00","   38306.00","   38001.00","   38288.00","   38527.00","               80","             136","            51.82"
"23-Oct-2019","FUTBLN","GOLD","05-12-2019","   38047.00","   38097.00","   38005.00","   38060.00","   38563.00","               72","              95","            36.16"
"22-Oct-2019","FUTBLN","GOLD","05-12-2019","   37866.00","   37949.00","   37840.00","   37846.00","   38457.00","               71","             141","            53.43"
"21-Oct-2019","FUTBLN","GOLD","05-12-2019","   38026.00","   38087.00","   37900.00","   37938.00","   38496.00","               77","              52","            19.77"
"18-Oct-2019","FUTBLN","GOLD","05-12-2019","   38190.00","   38190.00","   38020.00","   38076.00","   38514.00","               67","             168","            63.99"
"17-Oct-2019","FUTBLN","GOLD","05-12-2019","   38148.00","   38219.00","   37983.00","   38170.00","   38170.00","               79","              68","            25.91"
"16-Oct-2019","FUTBLN","GOLD","05-12-2019","   38150.00","   38240.00","   37970.00","   38226.00","   38226.00","               74","             103","            39.24"
"15-Oct-2019","FUTBLN","GOLD","05-12-2019","   38238.00","   38407.00","   37990.00","   38008.00","   38763.00","               77","              52","            19.90"
"14-Oct-2019","FUTBLN","GOLD","05-12-2019","   37820.00","   38241.00","   37820.00","   38228.00","   38228.00","               78","             110","            41.88"
"11-Oct-2019","FUTBLN","GOLD","05-12-2019","   38070.00","   38282.00","   37720.00","   37842.00","   37842.00","               76","             112","            42.52"
"10-Oct-2019","FUTBLN","GOLD","05-12-2019","   38466.00","   38524.00","   38100.00","   38130.00","   38662.00","               75","              78","            29.92"
"09-Oct-2019","FUTBLN","GOLD","05-12-2019","   38465.00","   38566.00","   38285.00","   38501.00","   38501.00","               97","              77","            29.57"
"07-Oct-2019","FUTBLN","GOLD","05-12-2019","   38441.00","   38441.00","   38056.00","   38178.00","   38178.00","               77","              78","            29.89"
"04-Oct-2019","FUTBLN","GOLD","05-12-2019","   38342.00","   38583.00","   38185.00","   38318.00","   38318.00","               79","              63","            24.16"
"03-Oct-2019","FUTBLN","GOLD","05-12-2019","   38315.00","   38650.00","   38180.00","   38406.00","   38406.00","               77","             124","            47.56"
"01-Oct-2019","FUTBLN","GOLD","05-12-2019","   37296.00","   38001.00","   37240.00","   37899.00","   37899.00","               74","              76","            28.56"
"30-Sep-2019","FUTBLN","GOLD","04-10-2019","   37616.00","   37616.00","   37377.00","   37377.00","   37621.00","                5","              15","             5.62"
"30-Sep-2019","FUTBLN","GOLD","05-12-2019","   37970.00","   38008.00","   37310.00","   37312.00","   37312.00","               59","              72","            27.19"
"27-Sep-2019","FUTBLN","GOLD","04-10-2019","   37721.00","   37835.00","   37538.00","   37538.00","   37542.00","               12","              31","            11.67"
"27-Sep-2019","FUTBLN","GOLD","05-12-2019","   38065.00","   38180.00","   37853.00","   38158.00","   38158.00","               56","              28","            10.63"
"26-Sep-2019","FUTBLN","GOLD","04-10-2019","   37627.00","   37760.00","   37554.00","   37760.00","   37655.00","               23","              44","            16.56"
"26-Sep-2019","FUTBLN","GOLD","05-12-2019","   38413.00","   38413.00","   38413.00","   38413.00","   38052.00","               45","               5","             1.92"
"25-Sep-2019","FUTBLN","GOLD","04-10-2019","   38132.00","   38180.00","   37572.00","   37595.00","   38049.00","               22","             122","            46.38"
"25-Sep-2019","FUTBLN","GOLD","05-12-2019","   38817.00","   38857.00","   38529.00","   38529.00","   38450.00","               50","              50","            19.38"
"24-Sep-2019","FUTBLN","GOLD","04-10-2019","   37830.00","   38044.00","   37780.00","   38044.00","   37843.00","               55","              49","            18.55"
"23-Sep-2019","FUTBLN","GOLD","04-10-2019","   37811.00","   37916.00","   37745.00","   37916.00","   37818.00","               55","              42","            15.88"
"20-Sep-2019","FUTBLN","GOLD","04-10-2019","   37670.00","   37670.00","   37453.00","   37590.00","   37484.00","               55","             105","            39.42"
"19-Sep-2019","FUTBLN","GOLD","04-10-2019","   37572.00","   37746.00","   37545.00","   37719.00","   37558.00","               46","              72","            27.07"
"18-Sep-2019","FUTBLN","GOLD","04-10-2019","   37954.00","   37955.00","   37778.00","   37781.00","   37690.00","               49","              49","            18.55"
"17-Sep-2019","FUTBLN","GOLD","04-10-2019","   38030.00","   38169.00","   37896.00","   38084.00","   37951.00","               47","              54","            20.53"
"16-Sep-2019","FUTBLN","GOLD","04-10-2019","   38009.00","   38204.00","   37923.00","   38204.00","   38204.00","               59","             131","            49.80"
"13-Sep-2019","FUTBLN","GOLD","04-10-2019","   37692.00","   37869.00","   37475.00","   37527.00","   37738.00","               30","              64","            24.12"
"12-Sep-2019","FUTBLN","GOLD","04-10-2019","   37875.00","   38201.00","   37725.00","   37726.00","   37726.00","               34","             215","            81.53"
"11-Sep-2019","FUTBLN","GOLD","04-10-2019","   38193.00","   38245.00","   37954.00","   37954.00","   37954.00","               42","             122","            46.48"
"09-Sep-2019","FUTBLN","GOLD","04-10-2019","   38515.00","   38664.00","   38309.00","   38440.00","   38495.00","               47","             191","            73.52"
"06-Sep-2019","FUTBLN","GOLD","04-10-2019","   38728.00","   38976.00","   38400.00","   38576.00","   38576.00","               28","             120","            46.40"
"05-Sep-2019","FUTBLN","GOLD","04-10-2019","   39550.00","   39609.00","   38594.00","   38912.00","   38912.00","               27","             220","            86.25"
"04-Sep-2019","FUTBLN","GOLD","04-10-2019","   39700.00","   39787.00","   39362.00","   39787.00","   39787.00","               36","             156","            61.67"
"03-Sep-2019","FUTBLN","GOLD","04-10-2019","   38908.00","   39730.00","   38908.00","   39673.00","   39673.00","               26","             193","            76.00"
"02-Sep-2019","FUTBLN","GOLD","04-10-2019","   38870.00","   38928.00","   38870.00","   38928.00","   38693.00","               27","               2","             0.78"
"30-Aug-2019","FUTBLN","GOLD","04-10-2019","   38793.00","   38940.00","   38659.00","   38660.00","   38660.00","               28","             203","            78.77"
"29-Aug-2019","FUTBLN","GOLD","04-10-2019","   39239.00","   39410.00","   38726.00","   38813.00","   38813.00","               28","             318","           124.75"
"28-Aug-2019","FUTBLN","GOLD","04-10-2019","   38890.00","   39265.00","   38890.00","   39150.00","   39150.00","               39","             131","            51.25"
"27-Aug-2019","FUTBLN","GOLD","04-10-2019","   38861.00","   39068.00","   38717.00","   39028.00","   39028.00","               65","             123","            47.83"
"26-Aug-2019","FUTBLN","GOLD","04-10-2019","   39250.00","   39330.00","   38830.00","   38837.00","   38829.00","               37","              84","            32.75"
"23-Aug-2019","FUTBLN","GOLD","04-10-2019","   38093.00","   38744.00","   37975.00","   38585.00","   37877.00","               51","             221","            84.36"
"22-Aug-2019","FUTBLN","GOLD","04-10-2019","   37962.00","   38201.00","   37940.00","   38160.00","   37945.00","               29","             172","            65.41"
"21-Aug-2019","FUTBLN","GOLD","04-10-2019","   37910.00","   38033.00","   37822.00","   38008.00","   37809.00","               69","             186","            70.49"
"20-Aug-2019","FUTBLN","GOLD","04-10-2019","   37729.00","   38047.00","   37710.00","   38002.00","   38002.00","               40","             150","            56.88"
"19-Aug-2019","FUTBLN","GOLD","04-10-2019","   37811.00","   37881.00","   37616.00","   37832.00","   37743.00","               47","             143","            53.98"
"16-Aug-2019","FUTBLN","GOLD","04-10-2019","   37920.00","   37994.00","   37760.00","   37994.00","   37695.00","               41","              93","            35.23"
"14-Aug-2019","FUTBLN","GOLD","04-10-2019","   37777.00","   38330.00","   37705.00","   38190.00","   37691.00","               55","             172","            65.37"
"13-Aug-2019","FUTBLN","GOLD","04-10-2019","   38380.00","   38655.00","   37474.00","   37663.00","   38191.00","               42","             217","            83.37"
"12-Aug-2019","FUTBLN","GOLD","04-10-2019","   38286.00","   38342.00","   38199.00","   38215.00","   37624.00","              107","              89","            34.07"
"09-Aug-2019","FUTBLN","GOLD","04-10-2019","   37940.00","   38140.00","   37825.00","   37970.00","   37970.00","              100","             186","            70.53"
"08-Aug-2019","FUTBLN","GOLD","04-10-2019","   37960.00","   38080.00","   37635.00","   37695.00","   37372.00","               55","             274","           103.64"
"07-Aug-2019","FUTBLN","GOLD","04-10-2019","   37713.00","   38367.00","   37632.00","   38244.00","   38244.00","               49","             152","            57.62"
"06-Aug-2019","FUTBLN","GOLD","04-10-2019","   37175.00","   37491.00","   36965.00","   37489.00","   37489.00","               64","             246","            91.55"
"05-Aug-2019","FUTBLN","GOLD","04-10-2019","   36867.00","   37387.00","   36855.00","   37380.00","   37380.00","               34","             194","            71.96"
"02-Aug-2019","FUTBLN","GOLD","04-10-2019","   35827.00","   36256.00","   35785.00","   36256.00","   35744.00","               27","              56","            20.12"
"01-Aug-2019","FUTBLN","GOLD","04-10-2019","   35219.00","   35579.00","   35072.00","   35579.00","   35579.00","               21","              54","            18.98"
"31-Jul-2019","FUTBLN","GOLD","04-10-2019","   35326.00","   35497.00","   35326.00","   35398.00","   35190.00","               14","              79","            27.99"
"30-Jul-2019","FUTBLN","GOLD","05-08-2019","   34750.00","   34750.00","   34750.00","   34750.00","   34852.00","                0","               2","             0.70"
"30-Jul-2019","FUTBLN","GOLD","04-10-2019","   35395.00","   35564.00","   35395.00","   35489.00","   35234.00","               32","              74","            26.28"
"29-Jul-2019","FUTBLN","GOLD","05-08-2019","   34780.00","   34785.00","   34723.00","   34732.00","   34790.00","                2","              55","            19.12"
"29-Jul-2019","FUTBLN","GOLD","04-10-2019","   35360.00","   35360.00","   35330.00","   35357.00","   35174.00","               29","              43","            15.20"
"26-Jul-2019","FUTBLN","GOLD","05-08-2019","   34862.00","   34870.00","   34775.00","   34790.00","   34837.00","               20","              62","            21.59"
"25-Jul-2019","FUTBLN","GOLD","05-08-2019","   34965.00","   35112.00","   34951.00","   35112.00","   35016.00","               10","              26","             9.10"
"24-Jul-2019","FUTBLN","GOLD","05-08-2019","   35027.00","   35068.00","   35007.00","   35066.00","   34967.00","               12","              20","             7.01"
"23-Jul-2019","FUTBLN","GOLD","05-08-2019","   34930.00","   35114.00","   34930.00","   34997.00","   34895.00","                5","              28","             9.80"
"18-Jul-2019","FUTBLN","GOLD","05-08-2019","   34946.00","   35123.00","   34946.00","   35123.00","   34846.00","                2","               4","             1.40"
"17-Jul-2019","FUTBLN","GOLD","05-08-2019","   34917.00","   34962.00","   34917.00","   34962.00","   34549.00","                4","               8","             2.80"
"10-Jul-2019","FUTBLN","GOLD","05-08-2019","   34486.00","   34745.00","   34486.00","   34745.00","   34343.00","                4","               4","             1.38"
"09-Jul-2019","FUTBLN","GOLD","05-08-2019","   34454.00","   34543.00","   34454.00","   34543.00","   34217.00","                4","               2","             0.69"
"27-Jun-2019","FUTBLN","GOLD","05-08-2019","   34228.00","   34230.00","   34150.00","   34150.00","   34067.00","                4","               3","             1.03"
"25-Jun-2019","FUTBLN","GOLD","05-08-2019","   34665.00","   34665.00","   34665.00","   34665.00","   34673.00","                5","               1","             0.35"
"24-Jun-2019","FUTBLN","GOLD","05-08-2019","   34339.00","   34339.00","   34316.00","   34316.00","   34298.00","                4","               4","             1.37"
"21-Jun-2019","FUTBLN","GOLD","05-08-2019","   34069.00","   34195.00","   34033.00","   34033.00","   33997.00","                4","               6","             2.05"
"18-Jun-2019","FUTBLN","GOLD","05-08-2019","   33151.00","   33193.00","   33089.00","   33193.00","   33138.00","                4","              14","             4.64"
"17-Jun-2019","FUTBLN","GOLD","05-08-2019","   32979.00","   33059.00","   32955.00","   33059.00","   33026.00","                2","               6","             1.98"
"14-Jun-2019","FUTBLN","GOLD","05-08-2019","   33109.00","   33221.00","   33109.00","   33221.00","   33257.00","                2","               2","             0.66"
"13-Jun-2019","FUTBLN","GOLD","05-08-2019","   32857.00","   32857.00","   32848.00","   32848.00","   32876.00","                2","               4","             1.31"
"12-Jun-2019","FUTBLN","GOLD","05-08-2019","   32750.00","   32750.00","   32750.00","   32750.00","   32933.00","                2","               1","             0.33"
"05-Jun-2019","FUTBLN","GOLD","05-08-2019","   32809.00","   32809.00","   32778.00","   32778.00","   32757.00","                1","               4","             1.31"
"27-May-2019","FUTBLN","GOLD","05-08-2019","   31818.00","   31818.00","   31818.00","   31818.00","   32161.00","                1","               1","             0.32"
"23-May-2019","FUTBLN","GOLD","04-06-2019","   31623.00","   31625.00","   31620.00","   31625.00","   31766.00","                0","               4","             1.26"
"22-May-2019","FUTBLN","GOLD","04-06-2019","   31436.00","   31485.00","   31436.00","   31485.00","   31591.00","                0","               2","             0.63"
"21-May-2019","FUTBLN","GOLD","04-06-2019","   31503.00","   31503.00","   31473.00","   31473.00","   31633.00","                0","               2","             0.63"
"20-May-2019","FUTBLN","GOLD","04-06-2019","   31467.00","   31509.00","   31389.00","   31509.00","   31633.00","                0","              30","             9.43"
"17-May-2019","FUTBLN","GOLD","04-06-2019","   31992.00","   32009.00","   31888.00","   31890.00","   32025.00","                8","              11","             3.52"
"16-May-2019","FUTBLN","GOLD","04-06-2019","   32280.00","   32280.00","   32063.00","   32064.00","   32159.00","                2","              12","             3.86"
"15-May-2019","FUTBLN","GOLD","04-06-2019","   32227.00","   32331.00","   32227.00","   32255.00","   32362.00","                4","               5","             1.61"
"14-May-2019","FUTBLN","GOLD","04-06-2019","   32338.00","   32338.00","   32295.00","   32295.00","   32371.00","                0","               6","             1.94"
"13-May-2019","FUTBLN","GOLD","04-06-2019","   32057.00","   32082.00","   32056.00","   32081.00","   32044.00","                2","               6","             1.92"
"10-May-2019","FUTBLN","GOLD","04-06-2019","   31962.00","   31963.00","   31960.00","   31960.00","   31899.00","                0","               4","             1.28"
"08-May-2019","FUTBLN","GOLD","04-06-2019","   31783.00","   31899.00","   31701.00","   31703.00","   31879.00","                4","               8","             2.54"
"06-May-2019","FUTBLN","GOLD","04-06-2019","   31600.00","   31600.00","   31600.00","   31600.00","   31697.00","                2","               2","             0.63"
"03-May-2019","FUTBLN","GOLD","04-06-2019","   31258.00","   31258.00","   31258.00","   31258.00","   31505.00","                4","               2","             0.63"
"02-May-2019","FUTBLN","GOLD","04-06-2019","   31460.00","   31460.00","   31451.00","   31451.00","   31546.00","                4","               2","             0.63"
"01-May-2019","FUTBLN","GOLD","04-06-2019","   31682.00","   31682.00","   31678.00","   31678.00","   31957.00","                4","               2","             0.63"
"30-Apr-2019","FUTBLN","GOLD","04-06-2019","   31810.00","   31810.00","   31750.00","   31750.00","   31963.00","                4","               2","             0.64"
"26-Apr-2019","FUTBLN","GOLD","04-06-2019","   31818.00","   31818.00","   31814.00","   31814.00","   32009.00","                4","               4","             1.27"
"25-Apr-2019","FUTBLN","GOLD","04-06-2019","   31725.00","   31924.00","   31725.00","   31924.00","   32036.00","                0","               4","             1.27"
"24-Apr-2019","FUTBLN","GOLD","04-06-2019","   31629.00","   31636.00","   31621.00","   31621.00","   31753.00","                0","               4","             1.27"
"16-Apr-2019","FUTBLN","GOLD","04-06-2019","   31772.00","   31857.00","   31772.00","   31800.00","   31905.00","                0","              14","             4.45"
"15-Apr-2019","FUTBLN","GOLD","04-06-2019","   31803.00","   31803.00","   31739.00","   31768.00","   31858.00","                0","               6","             1.91"
"12-Apr-2019","FUTBLN","GOLD","04-06-2019","   31904.00","   31911.00","   31902.00","   31909.00","   31951.00","                0","               4","             1.28"
"10-Apr-2019","FUTBLN","GOLD","04-06-2019","   32160.00","   32198.00","   32147.00","   32198.00","   32257.00","                0","               6","             1.93"
"09-Apr-2019","FUTBLN","GOLD","04-06-2019","   32258.00","   32258.00","   32248.00","   32248.00","   32266.00","                0","               2","             0.65"
"08-Apr-2019","FUTBLN","GOLD","04-06-2019","   32117.00","   32265.00","   32117.00","   32265.00","   32229.00","                0","               9","             2.90"
"05-Apr-2019","FUTBLN","GOLD","04-06-2019","   31805.00","   31805.00","   31805.00","   31805.00","   31928.00","                5","               2","             0.64"
"04-Apr-2019","FUTBLN","GOLD","04-06-2019","   31807.00","   31807.00","   31807.00","   31807.00","   31915.00","                5","               2","             0.64"
"02-Apr-2019","FUTBLN","GOLD","04-06-2019","   31811.00","   31811.00","   31749.00","   31753.00","   31932.00","                5","               6","             1.91"
"01-Apr-2019","FUTBLN","GOLD","04-06-2019","   31911.00","   31911.00","   31870.00","   31904.00","   32074.00","                5","               9","             2.87"
"29-Mar-2019","FUTBLN","GOLD","05-04-2019","   31509.00","   31551.00","   31505.00","   31548.00","   31649.00","                0","               6","             1.89"
"28-Mar-2019","FUTBLN","GOLD","05-04-2019","   31981.00","   31984.00","   31899.00","   31911.00","   31936.00","                0","              10","             3.19"
"27-Mar-2019","FUTBLN","GOLD","05-04-2019","   32092.00","   32168.00","   32030.00","   32051.00","   32097.00","                0","              50","            16.04"
"26-Mar-2019","FUTBLN","GOLD","05-04-2019","   32099.00","   32111.00","   32034.00","   32087.00","   32040.00","                0","              18","             5.77"
"25-Mar-2019","FUTBLN","GOLD","05-04-2019","   32142.00","   32219.00","   32096.00","   32193.00","   32103.00","                2","              32","            10.29"
"22-Mar-2019","FUTBLN","GOLD","05-04-2019","   32016.00","   32110.00","   31988.00","   32098.00","   32077.00","                2","              14","             4.48"
"20-Mar-2019","FUTBLN","GOLD","05-04-2019","   31914.00","   31916.00","   31864.00","   31864.00","   31900.00","                2","               4","             1.28"
"19-Mar-2019","FUTBLN","GOLD","05-04-2019","   31851.00","   31861.00","   31851.00","   31861.00","   32039.00","                2","               2","             0.64"
"18-Mar-2019","FUTBLN","GOLD","05-04-2019","   31700.00","   31700.00","   31694.00","   31694.00","   31852.00","                2","               2","             0.63"
"14-Mar-2019","FUTBLN","GOLD","05-04-2019","   32099.00","   32100.00","   31976.00","   31976.00","   32144.00","                2","               5","             1.60"
"13-Mar-2019","FUTBLN","GOLD","05-04-2019","   32219.00","   32219.00","   32219.00","   32219.00","   32374.00","                4","               2","             0.64"
"12-Mar-2019","FUTBLN","GOLD","05-04-2019","   31920.00","   31920.00","   31893.00","   31893.00","   32198.00","                2","               2","             0.64"
"06-Mar-2019","FUTBLN","GOLD","05-04-2019","   32167.00","   32167.00","   32000.00","   32010.00","   32360.00","                2","               8","             2.57"
"05-Mar-2019","FUTBLN","GOLD","05-04-2019","   32111.00","   32142.00","   32084.00","   32142.00","   32328.00","                4","               4","             1.28"
"28-Feb-2019","FUTBLN","GOLD","05-04-2019","   33361.00","   33380.00","   33236.00","   33247.00","   33488.00","                4","               6","             2.00"
"27-Feb-2019","FUTBLN","GOLD","05-04-2019","   33395.00","   33574.00","   33395.00","   33574.00","   33619.00","                2","               3","             1.00"
"21-Feb-2019","FUTBLN","GOLD","05-04-2019","   33735.00","   33735.00","   33618.00","   33618.00","   33745.00","                2","              18","             6.06"
"20-Feb-2019","FUTBLN","GOLD","05-04-2019","   33932.00","   33939.00","   33860.00","   33860.00","   33941.00","               16","              27","             9.15"
"19-Feb-2019","FUTBLN","GOLD","05-04-2019","   33667.00","   33815.00","   33667.00","   33815.00","   33814.00","               10","               8","             2.70"
"18-Feb-2019","FUTBLN","GOLD","05-04-2019","   33546.00","   33571.00","   33496.00","   33496.00","   33599.00","               10","               5","             1.68"
"15-Feb-2019","FUTBLN","GOLD","05-04-2019","   33237.00","   33313.00","   33237.00","   33313.00","   33462.00","               10","               2","             0.67"
"14-Feb-2019","FUTBLN","GOLD","05-04-2019","   32919.00","   33031.00","   32888.00","   33031.00","   33151.00","               10","              10","             3.29"
"13-Feb-2019","FUTBLN","GOLD","05-04-2019","   32899.00","   33078.00","   32899.00","   33078.00","   33155.00","               11","              14","             4.62"
"11-Feb-2019","FUTBLN","GOLD","05-04-2019","   33036.00","   33043.00","   32970.00","   32975.00","   33196.00","               10","               4","             1.32"
"08-Feb-2019","FUTBLN","GOLD","05-04-2019","   33115.00","   33174.00","   33043.00","   33174.00","   33335.00","               10","              14","             4.63"
"07-Feb-2019","FUTBLN","GOLD","05-04-2019","   33197.00","   33197.00","   33125.00","   33146.00","   33358.00","               10","               8","             2.65"
"06-Feb-2019","FUTBLN","GOLD","05-04-2019","   33353.00","   33416.00","   33333.00","   33400.00","   33607.00","               10","              10","             3.34"
"05-Feb-2019","FUTBLN","GOLD","05-04-2019","   33467.00","   33486.00","   33365.00","   33386.00","   33606.00","               10","              14","             4.68"
"04-Feb-2019","FUTBLN","GOLD","05-04-2019","   33428.00","   33428.00","   33425.00","   33425.00","   33611.00","               10","               3","             1.00"
"01-Feb-2019","FUTBLN","GOLD","05-02-2019","   33062.00","   33062.00","   33015.00","   33015.00","   33181.00","               18","              11","             3.63"
"01-Feb-2019","FUTBLN","GOLD","05-04-2019","   33092.00","   33336.00","   33086.00","   33336.00","   33593.00","               10","               4","             1.33"
"31-Jan-2019","FUTBLN","GOLD","05-02-2019","   32984.00","   33179.00","   32984.00","   33165.00","   33227.00","               21","              14","             4.64"
"31-Jan-2019","FUTBLN","GOLD","05-04-2019","   32974.00","   33019.00","   32974.00","   33019.00","   33641.00","               10","               6","             1.98"
"30-Jan-2019","FUTBLN","GOLD","05-02-2019","   32900.00","   32900.00","   32877.00","   32896.00","   33005.00","               24","               7","             2.30"
"30-Jan-2019","FUTBLN","GOLD","05-04-2019","   33002.00","   33002.00","   32917.00","   32917.00","   33416.00","               10","               6","             1.98"
"29-Jan-2019","FUTBLN","GOLD","05-02-2019","   32625.00","   32709.00","   32625.00","   32709.00","   32856.00","               30","              13","             4.25"
"29-Jan-2019","FUTBLN","GOLD","05-04-2019","   32652.00","   32820.00","   32652.00","   32820.00","   33265.00","               10","              15","             4.91"
"28-Jan-2019","FUTBLN","GOLD","05-02-2019","   32498.00","   32530.00","   32467.00","   32530.00","   32691.00","               42","              75","            24.37"
"25-Jan-2019","FUTBLN","GOLD","05-02-2019","   32053.00","   32221.00","   32053.00","   32221.00","   32344.00","              100","               7","             2.25"
"24-Jan-2019","FUTBLN","GOLD","05-02-2019","   32119.00","   32119.00","   31993.00","   32040.00","   32317.00","              100","              23","             7.37"
"23-Jan-2019","FUTBLN","GOLD","05-02-2019","   32131.00","   32195.00","   32131.00","   32166.00","   32410.00","              103","              10","             3.22"
