"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GAIL","EQ","01-Jan-2016","        375.10","        374.75","        377.20","        368.20","        368.75","        369.75","        372.49","     770427","           286979927.80","      10377","     156234","         20.28"
"GAIL","EQ","04-Jan-2016","        369.75","        369.75","        374.95","        358.55","        359.60","        359.80","        365.69","     943072","           344875056.75","      20318","     241263","         25.58"
"GAIL","EQ","05-Jan-2016","        359.80","        361.70","        374.50","        361.60","        370.75","        372.25","        369.36","    1681893","           621221375.35","      29447","     647765","         38.51"
"GAIL","EQ","06-Jan-2016","        372.25","        371.95","        381.00","        368.00","        370.15","        372.70","        375.58","    2369326","           889880322.90","      48923","    1098146","         46.35"
"GAIL","EQ","07-Jan-2016","        372.70","        366.50","        374.95","        365.85","        371.50","        370.60","        371.64","    1857625","           690371904.65","      35548","     652867","         35.15"
"GAIL","EQ","08-Jan-2016","        370.60","        376.35","        376.35","        371.15","        373.65","        373.20","        373.68","     873975","           326584108.40","      25550","     320959","         36.72"
"GAIL","EQ","11-Jan-2016","        373.20","        371.70","        374.80","        366.20","        370.25","        369.30","        370.55","    1001943","           371266875.75","      15208","     359336","         35.86"
"GAIL","EQ","12-Jan-2016","        369.30","        369.30","        374.00","        365.00","        366.00","        365.85","        369.05","    1036936","           382681898.15","      23465","     477894","         46.09"
"GAIL","EQ","13-Jan-2016","        365.85","        367.55","        374.50","        358.60","        362.50","        362.90","        363.24","    1051694","           382012933.75","      15976","     314541","         29.91"
"GAIL","EQ","14-Jan-2016","        362.90","        360.80","        365.00","        354.30","        356.30","        357.55","        358.76","     915683","           328513815.40","      15907","     359154","         39.22"
"GAIL","EQ","15-Jan-2016","        357.55","        357.10","        357.40","        333.60","        337.00","        335.85","        343.98","    2126445","           731457049.50","      32104","    1109221","         52.16"
"GAIL","EQ","18-Jan-2016","        335.85","        335.00","        351.15","        329.10","        336.35","        339.45","        341.89","    1754042","           599694985.50","      34676","     518643","         29.57"
"GAIL","EQ","19-Jan-2016","        339.45","        340.30","        349.20","        337.60","        343.00","        342.95","        343.10","     743673","           255152718.25","      21358","     217041","         29.19"
"GAIL","EQ","20-Jan-2016","        342.95","        340.40","        348.50","        333.00","        340.10","        338.70","        338.50","    1235897","           418357218.25","      20786","     359043","         29.05"
"GAIL","EQ","21-Jan-2016","        338.70","        343.00","        349.80","        336.30","        341.60","        340.50","        342.89","     972908","           333603748.80","      33533","     295634","         30.39"
"GAIL","EQ","22-Jan-2016","        340.50","        347.20","        373.00","        342.50","        366.50","        366.95","        363.30","    2358310","           856773085.65","      32440","     792026","         33.58"
"GAIL","EQ","25-Jan-2016","        366.95","        369.20","        371.90","        353.75","        357.70","        356.70","        360.87","    2060965","           743742440.20","      46781","     842813","         40.89"
"GAIL","EQ","27-Jan-2016","        356.70","        356.70","        362.70","        350.45","        358.50","        358.30","        357.82","    1447948","           518105874.90","      41292","     519578","         35.88"
"GAIL","EQ","28-Jan-2016","        358.30","        360.15","        366.10","        350.25","        363.50","        361.00","        358.19","    3984267","          1427123620.00","      44007","    2146648","         53.88"
"GAIL","EQ","29-Jan-2016","        361.00","        363.00","        372.50","        362.05","        368.50","        368.60","        369.00","    1445537","           533400301.10","      19831","     453364","         31.36"
"GAIL","EQ","01-Feb-2016","        368.60","        368.00","        373.20","        357.65","        367.00","        368.15","        367.36","    1065035","           391246425.00","      26958","     302110","         28.37"
"GAIL","EQ","02-Feb-2016","        368.15","        365.00","        368.50","        360.00","        361.50","        361.70","        363.69","    1237935","           450227499.45","      28908","     553344","         44.70"
"GAIL","EQ","03-Feb-2016","        361.70","        355.50","        363.00","        349.10","        360.00","        360.10","        359.14","    1009015","           362380628.90","      19900","     315588","         31.28"
"GAIL","EQ","04-Feb-2016","        360.10","        362.20","        368.40","        347.00","        354.10","        355.00","        353.32","    1790150","           632494721.15","      32343","     888085","         49.61"
"GAIL","EQ","05-Feb-2016","        355.00","        354.05","        355.00","        338.50","        342.00","        342.55","        343.96","    1755531","           603828716.25","      21382","     726129","         41.36"
"GAIL","EQ","08-Feb-2016","        342.55","        339.70","        355.70","        336.20","        343.60","        343.55","        347.47","    1720749","           597912662.10","      34176","     439234","         25.53"
"GAIL","EQ","09-Feb-2016","        343.55","        341.20","        353.00","        338.80","        346.00","        348.60","        347.60","    2644806","           919336263.50","      37699","     253230","          9.57"
"GAIL","EQ","10-Feb-2016","        348.60","        346.00","        349.20","        337.65","        346.10","        346.05","        344.83","    1744620","           601594830.40","      39020","     633503","         36.31"
"GAIL","EQ","11-Feb-2016","        346.05","        345.85","        350.75","        326.80","        331.30","        332.10","        339.03","    1724430","           584640430.15","      45952","     702636","         40.75"
"GAIL","EQ","12-Feb-2016","        332.10","        332.90","        334.85","        314.85","        324.35","        324.95","        322.91","    2480311","           800911709.75","      40527","    1403777","         56.60"
"GAIL","EQ","15-Feb-2016","        324.95","        327.40","        335.95","        326.05","        333.05","        334.15","        333.08","    1747740","           582131511.95","      34466","    1285397","         73.55"
"GAIL","EQ","16-Feb-2016","        334.15","        334.10","        338.85","        321.25","        322.15","        322.55","        331.25","     997654","           330477776.10","      31297","     345378","         34.62"
"GAIL","EQ","17-Feb-2016","        322.55","        323.00","        326.35","        307.85","        322.25","        324.15","        316.41","    1452311","           459531993.20","      42106","     573313","         39.48"
"GAIL","EQ","18-Feb-2016","        324.15","        326.80","        330.00","        319.15","        322.65","        323.40","        323.60","    1398840","           452671499.60","      32952","     799640","         57.16"
"GAIL","EQ","19-Feb-2016","        323.40","        322.00","        326.95","        314.05","        324.80","        325.85","        324.01","     520873","           168770609.05","      33727","     218782","         42.00"
"GAIL","EQ","22-Feb-2016","        325.85","        325.00","        329.95","        318.15","        320.40","        321.40","        322.82","     679302","           219289656.20","      24453","     265856","         39.14"
"GAIL","EQ","23-Feb-2016","        321.40","        321.70","        325.00","        315.70","        316.75","        317.00","        317.94","     822946","           261648705.75","      26285","     333427","         40.52"
"GAIL","EQ","24-Feb-2016","        317.00","        315.00","        320.00","        310.50","        312.20","        313.75","        315.12","    1643469","           517888637.15","      50855","     656455","         39.94"
"GAIL","EQ","25-Feb-2016","        313.75","        315.00","        315.70","        302.50","        305.50","        305.05","        306.15","    2400457","           734891695.00","      33238","    1187127","         49.45"
"GAIL","EQ","26-Feb-2016","        305.05","        308.00","        310.00","        297.90","        305.00","        304.10","        303.74","    1239003","           376333087.30","      45322","     542003","         43.75"
