"Date","Total Returns Index"
"20-Nov-2019","16837.96"
"21-Nov-2019","16794.86"
"22-Nov-2019","16719.11"
"25-Nov-2019","16942.7"
"26-Nov-2019","16892.15"
"27-Nov-2019","16980.54"
"28-Nov-2019","17051.31"
"29-Nov-2019","16917.89"
"02-Dec-2019","16906.88"
"03-Dec-2019","16831.11"
"04-Dec-2019","16899.88"
"05-Dec-2019","16865.04"
"06-Dec-2019","16729.08"
"09-Dec-2019","16751.53"
"10-Dec-2019","16638.94"
"11-Dec-2019","16713.79"
"12-Dec-2019","16800.36"
"13-Dec-2019","16961.56"
"16-Dec-2019","16915.65"
"17-Dec-2019","17071.49"
"18-Dec-2019","17150.93"
"19-Dec-2019","17205.12"
"20-Dec-2019","17222.14"
"23-Dec-2019","17209.4"
"24-Dec-2019","17141.8"
"26-Dec-2019","17018.26"
"27-Dec-2019","17185.66"
"30-Dec-2019","17199.73"
"31-Dec-2019","17077.06"
