"Date","Total Returns Index"
"03-Jun-2011","6949.73"
"06-Jun-2011","6968.95"
"07-Jun-2011","6999.36"
"08-Jun-2011","6965"
"09-Jun-2011","6957.66"
"10-Jun-2011","6921.08"
"13-Jun-2011","6917.31"
"14-Jun-2011","6939.63"
"15-Jun-2011","6872.76"
"16-Jun-2011","6809.72"
"17-Jun-2011","6771.41"
"20-Jun-2011","6634.54"
"21-Jun-2011","6657.17"
"22-Jun-2011","6664.16"
"23-Jun-2011","6716.82"
"24-Jun-2011","6907.76"
"27-Jun-2011","6977.68"
"28-Jun-2011","7001.28"
"29-Jun-2011","7073.37"
"30-Jun-2011","7133.6"
"01-Jul-2011","7108.11"
"04-Jul-2011","7140.22"
"05-Jul-2011","7116.93"
"06-Jul-2011","7108.53"
"07-Jul-2011","7239.36"
"08-Jul-2011","7154.24"
"11-Jul-2011","7097.91"
"12-Jul-2011","6984.29"
"13-Jul-2011","7059.25"
"14-Jul-2011","7079.92"
"15-Jul-2011","7056.84"
"18-Jul-2011","7039.08"
"19-Jul-2011","7100.23"
"20-Jul-2011","7041.38"
"21-Jul-2011","7009.19"
"22-Jul-2011","7126.02"
"25-Jul-2011","7184.65"
"26-Jul-2011","7051.3"
"27-Jul-2011","7016.02"
"28-Jul-2011","6941.81"
"29-Jul-2011","6934.57"
"01-Aug-2011","6978.58"
"02-Aug-2011","6903.07"
"03-Aug-2011","6837.89"
"04-Aug-2011","6745.54"
"05-Aug-2011","6593.07"
"08-Aug-2011","6476.05"
"09-Aug-2011","6418.63"
"10-Aug-2011","6531.35"
"11-Aug-2011","6502.61"
"12-Aug-2011","6419.9"
"16-Aug-2011","6372.92"
"17-Aug-2011","6403.06"
"18-Aug-2011","6260.98"
"19-Aug-2011","6136.28"
"22-Aug-2011","6203.57"
"23-Aug-2011","6267.03"
"24-Aug-2011","6191.34"
"25-Aug-2011","6130.05"
"26-Aug-2011","6013.78"
"29-Aug-2011","6231.38"
"30-Aug-2011","6334.48"
"02-Sep-2011","6384.31"
"05-Sep-2011","6356.06"
"06-Sep-2011","6416.74"
"07-Sep-2011","6493.2"
"08-Sep-2011","6529.77"
"09-Sep-2011","6410.92"
"12-Sep-2011","6268.36"
"13-Sep-2011","6260.97"
"14-Sep-2011","6352.32"
"15-Sep-2011","6432.93"
"16-Sep-2011","6443.78"
"19-Sep-2011","6377.64"
"20-Sep-2011","6514.86"
"21-Sep-2011","6506.04"
"22-Sep-2011","6240.39"
"23-Sep-2011","6169.52"
"26-Sep-2011","6128.56"
"27-Sep-2011","6300.72"
"28-Sep-2011","6268.57"
"29-Sep-2011","6356.74"
"30-Sep-2011","6265.26"
"03-Oct-2011","6146.41"
"04-Oct-2011","6048.39"
"05-Oct-2011","6021.97"
"07-Oct-2011","6195.25"
"10-Oct-2011","6311.32"
"11-Oct-2011","6304.63"
"12-Oct-2011","6463.15"
"13-Oct-2011","6435.81"
"14-Oct-2011","6504.84"
"17-Oct-2011","6487.02"
"18-Oct-2011","6384.7"
"19-Oct-2011","6513.51"
"20-Oct-2011","6456.03"
"21-Oct-2011","6403.32"
"24-Oct-2011","6464.65"
"25-Oct-2011","6583.4"
"26-Oct-2011","6596.36"
"28-Oct-2011","6797.88"
"31-Oct-2011","6755.07"
"01-Nov-2011","6668.03"
"02-Nov-2011","6668.66"
"03-Nov-2011","6677.9"
"04-Nov-2011","6702.49"
"08-Nov-2011","6708.99"
"09-Nov-2011","6622.39"
"11-Nov-2011","6556.16"
"14-Nov-2011","6530.19"
"15-Nov-2011","6428.89"
"16-Nov-2011","6380.65"
"17-Nov-2011","6259.25"
"18-Nov-2011","6222.51"
"21-Nov-2011","6060.84"
"22-Nov-2011","6103.96"
"23-Nov-2011","5969.67"
"24-Nov-2011","6033.07"
"25-Nov-2011","5974.21"
"28-Nov-2011","6153.37"
"29-Nov-2011","6094.79"
"30-Nov-2011","6128.97"
"01-Dec-2011","6261.88"
"02-Dec-2011","6405.62"
"05-Dec-2011","6391.63"
"07-Dec-2011","6421.38"
"08-Dec-2011","6270.52"
"09-Dec-2011","6172.94"
"12-Dec-2011","6043.39"
"13-Dec-2011","6089.1"
"14-Dec-2011","6041.71"
"15-Dec-2011","6020.27"
"16-Dec-2011","5900.11"
"19-Dec-2011","5851.25"
"20-Dec-2011","5763.88"
"21-Dec-2011","5952.82"
"22-Dec-2011","6004.44"
"23-Dec-2011","5979.25"
"26-Dec-2011","6061.7"
"27-Dec-2011","6025.54"
"28-Dec-2011","5968.84"
"29-Dec-2011","5893.29"
"30-Dec-2011","5865.49"
