"Date","Total Returns Index"
"11-Jul-2001","1170.68"
"12-Jul-2001","1194.29"
"13-Jul-2001","1199.64"
"16-Jul-2001","1194.34"
"17-Jul-2001","1191.7"
"18-Jul-2001","1179.65"
"19-Jul-2001","1173.12"
"20-Jul-2001","1164.48"
"23-Jul-2001","1156.86"
"24-Jul-2001","1158.92"
"25-Jul-2001","1149.9"
"26-Jul-2001","1138.23"
"27-Jul-2001","1136.39"
"30-Jul-2001","1147.35"
"31-Jul-2001","1159.68"
"01-Aug-2001","1149.19"
"02-Aug-2001","1152.44"
"03-Aug-2001","1161.74"
"06-Aug-2001","1162.75"
"07-Aug-2001","1159.45"
"08-Aug-2001","1155.01"
"09-Aug-2001","1157.88"
"10-Aug-2001","1158.42"
"13-Aug-2001","1149.61"
"14-Aug-2001","1163.12"
"16-Aug-2001","1166.85"
"17-Aug-2001","1156.31"
"20-Aug-2001","1150.47"
"21-Aug-2001","1157.1"
"23-Aug-2001","1160.24"
"24-Aug-2001","1157.89"
"27-Aug-2001","1161.57"
"28-Aug-2001","1159.51"
"29-Aug-2001","1156.32"
"30-Aug-2001","1152.75"
"31-Aug-2001","1141.48"
"03-Sep-2001","1135.58"
"04-Sep-2001","1135.75"
"05-Sep-2001","1132.64"
"06-Sep-2001","1124.04"
"07-Sep-2001","1123.37"
"10-Sep-2001","1121.42"
"11-Sep-2001","1110.56"
"12-Sep-2001","1065.86"
"13-Sep-2001","1054.46"
"14-Sep-2001","998.03"
"17-Sep-2001","946.54"
"18-Sep-2001","976.87"
"19-Sep-2001","989.98"
"20-Sep-2001","975.44"
"21-Sep-2001","927.03"
"24-Sep-2001","943.15"
"25-Sep-2001","934.85"
"26-Sep-2001","948.2"
"27-Sep-2001","965.88"
"28-Sep-2001","991.77"
"01-Oct-2001","987.7"
"03-Oct-2001","976.36"
"04-Oct-2001","989.38"
"05-Oct-2001","992.58"
"08-Oct-2001","978.94"
"09-Oct-2001","990.61"
"10-Oct-2001","1020.62"
"11-Oct-2001","1036.41"
"12-Oct-2001","1042.38"
"15-Oct-2001","1045.64"
"16-Oct-2001","1054.16"
"17-Oct-2001","1070.44"
"18-Oct-2001","1055.03"
"19-Oct-2001","1060.02"
"22-Oct-2001","1059.94"
"23-Oct-2001","1078.17"
"24-Oct-2001","1076"
"25-Oct-2001","1067.68"
"29-Oct-2001","1061.44"
"30-Oct-2001","1045.91"
"31-Oct-2001","1055.47"
"01-Nov-2001","1079.47"
"02-Nov-2001","1083.38"
"05-Nov-2001","1076.27"
"06-Nov-2001","1088.05"
"07-Nov-2001","1072.41"
"08-Nov-2001","1083.49"
"09-Nov-2001","1090.38"
"12-Nov-2001","1097.97"
"13-Nov-2001","1091.99"
"14-Nov-2001","1103.29"
"15-Nov-2001","1124.9"
"19-Nov-2001","1160.17"
"20-Nov-2001","1140.67"
"21-Nov-2001","1147.35"
"22-Nov-2001","1153.97"
"23-Nov-2001","1150.23"
"26-Nov-2001","1173.69"
"27-Nov-2001","1168.75"
"28-Nov-2001","1163.04"
"29-Nov-2001","1159.08"
"03-Dec-2001","1157.18"
"04-Dec-2001","1170.54"
"05-Dec-2001","1199.7"
"06-Dec-2001","1206.11"
"07-Dec-2001","1208.12"
"10-Dec-2001","1211.32"
"11-Dec-2001","1205.84"
"12-Dec-2001","1203.07"
"13-Dec-2001","1193.4"
"14-Dec-2001","1181.56"
"18-Dec-2001","1175.53"
"19-Dec-2001","1152.13"
"20-Dec-2001","1153.49"
"21-Dec-2001","1141.38"
"24-Dec-2001","1138.82"
"26-Dec-2001","1123.35"
"27-Dec-2001","1107.87"
"28-Dec-2001","1122.86"
"31-Dec-2001","1150.28"
