"Date","Total Returns Index"
"02-Jan-2007","4807.77"
"03-Jan-2007","4827.74"
"04-Jan-2007","4785.45"
"05-Jan-2007","4778.97"
"08-Jan-2007","4718.99"
"09-Jan-2007","4692.59"
"10-Jan-2007","4619.29"
"11-Jan-2007","4729.61"
"12-Jan-2007","4861.82"
"15-Jan-2007","4893.39"
"16-Jan-2007","4895.91"
"17-Jan-2007","4891.05"
"18-Jan-2007","4930.16"
"19-Jan-2007","4907.74"
"22-Jan-2007","4923.09"
"23-Jan-2007","4879.47"
"24-Jan-2007","4908.03"
"25-Jan-2007","4977.39"
"29-Jan-2007","4949.49"
"31-Jan-2007","4899.39"
"01-Feb-2007","4966.14"
"02-Feb-2007","5021.71"
"05-Feb-2007","5059.94"
"06-Feb-2007","5037.05"
"07-Feb-2007","5071.08"
"08-Feb-2007","5070.06"
"09-Feb-2007","5026.84"
"12-Feb-2007","4879.72"
"13-Feb-2007","4863.8"
"14-Feb-2007","4867.12"
"15-Feb-2007","4986.3"
"19-Feb-2007","5008.75"
"20-Feb-2007","4939.47"
"21-Feb-2007","4926.78"
"22-Feb-2007","4859.19"
"23-Feb-2007","4737.65"
"26-Feb-2007","4741.32"
"27-Feb-2007","4683.46"
"28-Feb-2007","4504.73"
"01-Mar-2007","4583.99"
"02-Mar-2007","4482.42"
"05-Mar-2007","4301.7"
"06-Mar-2007","4396.9"
"07-Mar-2007","4362.36"
"08-Mar-2007","4524.5"
"09-Mar-2007","4472.42"
"12-Mar-2007","4492.39"
"13-Mar-2007","4535.63"
"14-Mar-2007","4380.97"
"15-Mar-2007","4384.74"
"16-Mar-2007","4343.36"
"19-Mar-2007","4428.04"
"20-Mar-2007","4450.55"
"21-Mar-2007","4534.62"
"22-Mar-2007","4668.95"
"23-Mar-2007","4651.43"
"26-Mar-2007","4603.34"
"28-Mar-2007","4533.03"
"29-Mar-2007","4577.63"
"30-Mar-2007","4605.89"
"02-Apr-2007","4379.37"
"03-Apr-2007","4448.12"
"04-Apr-2007","4499.91"
"05-Apr-2007","4522.51"
"09-Apr-2007","4632.8"
"10-Apr-2007","4638.41"
"11-Apr-2007","4655.88"
"12-Apr-2007","4616.35"
"13-Apr-2007","4721.82"
"16-Apr-2007","4837.53"
"17-Apr-2007","4803.3"
"18-Apr-2007","4835.42"
"19-Apr-2007","4818.61"
"20-Apr-2007","4923.47"
"23-Apr-2007","4931.08"
"24-Apr-2007","4999.52"
"25-Apr-2007","5030.3"
"26-Apr-2007","5043.03"
"27-Apr-2007","4929.15"
"30-Apr-2007","4934.46"
"03-May-2007","5010.44"
"04-May-2007","4970"
"07-May-2007","4962.52"
"08-May-2007","4921.3"
"09-May-2007","4924.08"
"10-May-2007","4908.99"
"11-May-2007","4920.88"
"14-May-2007","4990.55"
"15-May-2007","4973.65"
"16-May-2007","5034.79"
"17-May-2007","5093.9"
"18-May-2007","5087.8"
"21-May-2007","5143.81"
"22-May-2007","5164.58"
"23-May-2007","5126.07"
"24-May-2007","5076.21"
"25-May-2007","5128.42"
"28-May-2007","5138.56"
"29-May-2007","5182.87"
"30-May-2007","5130.23"
"31-May-2007","5185.95"
"01-Jun-2007","5188.58"
"04-Jun-2007","5152.36"
"05-Jun-2007","5173.61"
"06-Jun-2007","5069.99"
"07-Jun-2007","5047.71"
"08-Jun-2007","5007.87"
"11-Jun-2007","5008.59"
"12-Jun-2007","5021.28"
"13-Jun-2007","4971.76"
"14-Jun-2007","5042.38"
"15-Jun-2007","5044.9"
"18-Jun-2007","5015.45"
"19-Jun-2007","5096.72"
"20-Jun-2007","5138.26"
"21-Jun-2007","5160.94"
"22-Jun-2007","5142.38"
"25-Jun-2007","5151.26"
"26-Jun-2007","5183.07"
"27-Jun-2007","5156.77"
"28-Jun-2007","5179.91"
"29-Jun-2007","5223.82"
"02-Jul-2007","5218.32"
"03-Jul-2007","5271.3"
"04-Jul-2007","5273.42"
"05-Jul-2007","5267.33"
"06-Jul-2007","5304.84"
"09-Jul-2007","5346.64"
"10-Jul-2007","5331.14"
"11-Jul-2007","5308.27"
"12-Jul-2007","5379.66"
"13-Jul-2007","5450.57"
"16-Jul-2007","5462.01"
"17-Jul-2007","5443.84"
"18-Jul-2007","5447.23"
"19-Jul-2007","5522.95"
"20-Jul-2007","5527.74"
"23-Jul-2007","5592.26"
"24-Jul-2007","5593.96"
"25-Jul-2007","5555.16"
"26-Jul-2007","5592.81"
"27-Jul-2007","5381.97"
"30-Jul-2007","5375.74"
"31-Jul-2007","5483.25"
"01-Aug-2007","5261.69"
"02-Aug-2007","5274.76"
"03-Aug-2007","5330.23"
"06-Aug-2007","5255.08"
"07-Aug-2007","5276.76"
"08-Aug-2007","5406.51"
"09-Aug-2007","5335.14"
"10-Aug-2007","5250.51"
"13-Aug-2007","5299.34"
"14-Aug-2007","5295.27"
"16-Aug-2007","5063.42"
"17-Aug-2007","4978.73"
"20-Aug-2007","5101.1"
"21-Aug-2007","4938.51"
"22-Aug-2007","5033.64"
"23-Aug-2007","4987.63"
"24-Aug-2007","5078.77"
"27-Aug-2007","5215.11"
"28-Aug-2007","5237.01"
"29-Aug-2007","5283.81"
"30-Aug-2007","5348.64"
"31-Aug-2007","5411.29"
"03-Sep-2007","5424.33"
"04-Sep-2007","5430.49"
"05-Sep-2007","5426.37"
"06-Sep-2007","5478.17"
"07-Sep-2007","5467.13"
"10-Sep-2007","5470.46"
"11-Sep-2007","5457.35"
"12-Sep-2007","5457.12"
"13-Sep-2007","5496.07"
"14-Sep-2007","5483.09"
"17-Sep-2007","5454.74"
"18-Sep-2007","5517.33"
"19-Sep-2007","5743.32"
"20-Sep-2007","5761.77"
"21-Sep-2007","5871"
"24-Sep-2007","5985.91"
"25-Sep-2007","5993.99"
"26-Sep-2007","5995.94"
"27-Sep-2007","6068.83"
"28-Sep-2007","6094.11"
"01-Oct-2007","6151.88"
"03-Oct-2007","6323.99"
"04-Oct-2007","6321.38"
"05-Oct-2007","6293.71"
"08-Oct-2007","6171.46"
"09-Oct-2007","6465.33"
"10-Oct-2007","6603.91"
"11-Oct-2007","6705.13"
"12-Oct-2007","6587.9"
"15-Oct-2007","6881.82"
"16-Oct-2007","6878.92"
"17-Oct-2007","6746.99"
"18-Oct-2007","6494.74"
"19-Oct-2007","6330.03"
"22-Oct-2007","6292.55"
"23-Oct-2007","6644.48"
"24-Oct-2007","6671.7"
"25-Oct-2007","6760.63"
"26-Oct-2007","6922.5"
"29-Oct-2007","7169.67"
"30-Oct-2007","7124.58"
"31-Oct-2007","7163.3"
"01-Nov-2007","7121.96"
"02-Nov-2007","7202.01"
"05-Nov-2007","7098.67"
"06-Nov-2007","7024.91"
"07-Nov-2007","7021.12"
"08-Nov-2007","6919.65"
"09-Nov-2007","6876.51"
"12-Nov-2007","6820.5"
"13-Nov-2007","6915.56"
"14-Nov-2007","7209.99"
"15-Nov-2007","7178.71"
"16-Nov-2007","7172.31"
"19-Nov-2007","7173.27"
"20-Nov-2007","7019.36"
"21-Nov-2007","6752.41"
"22-Nov-2007","6701.81"
"23-Nov-2007","6810.16"
"26-Nov-2007","6959.61"
"27-Nov-2007","6918.92"
"28-Nov-2007","6821.04"
"29-Nov-2007","6841.75"
"30-Nov-2007","6997.6"
"03-Dec-2007","7121.74"
"04-Dec-2007","7113.64"
"05-Dec-2007","7212.82"
"06-Dec-2007","7230.63"
"07-Dec-2007","7254.45"
"10-Dec-2007","7237.85"
"11-Dec-2007","7403.77"
"12-Dec-2007","7479.08"
"13-Dec-2007","7356.2"
"14-Dec-2007","7343.61"
"17-Dec-2007","7014.87"
"18-Dec-2007","6972.75"
"19-Dec-2007","6984.11"
"20-Dec-2007","7002.72"
"24-Dec-2007","7268.18"
"26-Dec-2007","7379.02"
"27-Dec-2007","7392.06"
"28-Dec-2007","7389.9"
"31-Dec-2007","7461.48"
