"Date","Total Returns Index"
"21-Jul-2009","5527.7"
"22-Jul-2009","5441"
"23-Jul-2009","5595.44"
"24-Jul-2009","5652.04"
"27-Jul-2009","5657.08"
"28-Jul-2009","5646.92"
"29-Jul-2009","5584.33"
"30-Jul-2009","5656.66"
"31-Jul-2009","5737.09"
"03-Aug-2009","5830.35"
"04-Aug-2009","5792.67"
"05-Aug-2009","5809.57"
"06-Aug-2009","5675.13"
"07-Aug-2009","5546.33"
"10-Aug-2009","5492.49"
"11-Aug-2009","5534.22"
"12-Aug-2009","5517.09"
"13-Aug-2009","5699.66"
"14-Aug-2009","5668.78"
"17-Aug-2009","5430.95"
"18-Aug-2009","5521.3"
"19-Aug-2009","5441.06"
"20-Aug-2009","5515.01"
"21-Aug-2009","5608.87"
"24-Aug-2009","5750.03"
"25-Aug-2009","5770.53"
"26-Aug-2009","5797.53"
"27-Aug-2009","5806.62"
"28-Aug-2009","5861.96"
"31-Aug-2009","5774.96"
"01-Sep-2009","5729.9"
"02-Sep-2009","5708.82"
"03-Sep-2009","5690.74"
"04-Sep-2009","5798.37"
"07-Sep-2009","5925.39"
"08-Sep-2009","5953.08"
"09-Sep-2009","5964.2"
"10-Sep-2009","5971.09"
"11-Sep-2009","5985.39"
"14-Sep-2009","5960.63"
"15-Sep-2009","6064.15"
"16-Sep-2009","6146.31"
"17-Sep-2009","6155.18"
"18-Sep-2009","6168.19"
"22-Sep-2009","6223.21"
"23-Sep-2009","6160.91"
"24-Sep-2009","6181.47"
"25-Sep-2009","6147.23"
"29-Sep-2009","6206.65"
"30-Sep-2009","6302.19"
"01-Oct-2009","6301.54"
"05-Oct-2009","6202.09"
"06-Oct-2009","6232.12"
"07-Oct-2009","6180.46"
"08-Oct-2009","6200.92"
"09-Oct-2009","6130.2"
"12-Oct-2009","6265.4"
"14-Oct-2009","6344.64"
"15-Oct-2009","6334.84"
"16-Oct-2009","6379.5"
"17-Oct-2009","6379.08"
"20-Oct-2009","6345.15"
"21-Oct-2009","6282.03"
"22-Oct-2009","6188.98"
"23-Oct-2009","6199.5"
"26-Oct-2009","6167.03"
"27-Oct-2009","6012.97"
"28-Oct-2009","5987.82"
"29-Oct-2009","5894.12"
"30-Oct-2009","5846.03"
"03-Nov-2009","5662.6"
"04-Nov-2009","5844.86"
"05-Nov-2009","5912.8"
"06-Nov-2009","5951.91"
"09-Nov-2009","6078.83"
"10-Nov-2009","6058.1"
"11-Nov-2009","6209.76"
"12-Nov-2009","6146.15"
"13-Nov-2009","6203.57"
"16-Nov-2009","6276.92"
"17-Nov-2009","6282.16"
"18-Nov-2009","6272.78"
"19-Nov-2009","6191.25"
"20-Nov-2009","6269.95"
"23-Nov-2009","6333.39"
"24-Nov-2009","6317.26"
"25-Nov-2009","6339.11"
"26-Nov-2009","6211.8"
"27-Nov-2009","6132.6"
"30-Nov-2009","6245.49"
"01-Dec-2009","6356.3"
"02-Dec-2009","6357.9"
"03-Dec-2009","6368.38"
"04-Dec-2009","6340.1"
"07-Dec-2009","6287.74"
"08-Dec-2009","6388.56"
"09-Dec-2009","6343.96"
"10-Dec-2009","6372.06"
"11-Dec-2009","6350.5"
"14-Dec-2009","6336.14"
"15-Dec-2009","6246"
"16-Dec-2009","6257.11"
"17-Dec-2009","6256.77"
"18-Dec-2009","6189.67"
"21-Dec-2009","6146.13"
"22-Dec-2009","6189.52"
"23-Dec-2009","6386.57"
"24-Dec-2009","6428.86"
"29-Dec-2009","6440.68"
"30-Dec-2009","6417.72"
"31-Dec-2009","6456.97"
