"Date","Total Returns Index"
"10-Nov-2014","10981.77"
"11-Nov-2014","11006.04"
"12-Nov-2014","11033.19"
"13-Nov-2014","11000.37"
"14-Nov-2014","11042.61"
"17-Nov-2014","11096.32"
"18-Nov-2014","11089.98"
"19-Nov-2014","11032.59"
"20-Nov-2014","11058.39"
"21-Nov-2014","11157.68"
"24-Nov-2014","11227.19"
"25-Nov-2014","11138.95"
"26-Nov-2014","11155.59"
"27-Nov-2014","11179.89"
"28-Nov-2014","11303.65"
"01-Dec-2014","11261.08"
"02-Dec-2014","11219.98"
"03-Dec-2014","11237.05"
"04-Dec-2014","11272.28"
"05-Dec-2014","11237.89"
"08-Dec-2014","11106.22"
"09-Dec-2014","10977.83"
"10-Dec-2014","10997.53"
"11-Dec-2014","10914.91"
"12-Dec-2014","10824.36"
"15-Dec-2014","10818.45"
"16-Dec-2014","10620.96"
"17-Dec-2014","10571.25"
"18-Dec-2014","10741.73"
"19-Dec-2014","10828.45"
"22-Dec-2014","10958.56"
"23-Dec-2014","10883.52"
"24-Dec-2014","10761.16"
"26-Dec-2014","10796.22"
"29-Dec-2014","10856.23"
"30-Dec-2014","10858.82"
"31-Dec-2014","10904.18"
