"Date","Total Returns Index"
"01-Jan-2013","7650.82"
"02-Jan-2013","7705.36"
"03-Jan-2013","7726.21"
"04-Jan-2013","7734.77"
"07-Jan-2013","7699.11"
"08-Jan-2013","7716.21"
"09-Jan-2013","7677.35"
"10-Jan-2013","7673.71"
"11-Jan-2013","7651.4"
"14-Jan-2013","7744.94"
"15-Jan-2013","7786.81"
"16-Jan-2013","7716.56"
"17-Jan-2013","7764.62"
"18-Jan-2013","7797.01"
"21-Jan-2013","7820.19"
"22-Jan-2013","7776.72"
"23-Jan-2013","7784.96"
"24-Jan-2013","7740.06"
"25-Jan-2013","7811.15"
"28-Jan-2013","7811.35"
"29-Jan-2013","7779.35"
"30-Jan-2013","7786.82"
"31-Jan-2013","7759.87"
"01-Feb-2013","7713.77"
"04-Feb-2013","7698.77"
"05-Feb-2013","7660.27"
"06-Feb-2013","7663.23"
"07-Feb-2013","7636.96"
"08-Feb-2013","7591.59"
"11-Feb-2013","7584.32"
"12-Feb-2013","7616.02"
"13-Feb-2013","7629.44"
"14-Feb-2013","7583.16"
"15-Feb-2013","7571.62"
"18-Feb-2013","7586.56"
"19-Feb-2013","7639.97"
"20-Feb-2013","7644.25"
"21-Feb-2013","7527.48"
"22-Feb-2013","7524.96"
"25-Feb-2013","7530.72"
"26-Feb-2013","7410.58"
"27-Feb-2013","7456.27"
"28-Feb-2013","7322.68"
"01-Mar-2013","7358.52"
"04-Mar-2013","7331.23"
"05-Mar-2013","7441.56"
"06-Mar-2013","7485.73"
"07-Mar-2013","7543.27"
"08-Mar-2013","7649.23"
"11-Mar-2013","7644.93"
"12-Mar-2013","7608.59"
"13-Mar-2013","7527.68"
"14-Mar-2013","7602"
"15-Mar-2013","7555.2"
"18-Mar-2013","7509.07"
"19-Mar-2013","7394.14"
"20-Mar-2013","7327.78"
"21-Mar-2013","7282.51"
"22-Mar-2013","7275.17"
"25-Mar-2013","7252.66"
"26-Mar-2013","7262.6"
"28-Mar-2013","7315.35"
"01-Apr-2013","7343.48"
"02-Apr-2013","7399.69"
"03-Apr-2013","7302.9"
"04-Apr-2013","7176.54"
"05-Apr-2013","7148.89"
"08-Apr-2013","7135.58"
"09-Apr-2013","7073.99"
"10-Apr-2013","7155.87"
"11-Apr-2013","7201.33"
"12-Apr-2013","7117.1"
"15-Apr-2013","7168.34"
"16-Apr-2013","7323.57"
"17-Apr-2013","7323.26"
"18-Apr-2013","7444.78"
"22-Apr-2013","7510.98"
"23-Apr-2013","7514.16"
"25-Apr-2013","7616.38"
"26-Apr-2013","7558.67"
"29-Apr-2013","7600.72"
"30-Apr-2013","7634.29"
"02-May-2013","7723.29"
"03-May-2013","7652.03"
"06-May-2013","7686.88"
"07-May-2013","7780.19"
"08-May-2013","7813.38"
"09-May-2013","7788.74"
"10-May-2013","7850.77"
"11-May-2013","7866.9"
"13-May-2013","7703.53"
"14-May-2013","7722.79"
"15-May-2013","7917.77"
"16-May-2013","7947.55"
"17-May-2013","7969.96"
"20-May-2013","7930.79"
"21-May-2013","7875.68"
"22-May-2013","7850.45"
"23-May-2013","7686.64"
"24-May-2013","7707.91"
"27-May-2013","7836.22"
"28-May-2013","7875.77"
"29-May-2013","7866.77"
"30-May-2013","7903.53"
"31-May-2013","7734.03"
"03-Jun-2013","7673.77"
"04-Jun-2013","7648.12"
"05-Jun-2013","7653.81"
"06-Jun-2013","7653.22"
"07-Jun-2013","7601.03"
"10-Jun-2013","7597.17"
"11-Jun-2013","7481.85"
"12-Jun-2013","7444.9"
"13-Jun-2013","7371.5"
"14-Jun-2013","7512.87"
"17-Jun-2013","7567.15"
"18-Jun-2013","7520.01"
"19-Jun-2013","7531.16"
"20-Jun-2013","7316.02"
"21-Jun-2013","7331.23"
"24-Jun-2013","7231.09"
"25-Jun-2013","7255.47"
"26-Jun-2013","7229.08"
"27-Jun-2013","7356.32"
"28-Jun-2013","7563.28"
"01-Jul-2013","7636.62"
"02-Jul-2013","7583.16"
"03-Jul-2013","7470.96"
"04-Jul-2013","7558.46"
"05-Jul-2013","7600.32"
"08-Jul-2013","7527.28"
"09-Jul-2013","7588.74"
"10-Jul-2013","7537.06"
"11-Jul-2013","7690.45"
"12-Jul-2013","7786.81"
"15-Jul-2013","7816.76"
"16-Jul-2013","7718.83"
"17-Jul-2013","7742.47"
"18-Jul-2013","7829.28"
"19-Jul-2013","7818.03"
"22-Jul-2013","7821.43"
"23-Jul-2013","7881.06"
"24-Jul-2013","7767.88"
"25-Jul-2013","7660.22"
"26-Jul-2013","7633.2"
"29-Jul-2013","7563.35"
"30-Jul-2013","7466.04"
"31-Jul-2013","7449.52"
"01-Aug-2013","7431.15"
"02-Aug-2013","7366.39"
"05-Aug-2013","7376.13"
"06-Aug-2013","7190.68"
"07-Aug-2013","7160.66"
"08-Aug-2013","7221.08"
"12-Aug-2013","7281.67"
"13-Aug-2013","7397.98"
"14-Aug-2013","7454.14"
"16-Aug-2013","7149.75"
"19-Aug-2013","7028.92"
"20-Aug-2013","7011.64"
"21-Aug-2013","6883.31"
"22-Aug-2013","7020.77"
"23-Aug-2013","7102.92"
"26-Aug-2013","7109.11"
"27-Aug-2013","6863.65"
"28-Aug-2013","6860.5"
"29-Aug-2013","7021.53"
"30-Aug-2013","7103.56"
"02-Sep-2013","7206.03"
"03-Sep-2013","6936.07"
"04-Sep-2013","7074.56"
"05-Sep-2013","7265.29"
"06-Sep-2013","7381.47"
"10-Sep-2013","7662.66"
"11-Sep-2013","7683.92"
"12-Sep-2013","7602.81"
"13-Sep-2013","7602.85"
"16-Sep-2013","7589.78"
"17-Sep-2013","7602.59"
"18-Sep-2013","7666.62"
"19-Sep-2013","7949.11"
"20-Sep-2013","7814.61"
"23-Sep-2013","7655.56"
"24-Sep-2013","7659.09"
"25-Sep-2013","7634.9"
"26-Sep-2013","7645.82"
"27-Sep-2013","7582.1"
"30-Sep-2013","7454.82"
"01-Oct-2013","7512.98"
"03-Oct-2013","7681.5"
"04-Oct-2013","7678.38"
"07-Oct-2013","7676.89"
"08-Oct-2013","7705.81"
"09-Oct-2013","7808.59"
"10-Oct-2013","7826.14"
"11-Oct-2013","7923.95"
"14-Oct-2013","7945.36"
"15-Oct-2013","7914.65"
"17-Oct-2013","7861.46"
"18-Oct-2013","8048"
"21-Oct-2013","8068.29"
"22-Oct-2013","8065.66"
"23-Oct-2013","8033.91"
"24-Oct-2013","8015.83"
"25-Oct-2013","7992.27"
"28-Oct-2013","7935.25"
"29-Oct-2013","8091.08"
"30-Oct-2013","8131.16"
"31-Oct-2013","8194.06"
"01-Nov-2013","8204.56"
"03-Nov-2013","8217.74"
"05-Nov-2013","8134.24"
"06-Nov-2013","8085.36"
"07-Nov-2013","8049.77"
"08-Nov-2013","7989.31"
"11-Nov-2013","7908.71"
"12-Nov-2013","7829.7"
"13-Nov-2013","7792.65"
"14-Nov-2013","7879.25"
"18-Nov-2013","8052.07"
"19-Nov-2013","8070.73"
"20-Nov-2013","7966.08"
"21-Nov-2013","7804.93"
"22-Nov-2013","7800.26"
"25-Nov-2013","7956.26"
"26-Nov-2013","7883.1"
"27-Nov-2013","7880.49"
"28-Nov-2013","7925.71"
"29-Nov-2013","8035.27"
"02-Dec-2013","8089.61"
"03-Dec-2013","8068.78"
"04-Dec-2013","8015.59"
"05-Dec-2013","8119.89"
"06-Dec-2013","8144.32"
"09-Dec-2013","8279.62"
"10-Dec-2013","8241.92"
"11-Dec-2013","8209.43"
"12-Dec-2013","8117.22"
"13-Dec-2013","8027.89"
"16-Dec-2013","8010.05"
"17-Dec-2013","7989.69"
"18-Dec-2013","8091.83"
"19-Dec-2013","8026.09"
"20-Dec-2013","8166.18"
"23-Dec-2013","8179.48"
"24-Dec-2013","8158.51"
"26-Dec-2013","8172.2"
"27-Dec-2013","8217.63"
"30-Dec-2013","8188.11"
"31-Dec-2013","8204.85"
