"Date","Total Returns Index"
"29-Apr-2004","2062.74"
"30-Apr-2004","2048.22"
"03-May-2004","2014.71"
"04-May-2004","2044.82"
"05-May-2004","2063.98"
"06-May-2004","2091.92"
"07-May-2004","2059.54"
"10-May-2004","2019.22"
"11-May-2004","1939.72"
"12-May-2004","1953.01"
"13-May-2004","1960.32"
"14-May-2004","1807.52"
"17-May-2004","1586.3"
"18-May-2004","1717.93"
"19-May-2004","1790.93"
"20-May-2004","1765.32"
"21-May-2004","1784.02"
"24-May-2004","1839.65"
"25-May-2004","1837.2"
"26-May-2004","1829.96"
"27-May-2004","1815.82"
"28-May-2004","1726.96"
"31-May-2004","1698.16"
"01-Jun-2004","1725.98"
"02-Jun-2004","1757.24"
"03-Jun-2004","1711.31"
"04-Jun-2004","1741.09"
"07-Jun-2004","1765.65"
"08-Jun-2004","1775.97"
"09-Jun-2004","1773.41"
"10-Jun-2004","1769.87"
"11-Jun-2004","1728.26"
"14-Jun-2004","1697.22"
"15-Jun-2004","1720.25"
"16-Jun-2004","1713.08"
"17-Jun-2004","1732.92"
"18-Jun-2004","1709.02"
"21-Jun-2004","1698.47"
"22-Jun-2004","1690.42"
"23-Jun-2004","1657.66"
"24-Jun-2004","1686"
"25-Jun-2004","1707.74"
"28-Jun-2004","1737.92"
"29-Jun-2004","1742.46"
"30-Jun-2004","1727.93"
"01-Jul-2004","1764.16"
"02-Jul-2004","1765.29"
"05-Jul-2004","1753.39"
"06-Jul-2004","1789.43"
"07-Jul-2004","1799.31"
"08-Jul-2004","1743.51"
"09-Jul-2004","1783.77"
"12-Jul-2004","1788.07"
"13-Jul-2004","1767.89"
"14-Jul-2004","1748.88"
"15-Jul-2004","1768.84"
"16-Jul-2004","1791.56"
"19-Jul-2004","1807.42"
"20-Jul-2004","1801.09"
"21-Jul-2004","1818.72"
"22-Jul-2004","1837.93"
"23-Jul-2004","1841.92"
"26-Jul-2004","1860.83"
"27-Jul-2004","1840.98"
"28-Jul-2004","1834.2"
"29-Jul-2004","1862.95"
"30-Jul-2004","1878.62"
"02-Aug-2004","1886.36"
"03-Aug-2004","1876.64"
"04-Aug-2004","1871.98"
"05-Aug-2004","1904.71"
"06-Aug-2004","1879.91"
"09-Aug-2004","1890.52"
"10-Aug-2004","1901.52"
"11-Aug-2004","1866.37"
"12-Aug-2004","1850.05"
"13-Aug-2004","1840.99"
"16-Aug-2004","1842.11"
"17-Aug-2004","1848.19"
"18-Aug-2004","1822.36"
"19-Aug-2004","1854.14"
"20-Aug-2004","1832.39"
"23-Aug-2004","1820.06"
"24-Aug-2004","1835.51"
"25-Aug-2004","1840.24"
"26-Aug-2004","1857.59"
"27-Aug-2004","1855.58"
"30-Aug-2004","1878.29"
"31-Aug-2004","1882.09"
"01-Sep-2004","1886.36"
"02-Sep-2004","1883.85"
"03-Sep-2004","1889.4"
"06-Sep-2004","1901.02"
"07-Sep-2004","1908.8"
"08-Sep-2004","1915.85"
"09-Sep-2004","1907.47"
"10-Sep-2004","1930.31"
"13-Sep-2004","1938.57"
"14-Sep-2004","1950.54"
"15-Sep-2004","1947.82"
"16-Sep-2004","1973.86"
"17-Sep-2004","2006.21"
"20-Sep-2004","2000.69"
"21-Sep-2004","2025.45"
"22-Sep-2004","2030.34"
"23-Sep-2004","1998.22"
"24-Sep-2004","1993.99"
"27-Sep-2004","1988.2"
"28-Sep-2004","1968.23"
"29-Sep-2004","2000.3"
"30-Sep-2004","2020.62"
"01-Oct-2004","2054.94"
"04-Oct-2004","2090.25"
"05-Oct-2004","2098.12"
"06-Oct-2004","2077.8"
"07-Oct-2004","2101.88"
"08-Oct-2004","2107.09"
"09-Oct-2004","2104.31"
"11-Oct-2004","2092.68"
"12-Oct-2004","2068.54"
"14-Oct-2004","2077.63"
"15-Oct-2004","2077.92"
"18-Oct-2004","2067.81"
"19-Oct-2004","2093.74"
"20-Oct-2004","2072.5"
"21-Oct-2004","2060.57"
"25-Oct-2004","2034.52"
"26-Oct-2004","2062.08"
"27-Oct-2004","2065.32"
"28-Oct-2004","2084.4"
"29-Oct-2004","2069.39"
"01-Nov-2004","2081.96"
"02-Nov-2004","2100.5"
"03-Nov-2004","2128.36"
"04-Nov-2004","2125.41"
"05-Nov-2004","2145.62"
"08-Nov-2004","2157.78"
"09-Nov-2004","2153.09"
"10-Nov-2004","2173.19"
"11-Nov-2004","2166.76"
"12-Nov-2004","2169.54"
"16-Nov-2004","2176.55"
"17-Nov-2004","2187.73"
"18-Nov-2004","2191.67"
"19-Nov-2004","2168.85"
"22-Nov-2004","2170"
"23-Nov-2004","2192.3"
"24-Nov-2004","2205.57"
"25-Nov-2004","2202.09"
"29-Nov-2004","2246.8"
"30-Nov-2004","2268.99"
"01-Dec-2004","2272.75"
"02-Dec-2004","2315.55"
"03-Dec-2004","2312.31"
"06-Dec-2004","2308.9"
"07-Dec-2004","2308.38"
"08-Dec-2004","2291.57"
"09-Dec-2004","2305.47"
"10-Dec-2004","2281.31"
"13-Dec-2004","2300.26"
"14-Dec-2004","2325.5"
"15-Dec-2004","2350.88"
"16-Dec-2004","2356.1"
"17-Dec-2004","2331.65"
"20-Dec-2004","2348.74"
"21-Dec-2004","2369.37"
"22-Dec-2004","2358.59"
"23-Dec-2004","2369.95"
"24-Dec-2004","2390.83"
"27-Dec-2004","2391.49"
"28-Dec-2004","2408.24"
"29-Dec-2004","2406.2"
"30-Dec-2004","2394.81"
"31-Dec-2004","2418.88"
