"Date","Total Returns Index"
"25-Apr-2006","4100.25"
"26-Apr-2006","4210.49"
"27-Apr-2006","4154.07"
"28-Apr-2006","4155.54"
"29-Apr-2006","4213.88"
"02-May-2006","4270.56"
"03-May-2006","4304.67"
"04-May-2006","4321.72"
"05-May-2006","4340.14"
"08-May-2006","4374.73"
"09-May-2006","4407.18"
"10-May-2006","4447.1"
"11-May-2006","4384.45"
"12-May-2006","4324.1"
"15-May-2006","4149.84"
"16-May-2006","4173.95"
"17-May-2006","4306.39"
"18-May-2006","4015"
"19-May-2006","3846.76"
"22-May-2006","3650.63"
"23-May-2006","3790.43"
"24-May-2006","3691.15"
"25-May-2006","3767.26"
"26-May-2006","3806.63"
"29-May-2006","3812.92"
"30-May-2006","3777.81"
"31-May-2006","3642.31"
"01-Jun-2006","3516.37"
"02-Jun-2006","3669.62"
"05-Jun-2006","3580.95"
"06-Jun-2006","3486.76"
"07-Jun-2006","3395.53"
"08-Jun-2006","3233.97"
"09-Jun-2006","3402.47"
"12-Jun-2006","3296.29"
"13-Jun-2006","3161.5"
"14-Jun-2006","3125.3"
"15-Jun-2006","3322.86"
"16-Jun-2006","3432.03"
"19-Jun-2006","3465.15"
"20-Jun-2006","3399.1"
"21-Jun-2006","3473.05"
"22-Jun-2006","3557.96"
"23-Jun-2006","3616.01"
"25-Jun-2006","3625.04"
"26-Jun-2006","3497.76"
"27-Jun-2006","3544.41"
"28-Jun-2006","3542.81"
"29-Jun-2006","3565.64"
"30-Jun-2006","3721.71"
"03-Jul-2006","3748.77"
"04-Jul-2006","3734.14"
"05-Jul-2006","3803.68"
"06-Jul-2006","3756.97"
"07-Jul-2006","3661.52"
"10-Jul-2006","3742.39"
"11-Jul-2006","3711.6"
"12-Jul-2006","3806.59"
"13-Jul-2006","3774.9"
"14-Jul-2006","3720.7"
"17-Jul-2006","3582.75"
"18-Jul-2006","3566.19"
"19-Jul-2006","3493.65"
"20-Jul-2006","3601.22"
"21-Jul-2006","3508.38"
"24-Jul-2006","3557.04"
"25-Jul-2006","3622.15"
"26-Jul-2006","3705.12"
"27-Jul-2006","3759.92"
"28-Jul-2006","3730.68"
"31-Jul-2006","3745.46"
"01-Aug-2006","3750.94"
"02-Aug-2006","3791.81"
"03-Aug-2006","3801.22"
"04-Aug-2006","3785.43"
"07-Aug-2006","3754.87"
"08-Aug-2006","3829.33"
"09-Aug-2006","3880.02"
"10-Aug-2006","3887.22"
"11-Aug-2006","3904.83"
"14-Aug-2006","3952.53"
"16-Aug-2006","4003.77"
"17-Aug-2006","4001.21"
"18-Aug-2006","4005.15"
"21-Aug-2006","4016.18"
"22-Aug-2006","4014.51"
"23-Aug-2006","3980.36"
"24-Aug-2006","4021.65"
"25-Aug-2006","4040.2"
"28-Aug-2006","4058.28"
"29-Aug-2006","4087.63"
"30-Aug-2006","4093.18"
"31-Aug-2006","4073.55"
"01-Sep-2006","4099.37"
"04-Sep-2006","4148.77"
"05-Sep-2006","4145.07"
"06-Sep-2006","4155.31"
"07-Sep-2006","4128.48"
"08-Sep-2006","4148.68"
"11-Sep-2006","4022.83"
"12-Sep-2006","4051.22"
"13-Sep-2006","4128.48"
"14-Sep-2006","4148.85"
"15-Sep-2006","4157.22"
"18-Sep-2006","4174.26"
"19-Sep-2006","4131.95"
"20-Sep-2006","4186.27"
"21-Sep-2006","4246.33"
"22-Sep-2006","4235.96"
"25-Sep-2006","4211.34"
"26-Sep-2006","4269.07"
"27-Sep-2006","4278.1"
"28-Sep-2006","4269.07"
"29-Sep-2006","4288.97"
"03-Oct-2006","4266.5"
"04-Oct-2006","4201.66"
"05-Oct-2006","4260.89"
"06-Oct-2006","4266.62"
"09-Oct-2006","4263.57"
"10-Oct-2006","4268.24"
"11-Oct-2006","4253.3"
"12-Oct-2006","4328"
"13-Oct-2006","4393.74"
"16-Oct-2006","4450.99"
"17-Oct-2006","4440.29"
"18-Oct-2006","4435.09"
"19-Oct-2006","4396.38"
"20-Oct-2006","4395.51"
"21-Oct-2006","4403.46"
"23-Oct-2006","4372.72"
"26-Oct-2006","4396.93"
"27-Oct-2006","4470.82"
"30-Oct-2006","4506.39"
"31-Oct-2006","4476.5"
"01-Nov-2006","4503.94"
"02-Nov-2006","4533.42"
"03-Nov-2006","4550.45"
"06-Nov-2006","4555.12"
"07-Nov-2006","4542.56"
"08-Nov-2006","4516.91"
"09-Nov-2006","4539.88"
"10-Nov-2006","4585.74"
"13-Nov-2006","4614.44"
"14-Nov-2006","4622.99"
"15-Nov-2006","4635.61"
"16-Nov-2006","4636.27"
"17-Nov-2006","4607.51"
"20-Nov-2006","4611.51"
"21-Nov-2006","4685.78"
"22-Nov-2006","4729.43"
"23-Nov-2006","4718.31"
"24-Nov-2006","4724.76"
"27-Nov-2006","4746.35"
"28-Nov-2006","4689.96"
"29-Nov-2006","4697.68"
"30-Nov-2006","4729.13"
"01-Dec-2006","4780.67"
"04-Dec-2006","4785"
"05-Dec-2006","4802.64"
"06-Dec-2006","4802.88"
"07-Dec-2006","4802.16"
"08-Dec-2006","4738.36"
"11-Dec-2006","4603.81"
"12-Dec-2006","4445.23"
"13-Dec-2006","4502.99"
"14-Dec-2006","4596.1"
"15-Dec-2006","4650.63"
"18-Dec-2006","4704.24"
"19-Dec-2006","4588.39"
"20-Dec-2006","4568.69"
"21-Dec-2006","4590.19"
"22-Dec-2006","4635.27"
"26-Dec-2006","4718.31"
"27-Dec-2006","4767.87"
"28-Dec-2006","4763.43"
"29-Dec-2006","4758.45"
