"Date ","Open ","High ","Low ","Close ","Prev. Close ","Change ","% Change"
"06-Feb-2013","       14.6100","       14.6100","       14.1000","       14.2600","       14.6100","       -0.3500","  -2.40"
"07-Feb-2013","       14.2600","       14.8900","       13.5600","       14.8900","       14.2600","        0.6300","   4.42"
"08-Feb-2013","       14.8900","       15.2200","       13.7500","       15.1600","       14.8900","        0.2700","   1.81"
"11-Feb-2013","       15.1600","       15.7400","       14.9600","       15.6500","       15.1600","        0.4900","   3.23"
"12-Feb-2013","       15.6500","       15.7100","       14.9800","       15.3100","       15.6500","       -0.3400","  -2.17"
"13-Feb-2013","       15.3100","       15.3100","       14.4700","       15.1400","       15.3100","       -0.1700","  -1.11"
"14-Feb-2013","       15.1400","       15.5200","       14.6700","       15.0900","       15.1400","       -0.0500","  -0.33"
"15-Feb-2013","       15.0900","       15.4900","       14.1300","       15.2400","       15.0900","        0.1500","   0.99"
"18-Feb-2013","       15.2400","       16.6100","       15.2400","       16.2900","       15.2400","        1.0500","   6.89"
"19-Feb-2013","       16.2900","       16.5000","       15.4800","       15.8100","       16.2900","       -0.4800","  -2.95"
"20-Feb-2013","       15.8100","       16.0100","       14.8800","       15.6000","       15.8100","       -0.2100","  -1.33"
"21-Feb-2013","       15.6000","       17.2500","       15.2500","       16.9400","       15.6000","        1.3400","   8.59"
"22-Feb-2013","       16.9400","       17.2900","       16.3600","       16.7900","       16.9400","       -0.1500","  -0.89"
"25-Feb-2013","       16.7900","       17.3300","       16.6100","       16.7300","       16.7900","       -0.0600","  -0.36"
"26-Feb-2013","       16.7300","       17.6000","       16.4700","       17.3600","       16.7300","        0.6300","   3.77"
"27-Feb-2013","       17.3600","       17.3600","       16.1100","       16.2300","       17.3600","       -1.1300","  -6.51"
"28-Feb-2013","       16.2300","       16.2300","       14.5900","       14.8600","       16.2300","       -1.3700","  -8.44"
"01-Mar-2013","       14.8600","       15.0900","       13.9300","       14.0600","       14.8600","       -0.8000","  -5.38"
"04-Mar-2013","       14.0600","       14.5100","       13.6700","       13.6700","       14.0600","       -0.3900","  -2.77"
"05-Mar-2013","       13.6700","       13.7400","       13.2200","       13.3900","       13.6700","       -0.2800","  -2.05"
"06-Mar-2013","       13.3900","       13.6000","       12.9000","       13.4000","       13.3900","        0.0100","   0.07"
"07-Mar-2013","       13.4000","       13.6200","       12.8300","       13.0700","       13.4000","       -0.3300","  -2.46"
"08-Mar-2013","       12.8500","       13.5800","       12.8500","       13.3400","       13.0700","        0.2700","   2.07"
"11-Mar-2013","       13.3400","       14.3200","       13.1200","       14.2500","       13.3400","        0.9100","   6.82"
"12-Mar-2013","       14.2500","       15.6700","       13.7000","       15.1300","       14.2500","        0.8800","   6.18"
"13-Mar-2013","       15.1300","       16.4300","       14.6900","       16.2000","       15.1300","        1.0700","   7.07"
"14-Mar-2013","       16.2000","       17.1600","       14.5800","       14.6600","       16.2000","       -1.5400","  -9.51"
"15-Mar-2013","       14.6600","       15.2900","       14.1900","       15.1600","       14.6600","        0.5000","   3.41"
"18-Mar-2013","       15.1600","       16.5900","       15.1600","       15.8500","       15.1600","        0.6900","   4.55"
"19-Mar-2013","       15.8500","       17.8400","       14.8300","       16.7100","       15.8500","        0.8600","   5.43"
"20-Mar-2013","       16.7100","       17.4400","       16.1700","       16.6600","       16.7100","       -0.0500","  -0.30"
"21-Mar-2013","       16.6600","       17.2400","       15.9000","       16.5100","       16.6600","       -0.1500","  -0.90"
"22-Mar-2013","       16.5100","       16.5100","       15.4500","       15.5400","       16.5100","       -0.9700","  -5.88"
"25-Mar-2013","       15.5400","       16.3600","       14.9200","       16.3600","       15.5400","        0.8200","   5.28"
"26-Mar-2013","       16.3600","       16.8400","       15.6400","       15.8000","       16.3600","       -0.5600","  -3.42"
"28-Mar-2013","       15.8000","       16.2000","       15.2200","       15.2200","       15.8000","       -0.5800","  -3.67"
"01-Apr-2013","       15.2200","       15.8500","       14.8000","       14.8500","       15.2200","       -0.3700","  -2.43"
"02-Apr-2013","       14.8500","       15.0900","       14.1000","       14.1000","       14.8500","       -0.7500","  -5.05"
"03-Apr-2013","       14.1000","       15.0600","       13.8400","       14.8700","       14.1000","        0.7700","   5.46"
"04-Apr-2013","       14.8700","       16.0800","       14.8000","       15.8500","       14.8700","        0.9800","   6.59"
"05-Apr-2013","       15.8500","       16.4700","       15.2300","       16.1600","       15.8500","        0.3100","   1.96"
"08-Apr-2013","       15.6700","       16.9600","       15.6700","       16.7700","       16.1600","        0.6100","   3.77"
"09-Apr-2013","       15.8200","       17.2600","       15.8200","       16.8200","       16.7700","        0.0500","   0.30"
"10-Apr-2013","       16.8200","       17.4300","       16.0300","       16.4900","       16.8200","       -0.3300","  -1.96"
"11-Apr-2013","       16.4900","       17.5900","       15.9900","       16.9700","       16.4900","        0.4800","   2.91"
"12-Apr-2013","       16.9700","       17.2600","       16.3300","       16.4500","       16.9700","       -0.5200","  -3.06"
"15-Apr-2013","       16.4500","       17.0700","       16.2400","       16.6100","       16.4500","        0.1600","   0.97"
"16-Apr-2013","       16.6100","       16.8000","       16.0400","       16.2500","       16.6100","       -0.3600","  -2.17"
"17-Apr-2013","       16.2500","       16.5800","       15.7600","       16.3600","       16.2500","        0.1100","   0.68"
"18-Apr-2013","       16.3600","       16.4900","       15.2100","       15.3600","       16.3600","       -1.0000","  -6.11"
"22-Apr-2013","       15.3600","       17.2500","       15.3600","       16.2200","       15.3600","        0.8600","   5.60"
"23-Apr-2013","       16.2200","       16.4500","       14.6300","       15.0700","       16.2200","       -1.1500","  -7.09"
"25-Apr-2013","       15.0700","       15.5800","       13.8700","       14.2000","       15.0700","       -0.8700","  -5.77"
"26-Apr-2013","       14.6000","       14.6000","       13.8400","       13.8800","       14.2000","       -0.3200","  -2.25"
"29-Apr-2013","       13.8800","       14.7200","       13.8800","       14.3300","       13.8800","        0.4500","   3.24"
"30-Apr-2013","       14.3300","       15.6400","       13.8100","       15.1000","       14.3300","        0.7700","   5.37"
"02-May-2013","       15.1000","       16.7300","       15.1000","       16.2800","       15.1000","        1.1800","   7.81"
"03-May-2013","       16.2800","       16.5500","       15.4300","       15.5500","       16.2800","       -0.7300","  -4.48"
"06-May-2013","       15.5500","       16.5900","       15.5300","       15.8400","       15.5500","        0.2900","   1.86"
"07-May-2013","       15.8400","       16.5300","       15.5600","       16.5000","       15.8400","        0.6600","   4.17"
"08-May-2013","       16.5000","       17.2200","       16.0100","       16.7600","       16.5000","        0.2600","   1.58"
"09-May-2013","       16.7600","       17.1500","       16.5300","       16.6000","       16.7600","       -0.1600","  -0.95"
"10-May-2013","       16.6000","       17.1300","       16.4000","       16.8600","       16.6000","        0.2600","   1.57"
"11-May-2013","       16.8600","       16.8900","       15.8500","       16.8400","       16.8600","       -0.0200","  -0.12"
"13-May-2013","       16.8400","       17.7900","       16.7700","       17.5100","       16.8400","        0.6700","   3.98"
"14-May-2013","       16.5300","       17.7000","       16.5300","       17.1700","       17.5100","       -0.3400","  -1.94"
"15-May-2013","       17.1700","       18.1600","       16.5400","       18.1300","       17.1700","        0.9600","   5.59"
"16-May-2013","       18.1300","       18.5200","       17.4600","       17.7400","       18.1300","       -0.3900","  -2.15"
"17-May-2013","       17.7400","       17.8300","       16.7600","       17.5700","       17.7400","       -0.1700","  -0.96"
"20-May-2013","       17.5700","       17.9900","       17.3000","       17.7100","       17.5700","        0.1400","   0.80"
"21-May-2013","       16.9900","       18.2200","       16.9900","       17.8800","       17.7100","        0.1700","   0.96"
"22-May-2013","       17.8800","       18.0300","       16.9500","       17.7200","       17.8800","       -0.1600","  -0.89"
"23-May-2013","       17.7200","       19.3600","       16.9600","       18.7300","       17.7200","        1.0100","   5.70"
"24-May-2013","       18.7300","       18.8000","       17.6100","       17.7000","       18.7300","       -1.0300","  -5.50"
"27-May-2013","       17.7000","       18.0400","       16.6800","       17.0300","       17.7000","       -0.6700","  -3.79"
"28-May-2013","       17.0300","       17.6200","       16.6300","       17.1200","       17.0300","        0.0900","   0.53"
"29-May-2013","       16.7900","       17.8700","       16.7900","       17.8600","       17.1200","        0.7400","   4.32"
"30-May-2013","       17.8600","       17.8600","       15.8400","       16.0400","       17.8600","       -1.8200"," -10.19"
"31-May-2013","       16.0400","       17.2100","       15.8800","       16.9900","       16.0400","        0.9500","   5.92"
"03-Jun-2013","       16.9900","       17.9200","       16.9900","       17.2900","       16.9900","        0.3000","   1.77"
"04-Jun-2013","       17.2900","       17.5500","       16.7200","       17.2600","       17.2900","       -0.0300","  -0.17"
"05-Jun-2013","       16.7900","       17.5000","       16.7800","       16.7800","       17.2600","       -0.4800","  -2.78"
"06-Jun-2013","       16.7800","       17.5200","       16.5900","       17.3500","       16.7800","        0.5700","   3.40"
"07-Jun-2013","       17.3500","       17.5100","       16.7800","       17.3500","       17.3500","        0.0000","   0.00"
"10-Jun-2013","       17.3500","       18.6300","       17.0400","       18.1100","       17.3500","        0.7600","   4.38"
"11-Jun-2013","       17.4100","       19.5900","       17.4100","       19.4900","       18.1100","        1.3800","   7.62"
"12-Jun-2013","       19.4900","       19.8500","       18.7500","       18.8500","       19.4900","       -0.6400","  -3.28"
"13-Jun-2013","       18.8500","       19.7700","       17.7600","       19.4400","       18.8500","        0.5900","   3.13"
"14-Jun-2013","       19.4400","       19.4400","       17.6500","       18.3500","       19.4400","       -1.0900","  -5.61"
"17-Jun-2013","       18.2800","       19.3500","       18.1300","       18.1800","       18.3500","       -0.1700","  -0.93"
"18-Jun-2013","       17.8900","       18.8500","       17.8900","       18.2900","       18.1800","        0.1100","   0.61"
"19-Jun-2013","       18.2900","       18.6800","       17.7500","       18.4600","       18.2900","        0.1700","   0.93"
"20-Jun-2013","       18.4600","       19.7400","       17.8500","       19.1900","       18.4600","        0.7300","   3.95"
"21-Jun-2013","       19.1900","       19.7300","       18.1900","       19.0300","       19.1900","0.0000","0.00"
"24-Jun-2013","       19.0300","       21.7900","       18.4800","       21.0100","       19.0300","        1.9800","  10.40"
"25-Jun-2013","       21.0100","       22.1100","       20.3300","       21.1400","       21.0100","        0.1300","   0.62"
"26-Jun-2013","       21.1400","       21.2200","       20.0800","       21.0700","       21.1400","       -0.0700","  -0.33"
"27-Jun-2013","       21.0700","       21.0700","       18.6200","       18.8500","       21.0700","       -2.2200"," -10.54"
"28-Jun-2013","       18.8500","       18.8500","       17.6200","       17.9500","       18.8500","       -0.9000","  -4.77"
"01-Jul-2013","       17.9500","       18.7200","       17.9500","       18.0900","       17.9500","        0.1400","   0.78"
"02-Jul-2013","       18.0900","       18.5500","       17.9800","       18.2100","       18.0900","        0.1200","   0.66"
"03-Jul-2013","       18.2100","       19.1300","       17.8100","       18.9100","       18.2100","        0.7000","   3.84"
"04-Jul-2013","       18.9100","       19.0000","       18.0000","       18.5800","       18.9100","       -0.3300","  -1.75"
"05-Jul-2013","       18.5800","       19.0100","       17.7500","       18.6700","       18.5800","        0.0900","   0.48"
"08-Jul-2013","       18.6700","       19.8500","       18.3800","       19.3400","       18.6700","        0.6700","   3.59"
"09-Jul-2013","       19.3400","       19.5300","       18.4100","       19.3200","       19.3400","       -0.0200","  -0.10"
"10-Jul-2013","       19.3200","       20.1100","       18.3300","       19.9800","       19.3200","        0.6600","   3.42"
"11-Jul-2013","       19.9800","       19.9800","       18.1300","       18.8900","       19.9800","       -1.0900","  -5.46"
"12-Jul-2013","       18.8900","       18.9600","       17.6800","       18.6900","       18.8900","       -0.2000","  -1.06"
"15-Jul-2013","       18.6900","       19.5400","       17.6300","       18.7900","       18.6900","        0.1000","   0.54"
"16-Jul-2013","       18.7900","       19.8200","       17.7900","       18.9900","       18.7900","        0.2000","   1.06"
"17-Jul-2013","       18.9900","       19.5900","       17.7600","       19.3600","       18.9900","        0.3700","   1.95"
"18-Jul-2013","       19.3600","       19.4000","       18.0700","       18.2700","       19.3600","       -1.0900","  -5.63"
"19-Jul-2013","       18.2700","       18.2800","       17.7100","       18.1300","       18.2700","       -0.1400","  -0.77"
"22-Jul-2013","       18.0300","       18.6600","       17.6200","       17.6300","       18.1300","       -0.5000","  -2.76"
"23-Jul-2013","       17.6300","       17.6300","       16.4300","       16.7200","       17.6300","       -0.9100","  -5.16"
"24-Jul-2013","       16.7200","       18.0500","       16.6000","       16.9100","       16.7200","        0.1900","   1.14"
"25-Jul-2013","       16.9800","       17.0900","       16.1800","       16.7200","       16.9100","       -0.1900","  -1.12"
"26-Jul-2013","       16.5400","       17.0500","       16.2700","       16.7800","       16.7200","        0.0600","   0.36"
"29-Jul-2013","       16.7800","       18.4200","       16.7800","       18.2500","       16.7800","        1.4700","   8.76"
"30-Jul-2013","       18.2500","       18.4600","       17.0600","       18.1200","       18.2500","       -0.1300","  -0.71"
"31-Jul-2013","       18.1200","       19.2900","       18.1200","       18.7700","       18.1200","        0.6500","   3.59"
"01-Aug-2013","       18.7700","       20.9000","       17.7200","       19.8100","       18.7700","        1.0400","   5.54"
"02-Aug-2013","       19.8100","       21.2200","       19.0000","       20.8900","       19.8100","        1.0800","   5.45"
"05-Aug-2013","       20.8900","       21.6200","       20.5600","       20.8000","       20.8900","       -0.0900","  -0.43"
"06-Aug-2013","       20.8000","       22.7500","       20.3200","       22.7300","       20.8000","        1.9300","   9.28"
"07-Aug-2013","       22.7300","       23.2800","       21.8600","       22.0400","       22.7300","       -0.6900","  -3.04"
"08-Aug-2013","       22.0400","       22.0400","       20.5900","       21.1900","       22.0400","       -0.8500","  -3.86"
"12-Aug-2013","       21.1900","       21.9900","       20.1700","       21.2800","       21.1900","        0.0900","   0.42"
"13-Aug-2013","       20.2600","       21.1100","       19.0700","       19.2600","       21.2800","       -2.0200","  -9.49"
"14-Aug-2013","       19.2600","       19.6200","       18.2700","       18.7000","       19.2600","       -0.5600","  -2.91"
"16-Aug-2013","       18.7000","       24.7600","       18.0700","       23.6400","       18.7000","        4.9400","  26.42"
"19-Aug-2013","       23.6400","       26.9900","       23.6400","       25.5900","       23.6400","        1.9500","   8.25"
"20-Aug-2013","       25.5900","       27.4300","       24.8600","       27.2300","       25.5900","        1.6400","   6.41"
"21-Aug-2013","       27.2300","       29.9600","       24.2500","       28.0900","       27.2300","        0.8600","   3.16"
"22-Aug-2013","       28.0900","       29.8600","       27.9900","       27.6800","       28.0900","       -0.4100","  -1.46"
"23-Aug-2013","       27.6800","       27.8400","       25.3400","       25.7500","       27.6800","       -1.9300","  -6.97"
"26-Aug-2013","       25.7500","       27.4300","       24.7200","       26.3800","       25.7500","        0.6300","   2.45"
"27-Aug-2013","       26.3800","       30.0400","       25.9700","       29.4200","       26.3800","        3.0400","  11.52"
"28-Aug-2013","       29.4200","       36.0200","       29.4200","       32.3800","       29.4200","        2.9600","  10.06"
"29-Aug-2013","       32.3800","       32.4400","       28.8300","       29.4100","       32.3800","       -2.9700","  -9.17"
"30-Aug-2013","       29.4100","       30.3100","       27.1100","       27.8100","       29.4100","       -1.6000","  -5.44"
"02-Sep-2013","       27.8100","       28.5500","       26.9700","       27.5500","       27.8100","       -0.2600","  -0.93"
"03-Sep-2013","       27.5500","       32.6600","       26.7600","       32.4900","       27.5500","        4.9400","  17.93"
"04-Sep-2013","       32.4900","       33.0200","       30.8300","       31.1100","       32.4900","       -1.3800","  -4.25"
"05-Sep-2013","       31.1100","       31.1100","       27.5100","       28.5300","       31.1100","       -2.5800","  -8.29"
"06-Sep-2013","       28.5300","       29.2800","       27.6300","       28.6500","       28.5300","        0.1200","   0.42"
"10-Sep-2013","       28.6500","       29.5200","       27.0900","       29.4400","       28.6500","        0.7900","   2.76"
"11-Sep-2013","       29.4400","       31.1600","       28.4800","       29.7500","       29.4400","        0.3100","   1.05"
"12-Sep-2013","       29.7500","       30.8000","       26.7000","       29.7100","       29.7500","       -0.0400","  -0.13"
"13-Sep-2013","       29.7100","       29.7100","       28.1700","       28.2900","       29.7100","       -1.4200","  -4.78"
"16-Sep-2013","       28.2900","       29.6700","       25.9000","       28.8200","       28.2900","        0.5300","   1.87"
"17-Sep-2013","       28.8200","       29.5800","       27.6000","       27.9300","       28.8200","       -0.8900","  -3.09"
"18-Sep-2013","       27.9300","       28.4900","       26.9900","       27.6900","       27.9300","       -0.2400","  -0.86"
"19-Sep-2013","       23.6200","       25.3600","       23.5600","       24.5000","       27.6900","       -3.1900"," -11.52"
"20-Sep-2013","       24.5000","       26.1800","       23.4000","       24.7300","       24.5000","        0.2300","   0.94"
"23-Sep-2013","       24.7300","       27.2400","       24.7300","       27.0200","       24.7300","        2.2900","   9.26"
"24-Sep-2013","       27.0200","       28.4900","       26.2700","       26.7200","       27.0200","       -0.3000","  -1.11"
"25-Sep-2013","       26.7200","       27.0500","       25.0500","       25.6800","       26.7200","       -1.0400","  -3.89"
"26-Sep-2013","       25.6800","       25.8000","       23.5700","       24.0000","       25.6800","       -1.6800","  -6.54"
"27-Sep-2013","       24.0000","       25.2400","       23.3600","       24.0600","       24.0000","        0.0600","   0.25"
"30-Sep-2013","       25.0000","       26.6500","       24.9100","       26.6500","       24.0600","        2.5900","  10.76"
"01-Oct-2013","       26.6500","       28.0200","       25.7400","       25.7700","       26.6500","       -0.8800","  -3.30"
"03-Oct-2013","       25.7700","       25.8900","       24.9300","       25.1700","       25.7700","       -0.6000","  -2.33"
"04-Oct-2013","       24.5000","       26.7400","       24.5000","       26.1300","       25.1700","        0.9600","   3.81"
"07-Oct-2013","       26.1300","       27.9300","       26.1300","       26.8300","       26.1300","        0.7000","   2.68"
"08-Oct-2013","       26.8300","       27.3800","       24.6500","       26.5500","       26.8300","       -0.2800","  -1.04"
"09-Oct-2013","       26.0300","       27.1600","       25.7500","       25.8700","       26.5500","       -0.6800","  -2.56"
"10-Oct-2013","       25.8700","       26.9500","       25.0200","       25.8800","       25.8700","        0.0100","   0.04"
"11-Oct-2013","       23.0800","       25.4200","       23.0800","       23.5900","       25.8800","       -2.2900","  -8.85"
"14-Oct-2013","       23.5900","       24.4200","       22.7200","       22.8500","       23.5900","       -0.7400","  -3.14"
"15-Oct-2013","       22.8500","       23.9900","       20.9100","       23.2400","       22.8500","        0.3900","   1.71"
"17-Oct-2013","       23.2400","       23.2400","       21.0200","       21.0600","       23.2400","       -2.1800","  -9.38"
"18-Oct-2013","       21.0600","       21.0600","       19.3200","       20.1200","       21.0600","       -0.9400","  -4.46"
"21-Oct-2013","       19.1600","       21.1000","       19.1600","       20.1800","       20.1200","        0.0600","   0.30"
"22-Oct-2013","       20.1800","       20.4300","       19.2100","       19.9600","       20.1800","       -0.2200","  -1.09"
"23-Oct-2013","       19.9600","       20.7900","       18.7600","       20.3500","       19.9600","        0.3900","   1.95"
"24-Oct-2013","       20.3500","       21.2700","       19.2000","       20.6400","       20.3500","        0.2900","   1.43"
"25-Oct-2013","       20.6400","       21.0400","       19.8700","       20.4200","       20.6400","       -0.2200","  -1.07"
"28-Oct-2013","       20.4200","       21.5600","       20.1100","       21.2900","       20.4200","        0.8700","   4.26"
"29-Oct-2013","       21.2900","       21.5400","       19.6000","       19.7600","       21.2900","       -1.5300","  -7.19"
"30-Oct-2013","       19.7600","       20.0600","       18.8400","       19.5300","       19.7600","       -0.2300","  -1.16"
"31-Oct-2013","       19.5300","       19.7500","       18.2100","       18.3900","       19.5300","       -1.1400","  -5.84"
"01-Nov-2013","       18.3900","       19.3900","       17.8600","       18.6400","       18.3900","        0.2500","   1.36"
"03-Nov-2013","       18.6400","       19.5300","       18.2400","       19.4900","       18.6400","        0.8500","   4.56"
"05-Nov-2013","       19.4900","       20.2600","       19.2800","       19.9400","       19.4900","        0.4500","   2.31"
"06-Nov-2013","       19.9400","       20.4600","       18.5500","       20.2500","       19.9400","        0.3100","   1.55"
"07-Nov-2013","       20.2500","       20.6300","       19.6200","       19.8700","       20.2500","       -0.3800","  -1.88"
"08-Nov-2013","       19.8700","       20.4900","       19.1600","       19.6400","       19.8700","       -0.2300","  -1.16"
"11-Nov-2013","       19.6400","       20.7100","       19.3200","       19.9800","       19.6400","        0.3400","   1.73"
"12-Nov-2013","       19.9800","       20.8600","       18.7300","       20.8600","       19.9800","        0.8800","   4.40"
"13-Nov-2013","       20.8600","       21.1200","       20.1500","       20.4500","       20.8600","       -0.4100","  -1.97"
"14-Nov-2013","       18.6200","       19.6000","       18.5800","       19.2600","       20.4500","       -1.1900","  -5.82"
"18-Nov-2013","       19.2600","       19.5500","       17.4800","       18.8200","       19.2600","       -0.4400","  -2.28"
"19-Nov-2013","       17.7000","       19.3900","       17.7000","       19.3000","       18.8200","        0.4800","   2.55"
"20-Nov-2013","       19.3000","       20.8800","       18.2400","       20.8300","       19.3000","        1.5300","   7.93"
"21-Nov-2013","       20.8300","       22.3600","       19.7600","       21.1400","       20.8300","        0.3100","   1.49"
"22-Nov-2013","       21.1400","       21.3200","       19.9700","       20.0400","       21.1400","       -1.1000","  -5.20"
"25-Nov-2013","       20.0400","       21.2700","       19.4900","       21.0500","       20.0400","        1.0100","   5.04"
"26-Nov-2013","       21.0500","       22.0100","       20.3000","       21.5900","       21.0500","        0.5400","   2.57"
"27-Nov-2013","       21.5900","       22.0100","       20.5400","       21.1400","       21.5900","       -0.4500","  -2.08"
"28-Nov-2013","       20.1800","       20.9100","       20.1800","       20.7100","       21.1400","       -0.4300","  -2.03"
"29-Nov-2013","       20.3700","       21.5300","       20.2500","       21.3800","       20.7100","        0.6700","   3.24"
"02-Dec-2013","       21.3800","       23.3600","       21.3000","       23.3600","       21.3800","        1.9800","   9.26"
"03-Dec-2013","       23.3600","       25.0900","       22.9600","       24.7200","       23.3600","        1.3600","   5.82"
"04-Dec-2013","       24.7200","       25.4500","       23.3400","       23.7100","       24.7200","       -1.0100","  -4.09"
"05-Dec-2013","       20.5800","       22.0700","       20.0800","       21.6800","       23.7100","       -2.0300","  -8.56"
"06-Dec-2013","       21.6800","       22.3600","       21.0800","       22.2100","       21.6800","        0.5300","   2.44"
"09-Dec-2013","       22.2100","       22.2100","       18.0900","       19.1600","       22.2100","       -3.0500"," -13.73"
"10-Dec-2013","       19.1600","       19.1600","       17.9600","       17.9800","       19.1600","       -1.1800","  -6.16"
"11-Dec-2013","       17.9800","       18.5300","       17.0800","       17.5400","       17.9800","       -0.4400","  -2.45"
"12-Dec-2013","       17.0300","       17.9300","       17.0300","       17.7400","       17.5400","        0.2000","   1.14"
"13-Dec-2013","       16.7900","       18.0000","       16.7900","       17.8400","       17.7400","        0.1000","   0.56"
"16-Dec-2013","       17.8400","       18.7600","       17.5400","       18.3600","       17.8400","        0.5200","   2.91"
"17-Dec-2013","       18.3600","       18.6100","       17.1300","       18.3300","       18.3600","       -0.0300","  -0.16"
"18-Dec-2013","       18.3300","       18.4600","       17.0600","       17.5400","       18.3300","       -0.7900","  -4.31"
"19-Dec-2013","       17.5400","       17.5400","       15.6300","       16.5800","       17.5400","       -0.9600","  -5.47"
"20-Dec-2013","       16.5800","       16.7200","       15.5100","       16.0200","       16.5800","       -0.5600","  -3.38"
"23-Dec-2013","       16.0200","       17.1300","       15.9100","       16.2600","       16.0200","        0.2400","   1.50"
"24-Dec-2013","       16.2600","       16.9400","       15.5200","       15.5800","       16.2600","       -0.6800","  -4.18"
"26-Dec-2013","       15.5800","       16.2700","       14.6200","       14.8800","       15.5800","       -0.7000","  -4.49"
"27-Dec-2013","       14.8800","       15.5100","       14.6200","       14.6600","       14.8800","       -0.2200","  -1.48"
"30-Dec-2013","       14.6600","       15.5200","       14.6600","       15.0800","       14.6600","        0.4200","   2.86"
"31-Dec-2013","       15.0800","       15.4400","       14.7500","       15.1200","       15.0800","        0.0400","   0.27"
