"Date ","Open ","High ","Low ","Close ","Prev. Close ","Change ","% Change"
"22-Feb-2017","       13.5250","       14.0425","       12.7225","       13.7000","       13.5250","        0.1800","   1.29"
"23-Feb-2017","       13.7000","       13.9600","       12.9150","       13.4000","       13.7000","       -0.3000","  -2.19"
"27-Feb-2017","       13.4000","       14.2725","       13.4000","       13.6750","       13.4000","        0.2800","   2.05"
"28-Feb-2017","       13.6750","       14.0250","       13.1675","       13.7925","       13.6750","        0.1200","   0.86"
"01-Mar-2017","       13.7925","       13.7975","       13.2075","       13.5750","       13.7925","       -0.2200","  -1.58"
"02-Mar-2017","       13.5750","       13.6150","       13.0300","       13.3625","       13.5750","       -0.2100","  -1.57"
"03-Mar-2017","       13.3625","       13.6025","       12.5675","       13.3525","       13.3625","       -0.0100","  -0.07"
"06-Mar-2017","       13.3525","       13.7250","       12.8100","       13.6400","       13.3525","        0.2900","   2.15"
"07-Mar-2017","       13.6400","       14.0075","       13.0900","       13.8750","       13.6400","        0.2400","   1.72"
"08-Mar-2017","       13.8750","       14.2875","       12.6875","       14.0750","       13.8750","        0.2000","   1.44"
"09-Mar-2017","       14.0750","       14.7825","       12.6025","       14.3900","       14.0750","        0.3200","   2.24"
"10-Mar-2017","       14.3900","       14.3900","       13.5750","       13.9575","       14.3900","       -0.4300","  -3.01"
"14-Mar-2017","       13.9575","       13.9575","       11.0850","       12.4000","       13.9575","       -1.5600"," -11.16"
"15-Mar-2017","       12.4000","       12.5325","       11.2025","       12.4225","       12.4000","        0.0200","   0.18"
"16-Mar-2017","       12.4225","       12.4225","       11.3425","       11.9100","       12.4225","       -0.5100","  -4.13"
"17-Mar-2017","       11.9100","       12.1125","       10.3875","       11.8525","       11.9100","       -0.0600","  -0.48"
"20-Mar-2017","       11.8525","       12.3100","       11.4400","       12.0175","       11.8525","        0.1700","   1.39"
"21-Mar-2017","       12.0175","       12.1550","       11.0325","       11.9425","       12.0175","       -0.0800","  -0.62"
"22-Mar-2017","       11.9425","       12.3575","       11.5825","       12.2700","       11.9425","        0.3300","   2.74"
"23-Mar-2017","       12.2700","       12.2700","       11.2375","       11.8350","       12.2700","       -0.4400","  -3.55"
"24-Mar-2017","       11.8350","       12.1025","       10.7050","       11.9775","       11.8350","        0.1400","   1.20"
"27-Mar-2017","       11.9775","       12.5700","       11.3375","       12.4350","       11.9775","        0.4600","   3.82"
"28-Mar-2017","       12.4350","       12.4350","       11.4600","       12.1175","       12.4350","       -0.3200","  -2.55"
"29-Mar-2017","       12.1175","       12.2400","       11.4500","       12.0875","       12.1175","       -0.0300","  -0.25"
"30-Mar-2017","       12.0875","       12.4500","       11.7500","       12.1500","       12.0875","        0.0600","   0.52"
"31-Mar-2017","       12.1500","       12.5125","       11.4875","       12.4200","       12.1500","        0.2700","   2.22"
"03-Apr-2017","       12.4200","       12.7575","       11.4100","       11.4925","       12.4200","       -0.9300","  -7.47"
"05-Apr-2017","       11.4925","       11.8875","       10.8900","       11.5500","       11.4925","        0.0600","   0.50"
"06-Apr-2017","       11.5500","       11.7675","       11.0325","       11.2900","       11.5500","       -0.2600","  -2.25"
"07-Apr-2017","       11.2900","       11.8125","       10.3050","       11.6925","       11.2900","        0.4000","   3.57"
"10-Apr-2017","       11.6925","       11.9225","       11.2425","       11.6200","       11.6925","       -0.0700","  -0.62"
"11-Apr-2017","       11.6200","       11.8325","       10.2375","       11.3950","       11.6200","       -0.2300","  -1.94"
"12-Apr-2017","       11.3950","       12.0650","       10.7900","       11.6275","       11.3950","        0.2300","   2.04"
"13-Apr-2017","       11.6275","       11.7825","       10.5850","       11.5775","       11.6275","       -0.0500","  -0.43"
"17-Apr-2017","       11.5775","       12.2125","       10.6925","       11.8925","       11.5775","        0.3200","   2.72"
"18-Apr-2017","       11.8925","       12.5925","       10.7600","       12.3750","       11.8925","        0.4800","   4.06"
"19-Apr-2017","       12.3750","       12.5150","       10.7450","       12.2150","       12.3750","       -0.1600","  -1.29"
"20-Apr-2017","       12.2150","       12.2150","       10.8550","       11.5600","       12.2150","       -0.6600","  -5.36"
"21-Apr-2017","       11.5600","       11.7350","       10.5550","       11.4225","       11.5600","       -0.1400","  -1.19"
"24-Apr-2017","       11.4225","       11.8550","       10.9675","       11.6250","       11.4225","        0.2000","   1.77"
"25-Apr-2017","       11.6250","       11.6250","       10.9725","       11.1550","       11.6250","       -0.4700","  -4.04"
"26-Apr-2017","       11.1550","       11.8650","        9.9175","       11.7400","       11.1550","        0.5900","   5.24"
"27-Apr-2017","       11.7400","       11.7400","       10.3600","       11.0700","       11.7400","       -0.6700","  -5.71"
"28-Apr-2017","       11.0700","       11.0700","       10.5325","       10.8600","       11.0700","       -0.2100","  -1.90"
"02-May-2017","       10.8600","       11.8075","       10.3525","       11.4475","       10.8600","        0.5900","   5.41"
"03-May-2017","       11.4475","       11.6600","        9.9450","       11.5275","       11.4475","        0.0800","   0.70"
"04-May-2017","       11.5275","       11.7825","       10.6050","       11.3325","       11.5275","       -0.2000","  -1.69"
"05-May-2017","       11.3325","       12.1600","       10.4525","       11.9875","       11.3325","        0.6600","   5.78"
"08-May-2017","       11.9875","       11.9875","       10.6125","       11.6650","       11.9875","       -0.3200","  -2.69"
"09-May-2017","       11.6650","       11.6650","       10.5425","       11.1125","       11.6650","       -0.5500","  -4.74"
"10-May-2017","       11.1125","       11.1125","        9.9575","       10.9475","       11.1125","       -0.1700","  -1.48"
"11-May-2017","       10.9475","       11.2600","        9.8975","       10.8375","       10.9475","       -0.1100","  -1.00"
"12-May-2017","       10.8375","       10.8375","        9.4650","       10.6275","       10.8375","       -0.2100","  -1.94"
"15-May-2017","       10.6275","       11.1400","        8.8350","       10.6750","       10.6275","        0.0500","   0.45"
"16-May-2017","       10.6750","       11.0225","        9.0650","       10.5600","       10.6750","       -0.1200","  -1.08"
"17-May-2017","       10.5600","       10.8075","        9.2450","       10.6350","       10.5600","        0.0800","   0.71"
"18-May-2017","       10.6350","       12.7450","        9.8175","       11.7850","       10.6350","        1.1500","  10.81"
"19-May-2017","       11.7850","       11.9000","       10.3975","       11.3025","       11.7850","       -0.4800","  -4.09"
"22-May-2017","       11.3025","       11.8525","       10.2000","       11.2025","       11.3025","       -0.1000","  -0.88"
"23-May-2017","       11.2025","       12.7650","        9.8650","       12.2025","       11.2025","        1.0000","   8.93"
"24-May-2017","       12.2025","       12.7850","       10.4500","       11.8300","       12.2025","       -0.3700","  -3.05"
"25-May-2017","       11.8300","       11.9200","       10.1925","       10.4475","       11.8300","       -1.3800"," -11.69"
"26-May-2017","       10.4475","       11.1875","        9.8875","       10.8625","       10.4475","        0.4200","   3.97"
"29-May-2017","       10.8625","       11.8775","       10.2600","       11.7875","       10.8625","        0.9300","   8.52"
"30-May-2017","       11.7875","       12.2725","       10.8625","       11.7650","       11.7875","       -0.0200","  -0.19"
"31-May-2017","       11.7650","       12.2475","       11.0200","       11.7625","       11.7650","        0.0000","  -0.02"
"01-Jun-2017","       11.7625","       11.9125","       10.6125","       11.3075","       11.7625","       -0.4600","  -3.87"
"02-Jun-2017","       11.3075","       11.3075","       10.3125","       10.8100","       11.3075","       -0.5000","  -4.40"
"05-Jun-2017","       10.8100","       11.1425","       10.0525","       11.0150","       10.8100","        0.2100","   1.90"
"06-Jun-2017","       11.0150","       11.3200","        9.4900","       11.1325","       11.0150","        0.1200","   1.07"
"07-Jun-2017","       11.1325","       11.1850","       10.2225","       10.8900","       11.1325","       -0.2400","  -2.18"
"08-Jun-2017","       10.8900","       11.1275","        9.5275","       11.0675","       10.8900","        0.1800","   1.63"
"09-Jun-2017","       11.0675","       11.2250","       10.2750","       10.8625","       11.0675","       -0.2100","  -1.85"
"12-Jun-2017","       10.8625","       11.5025","       10.3525","       11.4225","       10.8625","        0.5600","   5.16"
"13-Jun-2017","       11.4225","       11.4625","        9.9025","       11.3400","       11.4225","       -0.0800","  -0.72"
"14-Jun-2017","       11.3400","       11.5275","       10.4400","       11.1800","       11.3400","       -0.1600","  -1.41"
"15-Jun-2017","       11.1800","       11.4300","        9.8850","       11.3250","       11.1800","        0.1500","   1.30"
"16-Jun-2017","       11.3250","       11.3250","        9.7125","       10.9150","       11.3250","       -0.4100","  -3.62"
"19-Jun-2017","       10.9150","       10.9150","        9.7425","       10.6275","       10.9150","       -0.2900","  -2.63"
"20-Jun-2017","       10.6275","       10.8725","        9.8200","       10.6575","       10.6275","        0.0300","   0.28"
"21-Jun-2017","       10.6575","       11.0550","        9.7750","       10.9150","       10.6575","        0.2600","   2.42"
"22-Jun-2017","       10.9150","       11.4200","       10.0700","       11.2075","       10.9150","        0.2900","   2.68"
"23-Jun-2017","       11.2075","       11.7800","        8.7550","       11.5575","       11.2075","        0.3500","   3.12"
"27-Jun-2017","       11.5575","       12.8675","       10.9300","       12.5075","       11.5575","        0.9500","   8.22"
"28-Jun-2017","       12.5075","       12.7550","       11.0925","       11.9900","       12.5075","       -0.5200","  -4.14"
"29-Jun-2017","       11.9900","       11.9900","       10.5950","       11.3825","       11.9900","       -0.6100","  -5.07"
"30-Jun-2017","       11.3825","       12.1025","       11.0775","       11.7325","       11.3825","        0.3500","   3.07"
"03-Jul-2017","       11.7325","       11.7500","       10.4550","       11.2000","       11.7325","       -0.5300","  -4.54"
"04-Jul-2017","       11.2000","       11.6450","       10.4200","       11.2750","       11.2000","        0.0800","   0.67"
"05-Jul-2017","       11.2750","       11.4200","       10.4500","       11.1525","       11.2750","       -0.1200","  -1.09"
"06-Jul-2017","       11.1525","       11.1750","       10.2875","       10.9825","       11.1525","       -0.1700","  -1.52"
"07-Jul-2017","       10.9825","       11.1250","        9.6150","       10.8675","       10.9825","       -0.1200","  -1.05"
"10-Jul-2017","       10.8675","       11.0925","        9.5700","       10.9125","       10.8675","        0.0500","   0.41"
"11-Jul-2017","       10.9125","       11.0775","        9.8975","       10.8900","       10.9125","       -0.0200","  -0.21"
"12-Jul-2017","       10.8900","       11.3000","        9.6725","       11.0525","       10.8900","        0.1600","   1.49"
"13-Jul-2017","       11.0525","       11.3950","        9.8600","       11.2475","       11.0525","        0.2000","   1.76"
"14-Jul-2017","       11.2475","       11.4775","       10.0650","       11.1725","       11.2475","       -0.0800","  -0.67"
"17-Jul-2017","       11.1725","       11.5675","       10.4800","       11.4575","       11.1725","        0.2900","   2.55"
"18-Jul-2017","       11.4575","       11.7900","       10.2850","       11.4900","       11.4575","        0.0300","   0.28"
"19-Jul-2017","       11.4900","       11.6850","        9.0775","       11.2550","       11.4900","       -0.2400","  -2.05"
"20-Jul-2017","       11.2550","       11.5675","       10.3700","       11.3150","       11.2550","        0.0600","   0.53"
"21-Jul-2017","       11.3150","       11.7150","        9.0075","       11.0850","       11.3150","       -0.2300","  -2.03"
"24-Jul-2017","       11.0850","       11.7950","       10.3575","       11.3125","       11.0850","        0.2300","   2.05"
"25-Jul-2017","       11.3125","       11.5125","       10.2350","       10.9125","       11.3125","       -0.4000","  -3.54"
"26-Jul-2017","       10.9125","       11.7750","       10.9075","       11.1700","       10.9125","        0.2600","   2.36"
"27-Jul-2017","       11.1700","       11.9150","       10.8100","       11.2175","       11.1700","        0.0500","   0.43"
"28-Jul-2017","       11.2175","       12.0150","       10.9825","       11.1375","       11.2175","       -0.0800","  -0.71"
"31-Jul-2017","       11.1375","       12.0325","       11.1375","       11.9000","       11.1375","        0.7600","   6.85"
"01-Aug-2017","       11.9000","       12.3925","       11.5875","       11.9075","       11.9000","        0.0100","   0.06"
"02-Aug-2017","       11.9075","       12.1725","       10.9225","       11.9425","       11.9075","        0.0400","   0.29"
"03-Aug-2017","       11.9425","       12.2325","       11.2075","       11.6425","       11.9425","       -0.3000","  -2.51"
"04-Aug-2017","       11.6425","       11.7450","       10.7450","       11.3900","       11.6425","       -0.2500","  -2.17"
"07-Aug-2017","       11.3900","       12.0025","       10.6400","       11.8950","       11.3900","        0.5100","   4.43"
"08-Aug-2017","       11.8950","       13.0450","       10.4850","       12.7700","       11.8950","        0.8800","   7.36"
"09-Aug-2017","       12.7700","       13.6775","       10.5150","       13.4525","       12.7700","        0.6800","   5.34"
"10-Aug-2017","       13.4525","       14.1675","       12.2300","       13.8025","       13.4525","        0.3500","   2.60"
"11-Aug-2017","       13.8025","       15.5425","       11.6700","       15.1950","       13.8025","        1.3900","  10.09"
"14-Aug-2017","       15.1950","       15.1950","       11.8575","       14.3825","       15.1950","       -0.8100","  -5.35"
"16-Aug-2017","       14.3825","       14.7000","       12.6200","       14.2375","       14.3825","       -0.1500","  -1.01"
"17-Aug-2017","       14.2375","       14.6225","       10.7925","       14.3400","       14.2375","        0.1000","   0.72"
"18-Aug-2017","       14.3400","       14.8900","       11.1675","       14.5700","       14.3400","        0.2300","   1.60"
"21-Aug-2017","       14.5700","       14.9650","       13.1450","       14.8150","       14.5700","        0.2500","   1.68"
"22-Aug-2017","       14.8150","       14.8150","       11.1625","       14.1050","       14.8150","       -0.7100","  -4.79"
"23-Aug-2017","       14.1050","       14.1050","       12.2625","       13.1825","       14.1050","       -0.9200","  -6.54"
"24-Aug-2017","       13.1825","       13.1950","       11.9425","       12.5725","       13.1825","       -0.6100","  -4.63"
"28-Aug-2017","       12.5725","       13.6775","       11.3650","       12.6400","       12.5725","        0.0700","   0.54"
"29-Aug-2017","       12.6400","       13.8525","       12.2800","       13.5425","       12.6400","        0.9000","   7.14"
"30-Aug-2017","       13.5425","       14.1300","       11.7450","       12.8875","       13.5425","       -0.6600","  -4.84"
"31-Aug-2017","       12.8875","       13.6950","       11.7850","       11.9525","       12.8875","       -0.9400","  -7.26"
"01-Sep-2017","       11.9525","       12.1575","       10.5250","       11.6750","       11.9525","       -0.2800","  -2.32"
"04-Sep-2017","       11.6750","       13.9550","       11.4850","       13.1650","       11.6750","        1.4900","  12.76"
"05-Sep-2017","       13.1650","       13.4425","       12.4750","       12.8875","       13.1650","       -0.2800","  -2.11"
"06-Sep-2017","       12.8875","       13.4950","       12.0350","       13.1200","       12.8875","        0.2300","   1.80"
"07-Sep-2017","       13.1200","       13.1275","       11.1750","       13.0075","       13.1200","       -0.1100","  -0.86"
"08-Sep-2017","       13.0075","       13.0975","       11.7725","       12.9625","       13.0075","       -0.0500","  -0.35"
"11-Sep-2017","       12.9625","       12.9625","       11.5475","       12.3600","       12.9625","       -0.6000","  -4.65"
"12-Sep-2017","       12.3600","       12.3600","       11.5200","       11.7575","       12.3600","       -0.6000","  -4.87"
"13-Sep-2017","       11.7575","       11.8650","       10.6800","       11.7550","       11.7575","        0.0000","  -0.02"
"14-Sep-2017","       11.7550","       11.8775","       10.3600","       11.4700","       11.7550","       -0.2900","  -2.42"
"15-Sep-2017","       11.4700","       12.0175","       10.0175","       11.6775","       11.4700","        0.2100","   1.81"
"18-Sep-2017","       11.6775","       11.6775","       10.8350","       11.4425","       11.6775","       -0.2400","  -2.01"
"19-Sep-2017","       11.4425","       11.6425","       10.3975","       11.4650","       11.4425","        0.0200","   0.20"
"20-Sep-2017","       11.4650","       11.8775","       10.1150","       11.6325","       11.4650","        0.1700","   1.46"
"21-Sep-2017","       11.6325","       12.1825","        9.2575","       11.6325","       11.6325","        0.0000","   0.00"
"22-Sep-2017","       11.6325","       12.9925","       11.0050","       12.8100","       11.6325","        1.1800","  10.12"
"25-Sep-2017","       12.8100","       13.8400","       11.5075","       13.3400","       12.8100","        0.5300","   4.14"
"26-Sep-2017","       13.3400","       13.6250","       12.6325","       12.9275","       13.3400","       -0.4100","  -3.09"
"27-Sep-2017","       12.9275","       14.1650","       11.7700","       13.8625","       12.9275","        0.9400","   7.23"
"28-Sep-2017","       13.8625","       13.9725","       12.8225","       13.1725","       13.8625","       -0.6900","  -4.98"
"29-Sep-2017","       13.1725","       13.1725","       11.9100","       12.4850","       13.1725","       -0.6900","  -5.22"
"03-Oct-2017","       12.4850","       12.8725","       11.4400","       12.4600","       12.4850","       -0.0300","  -0.20"
"04-Oct-2017","       12.4600","       12.5775","       11.5750","       11.8000","       12.4600","       -0.6600","  -5.30"
"05-Oct-2017","       11.8000","       11.8950","       10.5850","       11.7100","       11.8000","       -0.0900","  -0.76"
"06-Oct-2017","       11.7100","       11.7100","       10.7450","       11.1175","       11.7100","       -0.5900","  -5.06"
"09-Oct-2017","       11.1175","       11.5650","       10.4050","       11.3925","       11.1175","        0.2800","   2.47"
"10-Oct-2017","       11.3925","       11.4500","       10.7500","       11.1125","       11.3925","       -0.2800","  -2.46"
"11-Oct-2017","       11.1125","       12.1825","       10.1875","       11.7300","       11.1125","        0.6200","   5.56"
"12-Oct-2017","       11.7300","       11.7300","       10.4600","       11.0425","       11.7300","       -0.6900","  -5.86"
"13-Oct-2017","       11.0425","       11.3450","       10.0850","       11.2625","       11.0425","        0.2200","   1.99"
"16-Oct-2017","       11.2625","       11.5825","       10.0325","       11.3100","       11.2625","        0.0500","   0.42"
"17-Oct-2017","       11.3100","       11.7325","       10.1050","       11.6100","       11.3100","        0.3000","   2.65"
"18-Oct-2017","       11.6100","       11.7500","       10.1325","       11.5400","       11.6100","       -0.0700","  -0.60"
"19-Oct-2017","       11.5400","       12.8125","       10.8250","       12.3950","       11.5400","        0.8600","   7.41"
"23-Oct-2017","       12.3950","       12.9375","       10.8750","       12.3250","       12.3950","       -0.0700","  -0.56"
"24-Oct-2017","       12.3250","       12.4700","       11.3600","       11.5900","       12.3250","       -0.7400","  -5.96"
"25-Oct-2017","       11.5900","       12.4925","       11.1900","       11.7600","       11.5900","        0.1700","   1.47"
"26-Oct-2017","       11.7600","       12.6475","       11.2875","       11.6175","       11.7600","       -0.1400","  -1.21"
"27-Oct-2017","       11.6175","       12.1525","       11.1900","       11.4750","       11.6175","       -0.1400","  -1.23"
"30-Oct-2017","       11.4750","       12.2600","       11.4750","       12.1125","       11.4750","        0.6400","   5.56"
"31-Oct-2017","       12.1125","       12.5250","       11.5250","       12.4400","       12.1125","        0.3300","   2.70"
"01-Nov-2017","       12.4400","       12.4400","       11.7900","       12.1375","       12.4400","       -0.3000","  -2.43"
"02-Nov-2017","       12.1375","       12.3700","       11.4100","       12.0050","       12.1375","       -0.1300","  -1.09"
"03-Nov-2017","       12.0050","       12.3025","       11.0725","       11.9100","       12.0050","       -0.1000","  -0.79"
"06-Nov-2017","       11.9100","       13.2600","       11.3725","       13.0225","       11.9100","        1.1100","   9.34"
"07-Nov-2017","       13.0225","       13.6800","       11.6775","       13.2375","       13.0225","        0.2200","   1.65"
"08-Nov-2017","       13.2375","       13.8550","       11.2350","       13.6100","       13.2375","        0.3700","   2.81"
"09-Nov-2017","       13.6100","       13.7150","       11.0800","       13.2675","       13.6100","       -0.3400","  -2.52"
"10-Nov-2017","       13.2675","       13.8175","       11.1675","       13.4750","       13.2675","        0.2100","   1.56"
"13-Nov-2017","       13.4750","       14.3825","       11.1650","       14.0450","       13.4750","        0.5700","   4.23"
"14-Nov-2017","       14.0450","       14.7400","       12.4575","       14.1650","       14.0450","        0.1200","   0.85"
"15-Nov-2017","       14.1650","       14.5775","       11.5800","       14.2650","       14.1650","        0.1000","   0.71"
"16-Nov-2017","       14.2650","       14.2650","       11.0675","       13.4625","       14.2650","       -0.8000","  -5.63"
"17-Nov-2017","       13.4625","       13.8600","       11.6325","       13.7125","       13.4625","        0.2500","   1.86"
"20-Nov-2017","       13.7125","       15.6050","       11.1200","       13.4325","       13.7125","       -0.2800","  -2.04"
"21-Nov-2017","       13.4325","       13.9250","       11.0100","       13.7150","       13.4325","        0.2800","   2.10"
"22-Nov-2017","       13.7150","       14.3350","       12.1850","       14.0375","       13.7150","        0.3200","   2.35"
"23-Nov-2017","       14.0375","       14.4625","       12.8225","       13.8650","       14.0375","       -0.1700","  -1.23"
"24-Nov-2017","       13.8650","       13.9925","       12.4900","       13.5125","       13.8650","       -0.3500","  -2.54"
"27-Nov-2017","       13.5125","       13.9025","       11.5275","       13.0300","       13.5125","       -0.4800","  -3.57"
"28-Nov-2017","       13.0300","       13.3625","       12.0375","       13.1475","       13.0300","        0.1200","   0.90"
"29-Nov-2017","       13.1475","       13.2850","       12.2550","       13.0600","       13.1475","       -0.0900","  -0.67"
"30-Nov-2017","       13.0600","       13.9075","       11.9650","       13.5500","       13.0600","        0.4900","   3.75"
"01-Dec-2017","       13.5500","       15.0225","       12.6200","       14.7950","       13.5500","        1.2500","   9.19"
"04-Dec-2017","       14.7950","       15.2550","       14.1350","       14.8550","       14.7950","        0.0600","   0.41"
"05-Dec-2017","       14.8550","       15.3375","       13.5475","       15.0075","       14.8550","        0.1500","   1.03"
"06-Dec-2017","       15.0075","       15.2575","       13.5525","       15.0875","       15.0075","        0.0800","   0.53"
"07-Dec-2017","       15.0875","       15.0875","       13.9200","       14.2725","       15.0875","       -0.8200","  -5.40"
"08-Dec-2017","       14.2725","       14.2725","       12.9050","       13.6725","       14.2725","       -0.6000","  -4.20"
"11-Dec-2017","       13.6725","       14.4850","       12.1600","       14.1475","       13.6725","        0.4800","   3.47"
"12-Dec-2017","       14.1475","       15.3725","       12.1575","       15.2625","       14.1475","        1.1200","   7.88"
"13-Dec-2017","       15.2625","       16.3125","       12.7025","       15.9450","       15.2625","        0.6800","   4.47"
"14-Dec-2017","       15.9450","       17.3850","       12.7950","       16.4075","       15.9450","        0.4600","   2.90"
"15-Dec-2017","       16.4075","       16.4075","       13.3975","       14.9400","       16.4075","       -1.4700","  -8.94"
"18-Dec-2017","       14.9400","       18.2575","       12.8150","       13.1150","       14.9400","       -1.8300"," -12.22"
"19-Dec-2017","       13.1150","       13.1150","       12.0750","       12.1875","       13.1150","       -0.9300","  -7.07"
"20-Dec-2017","       12.1875","       12.4150","       11.2025","       12.1850","       12.1875","        0.0000","  -0.02"
"21-Dec-2017","       12.1850","       12.2425","       10.1600","       12.0850","       12.1850","       -0.1000","  -0.82"
"22-Dec-2017","       12.0850","       12.1325","       10.7325","       11.5875","       12.0850","       -0.5000","  -4.12"
"26-Dec-2017","       11.5875","       12.2575","       10.3175","       12.0525","       11.5875","        0.4700","   4.01"
"27-Dec-2017","       12.0525","       12.7350","       11.5100","       12.4925","       12.0525","        0.4400","   3.65"
"28-Dec-2017","       12.4925","       12.6925","       11.3275","       12.2975","       12.4925","       -0.2000","  -1.56"
"29-Dec-2017","       12.2975","       12.7600","       11.4800","       12.6700","       12.2975","        0.3700","   3.03"
