"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Mar-2013","28-Mar-2013","873","893.95","864.7","889.15","886.55","889.15","3384","14974.28","2180000","371000","        887.10"
"M&amp;M","01-Mar-2013","25-Apr-2013","881.1","896.7","878.85","892.85","892.85","892.85","18","79.83","16500","2500","        887.10"
"M&amp;M","01-Mar-2013","30-May-2013","0","0","0","894.95","0","908.3","0","0","0","0","        887.10"
"M&amp;M","04-Mar-2013","28-Mar-2013","883.5","893.85","875.25","887.1","888.5","887.1","3243","14326.27","2758000","578000","        885.50"
"M&amp;M","04-Mar-2013","25-Apr-2013","886.25","891.6","886","891.6","891.6","897.4","4","17.75","17000","500","        885.50"
"M&amp;M","04-Mar-2013","30-May-2013","0","0","0","894.95","0","905.5","0","0","0","0","        885.50"
"M&amp;M","05-Mar-2013","28-Mar-2013","889.95","910.15","880.4","900.25","898.5","900.25","4689","21048.04","3271500","513500","        897.55"
"M&amp;M","05-Mar-2013","25-Apr-2013","893.9","913.8","891.75","906.45","902.7","906.45","28","126.52","22500","5500","        897.55"
"M&amp;M","05-Mar-2013","30-May-2013","0","0","0","894.95","0","918.5","0","0","0","0","        897.55"
"M&amp;M","06-Mar-2013","28-Mar-2013","899.5","900.45","876","880.05","882","880.05","4857","21533.56","3561500","290000","        878.00"
"M&amp;M","06-Mar-2013","25-Apr-2013","897.9","899","882","884.2","885","884.2","38","169.45","27000","4500","        878.00"
"M&amp;M","06-Mar-2013","30-May-2013","0","0","0","894.95","0","897.75","0","0","0","0","        878.00"
"M&amp;M","07-Mar-2013","28-Mar-2013","875","893.55","871","887.85","892.8","887.85","4294","18869.68","3902000","340500","        885.60"
"M&amp;M","07-Mar-2013","25-Apr-2013","880","897.1","875.7","891.4","897.1","891.4","37","163.28","32500","5500","        885.60"
"M&amp;M","07-Mar-2013","30-May-2013","0","0","0","894.95","0","905.3","0","0","0","0","        885.60"
"M&amp;M","08-Mar-2013","28-Mar-2013","896.3","908.9","891.55","906.25","907.15","906.25","3203","14426.18","3959500","57500","        904.20"
"M&amp;M","08-Mar-2013","25-Apr-2013","906","912.65","896.05","910.7","912.65","910.7","52","235.13","36500","4000","        904.20"
"M&amp;M","08-Mar-2013","30-May-2013","0","0","0","894.95","0","923.9","0","0","0","0","        904.20"
"M&amp;M","11-Mar-2013","28-Mar-2013","905.5","924","897.35","916.95","918","916.95","3773","17301.21","4178500","219000","        912.85"
"M&amp;M","11-Mar-2013","25-Apr-2013","906","927.85","905","921.4","920.85","921.4","54","248.15","45000","8500","        912.85"
"M&amp;M","11-Mar-2013","30-May-2013","919.85","919.85","919.85","919.85","919.85","932.3","1","4.6","500","500","        912.85"
"M&amp;M","12-Mar-2013","28-Mar-2013","919.7","931.45","914.5","917.25","915.55","917.25","4766","21944.8","4809500","631000","        916.85"
"M&amp;M","12-Mar-2013","25-Apr-2013","928.15","934.4","919.75","921.5","921.05","921.5","77","356.19","49500","4500","        916.85"
"M&amp;M","12-Mar-2013","30-May-2013","0","0","0","919.85","919.85","936.1","0","0","500","0","        916.85"
"M&amp;M","13-Mar-2013","28-Mar-2013","913.1","917.3","907.35","912.15","912.5","912.15","2088","9520.7","4797000","-12500","        910.55"
"M&amp;M","13-Mar-2013","25-Apr-2013","915.75","920.5","913","917.05","916.55","917.05","42","192.36","50500","1000","        910.55"
"M&amp;M","13-Mar-2013","30-May-2013","0","0","0","919.85","919.85","929.5","0","0","500","0","        910.55"
