"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Nov-2019","28-Nov-2019","612","612","582.3","592","591.6","592","9524","56536.5","20308000","513000","        589.75"
"M&amp;M","01-Nov-2019","26-Dec-2019","610.5","610.5","585","594.7","594.55","594.7","150","899.94","128000","35000","        589.75"
"M&amp;M","01-Nov-2019","30-Jan-2020","593","593","588.2","588.2","588.2","598.4","2","11.81","1000","1000","        589.75"
"M&amp;M","04-Nov-2019","28-Nov-2019","592","595.8","584","588","587.5","588","4125","24331.11","20031000","-277000","        586.40"
"M&amp;M","04-Nov-2019","26-Dec-2019","595.95","597.05","587.75","590.55","590.65","590.55","62","367.66","126000","-2000","        586.40"
"M&amp;M","04-Nov-2019","30-Jan-2020","592.05","592.05","592.05","592.05","592.05","594.7","1","5.92","1000","0","        586.40"
"M&amp;M","05-Nov-2019","28-Nov-2019","586.65","592.5","579.2","581.05","579.8","581.05","3543","20703.23","20107000","76000","        580.15"
"M&amp;M","05-Nov-2019","26-Dec-2019","594","594","580","582.6","584.6","582.6","94","548.87","146000","20000","        580.15"
"M&amp;M","05-Nov-2019","30-Jan-2020","588","588","585","585","585","585","2","11.73","2000","1000","        580.15"
"M&amp;M","06-Nov-2019","28-Nov-2019","590.25","590.65","578.45","580.5","579.3","580.5","4887","28540.38","20240000","133000","        579.80"
"M&amp;M","06-Nov-2019","26-Dec-2019","591","593.9","581.2","583.75","581.2","583.75","128","751.15","167000","21000","        579.80"
"M&amp;M","06-Nov-2019","30-Jan-2020","591.55","591.55","591.55","591.55","591.55","587.75","1","5.92","3000","1000","        579.80"
"M&amp;M","07-Nov-2019","28-Nov-2019","581.65","584.35","572.8","580.85","581.35","580.85","4621","26744.36","20093000","-147000","        580.35"
"M&amp;M","07-Nov-2019","26-Dec-2019","582.7","585.5","574.95","584.35","584.55","584.35","81","470.98","193000","26000","        580.35"
"M&amp;M","07-Nov-2019","30-Jan-2020","581.1","587","580","586.7","586.7","588.25","4","23.35","4000","1000","        580.35"
"M&amp;M","08-Nov-2019","28-Nov-2019","578.05","597.9","578","582","583.1","582","19130","112933.79","20892000","799000","        580.00"
"M&amp;M","08-Nov-2019","26-Dec-2019","582.35","599.9","581.4","584.55","585","584.55","286","1690.42","202000","9000","        580.00"
"M&amp;M","08-Nov-2019","30-Jan-2020","597.55","602","584","586","588","586","11","65.36","4000","0","        580.00"
"M&amp;M","11-Nov-2019","28-Nov-2019","581.75","588.7","571.25","577.2","577.5","577.2","6193","35795.92","21165000","273000","        575.00"
"M&amp;M","11-Nov-2019","26-Dec-2019","587.2","591.25","574","580","579.75","580","157","912.49","267000","65000","        575.00"
"M&amp;M","11-Nov-2019","30-Jan-2020","587.95","587.95","580.25","580.25","580.25","582.45","3","17.49","7000","3000","        575.00"
"M&amp;M","13-Nov-2019","28-Nov-2019","575.3","582.2","572.9","574.65","573.3","574.65","4357","25158.15","21367000","202000","        574.70"
"M&amp;M","13-Nov-2019","26-Dec-2019","578.05","584.4","575.8","577.2","576.3","577.2","133","771.58","287000","20000","        574.70"
"M&amp;M","13-Nov-2019","30-Jan-2020","585.3","585.3","585.3","585.3","585.3","581.95","1","5.85","7000","0","        574.70"
"M&amp;M","14-Nov-2019","28-Nov-2019","575.35","579.65","568","578.6","578.9","578.6","2965","17049.73","21330000","-37000","        578.45"
"M&amp;M","14-Nov-2019","26-Dec-2019","576.45","582","571.8","581.45","581.05","581.45","66","381.37","278000","-9000","        578.45"
"M&amp;M","14-Nov-2019","30-Jan-2020","581.95","581.95","581.95","581.95","581.95","585.7","1","5.82","7000","0","        578.45"
"M&amp;M","15-Nov-2019","28-Nov-2019","581.9","590.85","581.4","583.3","583.1","583.3","4233","24813.29","21178000","-152000","        583.05"
"M&amp;M","15-Nov-2019","26-Dec-2019","584","593.55","584","585.4","585.2","585.4","139","818.41","318000","40000","        583.05"
