"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Sep-2017","28-Sep-2017","1352.55","1359.4","1344","1355.5","1354.5","1355.5","3896","26352.38","3968500","295000","       1347.60"
"M&amp;M","01-Sep-2017","26-Oct-2017","1349.6","1364.8","1349.6","1360.55","1359.5","1360.55","21","142.85","23000","3500","       1347.60"
"M&amp;M","01-Sep-2017","30-Nov-2017","0","0","0","1366.05","0","1368.6","0","0","0","0","       1347.60"
"M&amp;M","04-Sep-2017","28-Sep-2017","1355","1355","1331","1334","1334","1334","2296","15394.92","4136500","168000","       1328.30"
"M&amp;M","04-Sep-2017","26-Oct-2017","1353.5","1356.95","1339","1339.6","1339","1339.6","66","443.2","33500","10500","       1328.30"
"M&amp;M","04-Sep-2017","30-Nov-2017","0","0","0","1366.05","0","1348.35","0","0","0","0","       1328.30"
"M&amp;M","05-Sep-2017","28-Sep-2017","1334","1336.75","1321.3","1330.3","1331.5","1330.3","2796","18574.71","4262500","126000","       1324.65"
"M&amp;M","05-Sep-2017","26-Oct-2017","1329.65","1337.9","1329.65","1336.85","1336","1336.85","29","193.46","42000","8500","       1324.65"
"M&amp;M","05-Sep-2017","30-Nov-2017","1342.5","1342.5","1342.5","1342.5","1342.5","1344.4","1","6.71","500","500","       1324.65"
"M&amp;M","06-Sep-2017","28-Sep-2017","1322.15","1331.6","1315.6","1322.6","1323.15","1322.6","1924","12744.24","4332000","69500","       1316.55"
"M&amp;M","06-Sep-2017","26-Oct-2017","1329.55","1336.9","1325.95","1328.15","1328.15","1328.15","20","133.1","48500","6500","       1316.55"
"M&amp;M","06-Sep-2017","30-Nov-2017","0","0","0","1342.5","1342.5","1336","0","0","500","0","       1316.55"
"M&amp;M","07-Sep-2017","28-Sep-2017","1327.65","1350","1325.05","1344.85","1345.5","1344.85","3201","21442.96","4272500","-59500","       1339.95"
"M&amp;M","07-Sep-2017","26-Oct-2017","1341","1355.25","1339.2","1353.9","1353.9","1351.35","24","161.71","51000","2500","       1339.95"
"M&amp;M","07-Sep-2017","30-Nov-2017","0","0","0","1342.5","1342.5","1359.5","0","0","500","0","       1339.95"
"M&amp;M","08-Sep-2017","28-Sep-2017","1347.8","1349.8","1292.9","1301.45","1300.15","1301.45","5737","37681.73","4780000","507500","       1295.40"
"M&amp;M","08-Sep-2017","26-Oct-2017","1355","1355","1299.85","1308","1306","1308","68","447.03","63000","12000","       1295.40"
"M&amp;M","08-Sep-2017","30-Nov-2017","1345.2","1345.2","1345.2","1345.2","1345.2","1314.1","1","6.73","1000","500","       1295.40"
"M&amp;M","11-Sep-2017","28-Sep-2017","1310.05","1316.55","1283.7","1286.65","1287","1286.65","3907","25399.39","5148500","368500","       1280.20"
"M&amp;M","11-Sep-2017","26-Oct-2017","1318.75","1318.75","1291","1293.95","1293.9","1293.95","61","397.92","73500","10500","       1280.20"
"M&amp;M","11-Sep-2017","30-Nov-2017","1309.85","1309.85","1309.85","1309.85","1309.85","1298","1","6.55","500","-500","       1280.20"
"M&amp;M","12-Sep-2017","28-Sep-2017","1293.85","1308.45","1285.15","1305.35","1303.25","1305.35","4054","26306.52","5309000","160500","       1300.75"
"M&amp;M","12-Sep-2017","26-Oct-2017","1297.6","1314","1293.5","1311.8","1309.5","1311.8","53","345.43","84000","10500","       1300.75"
"M&amp;M","12-Sep-2017","30-Nov-2017","1318.2","1318.25","1318.2","1318.25","1318.25","1318.25","2","13.18","1500","1000","       1300.75"
"M&amp;M","13-Sep-2017","28-Sep-2017","1312.85","1323.7","1304.05","1308","1309.75","1308","4001","26316.66","5064500","-244500","       1307.35"
"M&amp;M","13-Sep-2017","26-Oct-2017","1325.15","1328.85","1311","1314.75","1314.8","1314.75","64","423.05","89500","5500","       1307.35"
"M&amp;M","13-Sep-2017","30-Nov-2017","0","0","0","1318.25","1318.25","1325.05","0","0","1500","0","       1307.35"
"M&amp;M","14-Sep-2017","28-Sep-2017","1314","1314","1293.25","1296.6","1299","1296.6","2712","17636.72","5168500","104000","       1290.75"
"M&amp;M","14-Sep-2017","26-Oct-2017","1315.05","1316.9","1299.15","1302.15","1303","1302.15","98","639.39","119000","29500","       1290.75"
"M&amp;M","14-Sep-2017","30-Nov-2017","0","0","0","1318.25","1318.25","1307.95","0","0","1500","0","       1290.75"
"M&amp;M","15-Sep-2017","28-Sep-2017","1287.7","1306.95","1285.2","1295.7","1292","1295.7","2391","15512.33","5048500","-120000","       1294.25"
"M&amp;M","15-Sep-2017","26-Oct-2017","1293.05","1309.9","1290","1301.75","1298.7","1301.75","81","527.83","132000","13000","       1294.25"
"M&amp;M","15-Sep-2017","30-Nov-2017","1297.15","1297.15","1297.15","1297.15","1297.15","1311.35","2","12.97","2000","500","       1294.25"
"M&amp;M","18-Sep-2017","28-Sep-2017","1303.7","1310","1296.35","1300","1299.7","1300","2901","18911.1","5129500","81000","       1295.00"
"M&amp;M","18-Sep-2017","26-Oct-2017","1308.2","1316.75","1305","1306.8","1305","1306.8","91","595.97","138500","6500","       1295.00"
"M&amp;M","18-Sep-2017","30-Nov-2017","1312.05","1312.4","1312","1312.15","1312.4","1312.15","6","39.36","3000","1000","       1295.00"
"M&amp;M","19-Sep-2017","28-Sep-2017","1301.6","1307","1292.75","1299.5","1299.65","1299.5","2205","14344.67","5140500","11000","       1294.75"
"M&amp;M","19-Sep-2017","26-Oct-2017","1306","1313.2","1299.25","1306.3","1305.95","1306.3","211","1379.29","180000","41500","       1294.75"
"M&amp;M","19-Sep-2017","30-Nov-2017","1305.05","1312.9","1305","1312.9","1312.9","1312.9","5","32.67","5000","2000","       1294.75"
"M&amp;M","20-Sep-2017","28-Sep-2017","1307","1308.6","1295.1","1297.3","1296.45","1297.3","2806","18259.27","5185000","44500","       1292.45"
"M&amp;M","20-Sep-2017","26-Oct-2017","1312.4","1313.45","1301.35","1303.5","1301.35","1303.5","331","2161.55","250000","70000","       1292.45"
"M&amp;M","20-Sep-2017","30-Nov-2017","0","0","0","1312.9","1312.9","1308.4","0","0","5000","0","       1292.45"
"M&amp;M","21-Sep-2017","28-Sep-2017","1297.6","1300.7","1281.6","1294.8","1293.7","1294.8","2085","13475.05","5126000","-59000","       1291.45"
"M&amp;M","21-Sep-2017","26-Oct-2017","1301","1305","1290.1","1301.15","1301.1","1301.15","299","1942.19","286500","36500","       1291.45"
"M&amp;M","21-Sep-2017","30-Nov-2017","1301","1307.7","1300.95","1307.7","1307.7","1307.15","4","26.05","6500","1500","       1291.45"
"M&amp;M","22-Sep-2017","28-Sep-2017","1288.55","1298","1281.45","1286.05","1283.95","1286.05","3182","20497.21","4791500","-334500","       1287.15"
"M&amp;M","22-Sep-2017","26-Oct-2017","1296.05","1304.5","1288.7","1292.6","1290.05","1292.6","492","3185.01","360500","74000","       1287.15"
"M&amp;M","22-Sep-2017","30-Nov-2017","1300.05","1300.05","1287.95","1287.95","1287.95","1287.95","4","25.97","7000","500","       1287.15"
"M&amp;M","25-Sep-2017","28-Sep-2017","1285.95","1291.8","1249.5","1260","1262.4","1260","4148","26295.93","4267000","-524500","       1260.00"
"M&amp;M","25-Sep-2017","26-Oct-2017","1287.6","1297.4","1255.6","1266.35","1266.95","1266.35","1688","10729.61","807000","446500","       1260.00"
"M&amp;M","25-Sep-2017","30-Nov-2017","1298","1298","1269.1","1269.1","1269.1","1274.45","12","77.28","7000","0","       1260.00"
"M&amp;M","26-Sep-2017","28-Sep-2017","1255","1264.45","1244.5","1246.9","1245.05","1246.9","3378","21192.85","3496500","-770500","       1247.15"
"M&amp;M","26-Sep-2017","26-Oct-2017","1269.9","1270.45","1250.65","1252.95","1251.3","1252.95","2733","17226.61","1737000","930000","       1247.15"
"M&amp;M","26-Sep-2017","30-Nov-2017","1271","1271","1259.25","1259.25","1259.25","1261.2","8","50.5","10500","3500","       1247.15"
"M&amp;M","27-Sep-2017","28-Sep-2017","1257","1257","1225","1231.2","1235","1231.2","4801","29806.9","2732000","-764500","       1232.00"
"M&amp;M","27-Sep-2017","26-Oct-2017","1257","1261.4","1230.7","1236.45","1240.55","1236.45","3885","24244.75","2799500","1062500","       1232.00"
"M&amp;M","27-Sep-2017","30-Nov-2017","1265.35","1265.4","1239.45","1239.45","1239.45","1239.45","10","62.8","10500","0","       1232.00"
"M&amp;M","28-Sep-2017","28-Sep-2017","1234.15","1247.8","1224","1231.4","1230.3","1230.55","7005","43369.91","953500","-1778500","       1230.55"
"M&amp;M","28-Sep-2017","26-Oct-2017","1236.05","1253.05","1230","1236.9","1235.85","1236.9","7383","45884.2","4825500","2026000","       1230.55"
"M&amp;M","28-Sep-2017","30-Nov-2017","1246.7","1256.4","1240","1242.9","1240","1242.9","23","143.34","19000","8500","       1230.55"
"M&amp;M","29-Sep-2017","26-Oct-2017","1238.05","1261.95","1234.45","1257.2","1261.4","1257.2","2731","17085.73","4883500","58000","       1254.25"
"M&amp;M","29-Sep-2017","30-Nov-2017","1260","1262.1","1255.5","1262.1","1262.1","1267.75","9","56.7","18500","-500","       1254.25"
"M&amp;M","29-Sep-2017","28-Dec-2017","0","0","0","1250","0","1273.85","0","0","0","0","       1254.25"
"M&amp;M","03-Oct-2017","26-Oct-2017","1262","1297.4","1258.85","1266.7","1264.3","1266.7","4720","30211.64","5072500","189000","       1264.30"
"M&amp;M","03-Oct-2017","30-Nov-2017","1277.45","1299.25","1266.15","1276.4","1266.15","1276.4","61","391.72","24000","5500","       1264.30"
"M&amp;M","03-Oct-2017","28-Dec-2017","0","0","0","1250","0","1283.15","0","0","0","0","       1264.30"
