"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","02-Jan-2007","25-Jan-2007","917.5","966.9","914.35","959.9","965.9","959.9","7325","43235.81","1311875","164375","        954.20"
"M&amp;M","02-Jan-2007","22-Feb-2007","935.85","967.1","935.85","962.05","967.1","962.05","10","59.44","4375","1250","        954.20"
"M&amp;M","02-Jan-2007","29-Mar-2007","0","0","0","909.3","0","976","0","0","0","0","        954.20"
"M&amp;M","03-Jan-2007","25-Jan-2007","965","972.9","940","942.2","942.6","942.2","5371","32044.25","1743750","431875","        934.25"
"M&amp;M","03-Jan-2007","22-Feb-2007","951.25","973.4","944","945.1","944","945.1","17","101.33","4375","0","        934.25"
"M&amp;M","03-Jan-2007","29-Mar-2007","0","0","0","909.3","0","953.9","0","0","0","0","        934.25"
"M&amp;M","04-Jan-2007","25-Jan-2007","940","953.45","930.6","933.3","933.5","933.3","3674","21657.92","1946250","202500","        927.15"
"M&amp;M","04-Jan-2007","22-Feb-2007","948.25","955","940","946","946","938.5","18","106.62","8750","4375","        927.15"
"M&amp;M","04-Jan-2007","29-Mar-2007","0","0","0","909.3","0","946.65","0","0","0","0","        927.15"
"M&amp;M","05-Jan-2007","25-Jan-2007","936.35","945.95","898.1","903.15","906","903.15","4052","23251.04","2327500","381250","        896.55"
"M&amp;M","05-Jan-2007","22-Feb-2007","942.75","942.75","905","905.7","907","905.7","21","120.64","11875","3125","        896.55"
"M&amp;M","05-Jan-2007","29-Mar-2007","0","0","0","909.3","0","915.5","0","0","0","0","        896.55"
"M&amp;M","08-Jan-2007","25-Jan-2007","916","916","887.2","904.45","904","904.45","4993","28163.83","2464375","136875","        898.55"
"M&amp;M","08-Jan-2007","22-Feb-2007","864","913.85","864","908.25","908.25","908.25","12","67.66","12500","625","        898.55"
"M&amp;M","08-Jan-2007","29-Mar-2007","0","0","0","909.3","0","916.85","0","0","0","0","        898.55"
"M&amp;M","09-Jan-2007","25-Jan-2007","908","917.8","887.1","894.55","894","894.55","5247","29659.59","2438125","-26250","        891.80"
"M&amp;M","09-Jan-2007","22-Feb-2007","919","921.85","894","901.45","899","901.45","25","141.58","16875","4375","        891.80"
"M&amp;M","09-Jan-2007","29-Mar-2007","0","0","0","909.3","0","909.8","0","0","0","0","        891.80"
"M&amp;M","10-Jan-2007","25-Jan-2007","890","901.1","879.05","881","880.15","881","3159","17598.27","2490000","51875","        876.45"
"M&amp;M","10-Jan-2007","22-Feb-2007","892","905.85","884","886","888","886","16","89.59","21875","5000","        876.45"
"M&amp;M","10-Jan-2007","29-Mar-2007","0","0","0","909.3","0","893.55","0","0","0","0","        876.45"
"M&amp;M","11-Jan-2007","25-Jan-2007","894.9","920.75","880","915.85","918.7","915.85","3270","18412.94","2337500","-152500","        910.95"
"M&amp;M","11-Jan-2007","22-Feb-2007","894","922.25","886.35","921.3","922.25","921.3","12","67.87","19375","-2500","        910.95"
"M&amp;M","11-Jan-2007","29-Mar-2007","0","0","0","909.3","0","928.9","0","0","0","0","        910.95"
"M&amp;M","12-Jan-2007","25-Jan-2007","925","940.2","917","937.05","940.2","937.05","4337","25198.63","2139375","-198125","        933.45"
"M&amp;M","12-Jan-2007","22-Feb-2007","937","944.7","926.75","942.9","944.7","942.9","27","157.99","25625","6250","        933.45"
"M&amp;M","12-Jan-2007","29-Mar-2007","0","0","0","909.3","0","951.35","0","0","0","0","        933.45"
"M&amp;M","15-Jan-2007","25-Jan-2007","943.9","962.3","934.6","951.65","951.2","951.65","4794","28442.86","1897500","-241875","        950.90"
"M&amp;M","15-Jan-2007","22-Feb-2007","945.25","964.4","940.1","958.05","958","958.05","35","208.71","23125","-2500","        950.90"
"M&amp;M","15-Jan-2007","29-Mar-2007","0","0","0","909.3","0","968.7","0","0","0","0","        950.90"
"M&amp;M","16-Jan-2007","25-Jan-2007","960","1000.4","949","987.9","987","987.9","9719","59488.76","1796875","-100625","        986.25"
"M&amp;M","16-Jan-2007","22-Feb-2007","962","1005","956","992.2","990","992.2","138","848.06","43750","20625","        986.25"
"M&amp;M","16-Jan-2007","29-Mar-2007","0","0","0","909.3","0","1004.55","0","0","0","0","        986.25"
"M&amp;M","17-Jan-2007","25-Jan-2007","988.5","994.1","965.15","969.1","970.8","969.1","3879","23680.19","1989375","192500","        963.20"
"M&amp;M","17-Jan-2007","22-Feb-2007","958","991.6","958","975.4","977","975.4","161","986.06","94375","50625","        963.20"
"M&amp;M","17-Jan-2007","29-Mar-2007","0","0","0","909.3","0","980.75","0","0","0","0","        963.20"
"M&amp;M","18-Jan-2007","25-Jan-2007","975","984.15","962.8","971.8","972.5","971.8","2871","17520.72","1937500","-51875","        968.40"
"M&amp;M","18-Jan-2007","22-Feb-2007","983","990","971","978.7","978","978.7","148","908.75","126250","31875","        968.40"
"M&amp;M","18-Jan-2007","29-Mar-2007","0","0","0","909.3","0","985.8","0","0","0","0","        968.40"
"M&amp;M","19-Jan-2007","25-Jan-2007","985","985","935","940.05","941.4","940.05","3749","22259.57","2311250","373750","        933.80"
"M&amp;M","19-Jan-2007","22-Feb-2007","978","978","941","945.6","950","945.6","620","3691.6","329375","203125","        933.80"
