"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Mar-2008","27-Mar-2008","672.05","706.8","665","679.85","676","679.85","2336","5035.42","1038960","80184","        687.80"
"M&amp;M","03-Mar-2008","24-Apr-2008","696","696","671","680","680","680","9","19.18","2496","1248","        687.80"
"M&amp;M","03-Mar-2008","29-May-2008","0","0","0","697.7","0","703.95","0","0","0","0","        687.80"
"M&amp;M","04-Mar-2008","27-Mar-2008","670.25","699.75","670.25","694.15","695.5","694.15","1321","2847.13","1053936","14976","        697.15"
"M&amp;M","04-Mar-2008","24-Apr-2008","692.85","693","677","677","677","706.65","5","10.69","2496","0","        697.15"
"M&amp;M","04-Mar-2008","29-May-2008","0","0","0","697.7","0","713.2","0","0","0","0","        697.15"
"M&amp;M","05-Mar-2008","27-Mar-2008","702.8","702.8","685","688.45","688.5","688.45","1079","2327.94","1028976","-24960","        695.70"
"M&amp;M","05-Mar-2008","24-Apr-2008","692.1","692.1","687","687","687","705","2","4.3","3120","624","        695.70"
"M&amp;M","05-Mar-2008","29-May-2008","0","0","0","697.7","0","711.55","0","0","0","0","        695.70"
"M&amp;M","07-Mar-2008","27-Mar-2008","678","682","648.25","661.15","662.1","661.15","870","1800.5","1026480","-2496","        667.25"
"M&amp;M","07-Mar-2008","24-Apr-2008","671","671","660","660","660","675.8","2","4.15","2808","-312","        667.25"
"M&amp;M","07-Mar-2008","29-May-2008","0","0","0","697.7","0","682.05","0","0","0","0","        667.25"
"M&amp;M","10-Mar-2008","27-Mar-2008","654","679","649.9","670.2","667","670.2","750","1572.17","1026792","312","        670.40"
"M&amp;M","10-Mar-2008","24-Apr-2008","690","764.1","663.55","663.55","663.55","678.65","4","8.88","2808","0","        670.40"
"M&amp;M","10-Mar-2008","29-May-2008","0","0","0","697.7","0","685.1","0","0","0","0","        670.40"
"M&amp;M","11-Mar-2008","27-Mar-2008","665","686.5","664.2","674.75","670.1","674.75","921","1939.57","1020552","-6240","        675.85"
"M&amp;M","11-Mar-2008","24-Apr-2008","0","0","0","663.55","663.55","684.05","0","0","2808","0","        675.85"
"M&amp;M","11-Mar-2008","29-May-2008","0","0","0","697.7","0","690.65","0","0","0","0","        675.85"
"M&amp;M","12-Mar-2008","27-Mar-2008","680","694.7","672.5","684.4","686.5","684.4","1040","2217.44","1009008","-11544","        682.85"
"M&amp;M","12-Mar-2008","24-Apr-2008","688","688","688","688","688","691.1","1","2.15","2808","0","        682.85"
"M&amp;M","12-Mar-2008","29-May-2008","0","0","0","697.7","0","697.85","0","0","0","0","        682.85"
"M&amp;M","13-Mar-2008","27-Mar-2008","672.35","677","636.35","651.55","646","651.55","1296","2669.41","1020240","11232","        661.05"
"M&amp;M","13-Mar-2008","24-Apr-2008","670","675","660","660","660","668.9","9","18.75","4368","1560","        661.05"
"M&amp;M","13-Mar-2008","29-May-2008","0","0","0","697.7","0","675.5","0","0","0","0","        661.05"
"M&amp;M","14-Mar-2008","27-Mar-2008","658.25","664.45","633.1","650.55","647.1","650.55","906","1830.89","1020864","624","        649.20"
"M&amp;M","14-Mar-2008","24-Apr-2008","645.25","648.9","643","648.45","648.45","656.75","14","28.21","7800","3432","        649.20"
"M&amp;M","14-Mar-2008","29-May-2008","0","0","0","697.7","0","663.25","0","0","0","0","        649.20"
"M&amp;M","17-Mar-2008","27-Mar-2008","634.85","645","616.15","638.45","634.95","638.45","1013","1984.62","1015872","-4992","        639.00"
"M&amp;M","17-Mar-2008","24-Apr-2008","633","635","623","635","635","645.6","8","15.71","7488","-312","        639.00"
"M&amp;M","17-Mar-2008","29-May-2008","0","0","0","697.7","0","651.7","0","0","0","0","        639.00"
"M&amp;M","18-Mar-2008","27-Mar-2008","630","650","627","640.1","643","640.1","1361","2689.67","992472","-23400","        638.05"
"M&amp;M","18-Mar-2008","24-Apr-2008","636","640","626.2","636.25","636.25","636.25","21","41.36","9984","2496","        638.05"
"M&amp;M","18-Mar-2008","29-May-2008","0","0","0","697.7","0","650.95","0","0","0","0","        638.05"
"M&amp;M","19-Mar-2008","27-Mar-2008","645.05","685","640.05","663.85","662.2","663.85","1827","3755.2","1003392","10920","        661.20"
"M&amp;M","19-Mar-2008","24-Apr-2008","650","683","640","658.25","659","658.25","88","179.87","23400","13416","        661.20"
"M&amp;M","19-Mar-2008","29-May-2008","0","0","0","697.7","0","674.25","0","0","0","0","        661.20"
"M&amp;M","24-Mar-2008","27-Mar-2008","669.95","686.9","655.15","668","660","668","1575","3299.92","901056","-102336","        667.80"
"M&amp;M","24-Mar-2008","24-Apr-2008","667.8","680","657","665.3","657","665.3","349","728.95","98592","75192","        667.80"
"M&amp;M","24-Mar-2008","29-May-2008","0","0","0","697.7","0","679.95","0","0","0","0","        667.80"
"M&amp;M","25-Mar-2008","27-Mar-2008","675","682.85","665","680.5","679","680.5","1274","2693.22","764712","-136344","        679.90"
"M&amp;M","25-Mar-2008","24-Apr-2008","675","685","668.5","680.3","681.2","680.3","321","678.79","147888","49296","        679.90"
"M&amp;M","25-Mar-2008","29-May-2008","0","0","0","697.7","0","692.05","0","0","0","0","        679.90"
"M&amp;M","26-Mar-2008","27-Mar-2008","684","690","673.8","680.35","679.05","680.35","2028","4306.09","441792","-322920","        679.55"
"M&amp;M","26-Mar-2008","24-Apr-2008","678","689","675","684.5","682.05","684.5","1689","3595.59","544440","396552","        679.55"
"M&amp;M","26-Mar-2008","29-May-2008","0","0","0","697.7","0","691.7","0","0","0","0","        679.55"
"M&amp;M","27-Mar-2008","27-Mar-2008","685","695.85","668","682.65","683.95","683.15","1272","2702.43","338832","-102960","        683.15"
"M&amp;M","27-Mar-2008","24-Apr-2008","682","699.9","676.25","691.1","688.35","691.1","1242","2660.76","716040","171600","        683.15"
"M&amp;M","27-Mar-2008","29-May-2008","0","0","0","697.7","0","695.05","0","0","0","0","        683.15"
"M&amp;M","28-Mar-2008","24-Apr-2008","689.8","704","662.3","696.9","698","696.9","815","1734.92","750984","34944","        692.50"
"M&amp;M","28-Mar-2008","29-May-2008","0","0","0","697.7","0","704.2","0","0","0","0","        692.50"
"M&amp;M","28-Mar-2008","26-Jun-2008","0","0","0","700.4","0","709.55","0","0","0","0","        692.50"
"M&amp;M","31-Mar-2008","24-Apr-2008","693","714.25","676","696.5","684","696.5","1144","2463.44","739128","-11856","        697.05"
"M&amp;M","31-Mar-2008","29-May-2008","661.25","696","661.25","693.95","696","693.95","16","34.06","4680","4680","        697.05"
