"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Sep-2006","28-Sep-2006","648.15","665.5","648.15","663.4","664.8","663.4","2263","9314.16","1608125","101875","        659.80"
"M&amp;M","01-Sep-2006","26-Oct-2006","661.85","661.85","661.85","661.85","661.85","667.05","1","4.14","625","625","        659.80"
"M&amp;M","01-Sep-2006","30-Nov-2006","0","0","0","658","0","671.65","0","0","0","0","        659.80"
"M&amp;M","04-Sep-2006","28-Sep-2006","667.45","670.5","662","664.75","663.95","664.75","2233","9292.2","1747500","139375","        659.25"
"M&amp;M","04-Sep-2006","26-Oct-2006","667.55","667.55","664.15","667","667","667","4","16.66","2500","1875","        659.25"
"M&amp;M","04-Sep-2006","30-Nov-2006","0","0","0","658","0","670.7","0","0","0","0","        659.25"
"M&amp;M","05-Sep-2006","28-Sep-2006","665","665.3","655.1","660.3","659","660.3","1831","7543.58","1830000","82500","        655.00"
"M&amp;M","05-Sep-2006","26-Oct-2006","0","0","0","667","667","661.65","0","0","2500","0","        655.00"
"M&amp;M","05-Sep-2006","30-Nov-2006","0","0","0","658","0","666.25","0","0","0","0","        655.00"
"M&amp;M","06-Sep-2006","28-Sep-2006","659.55","665.25","646.6","649.05","650.5","649.05","3461","14189.3","2252500","422500","        645.15"
"M&amp;M","06-Sep-2006","26-Oct-2006","652.05","653.65","652.05","653.35","653.65","653.35","3","12.24","3750","1250","        645.15"
"M&amp;M","06-Sep-2006","30-Nov-2006","0","0","0","658","0","656.05","0","0","0","0","        645.15"
"M&amp;M","07-Sep-2006","28-Sep-2006","647.4","652.9","637.05","649.55","650.35","649.55","4816","19437.49","2870000","617500","        644.85"
"M&amp;M","07-Sep-2006","26-Oct-2006","642","652","640","651.4","650.1","651.4","5","20.23","5625","1875","        644.85"
"M&amp;M","07-Sep-2006","30-Nov-2006","0","0","0","658","0","655.7","0","0","0","0","        644.85"
"M&amp;M","08-Sep-2006","28-Sep-2006","652.2","656.8","644","648.15","645.95","648.15","4786","19466.77","3178125","308125","        644.00"
"M&amp;M","08-Sep-2006","26-Oct-2006","654.5","656","649.1","650.4","650.25","650.4","11","44.91","6875","1250","        644.00"
"M&amp;M","08-Sep-2006","30-Nov-2006","0","0","0","658","0","654.7","0","0","0","0","        644.00"
"M&amp;M","11-Sep-2006","28-Sep-2006","646.05","648.85","620.1","624.6","621","624.6","3059","12120.16","2894375","-283750","        624.00"
"M&amp;M","11-Sep-2006","26-Oct-2006","648","648","625.1","627.55","625.1","627.55","10","39.76","9375","2500","        624.00"
"M&amp;M","11-Sep-2006","30-Nov-2006","0","0","0","658","0","633.95","0","0","0","0","        624.00"
"M&amp;M","12-Sep-2006","28-Sep-2006","620","637","610.5","634.3","632","634.3","3189","12454.05","2714375","-180000","        633.10"
"M&amp;M","12-Sep-2006","26-Oct-2006","620.25","639.5","613.1","634","634","634","13","50.81","10625","1250","        633.10"
"M&amp;M","12-Sep-2006","30-Nov-2006","0","0","0","658","0","643.15","0","0","0","0","        633.10"
"M&amp;M","13-Sep-2006","28-Sep-2006","640","651.8","637","643.1","643.55","643.1","2869","11571.53","2748750","34375","        639.35"
"M&amp;M","13-Sep-2006","26-Oct-2006","649.5","656.85","649.5","656.85","656.85","644.85","3","12.25","11250","625","        639.35"
"M&amp;M","13-Sep-2006","30-Nov-2006","0","0","0","658","0","649.35","0","0","0","0","        639.35"
"M&amp;M","14-Sep-2006","28-Sep-2006","646","653.9","638.55","641.5","642.7","641.5","3529","14268.79","3112500","363750","        637.40"
"M&amp;M","14-Sep-2006","26-Oct-2006","651.3","655","644","645.3","644","645.3","47","191.15","33125","21875","        637.40"
"M&amp;M","14-Sep-2006","30-Nov-2006","0","0","0","658","0","647.25","0","0","0","0","        637.40"
"M&amp;M","15-Sep-2006","28-Sep-2006","641.5","652.15","639.3","647.1","646","647.1","2894","11697.2","3122500","10000","        643.70"
"M&amp;M","15-Sep-2006","26-Oct-2006","647","656.85","644.8","656.85","656.85","649","11","44.55","32500","-625","        643.70"
"M&amp;M","15-Sep-2006","30-Nov-2006","0","0","0","658","0","653.5","0","0","0","0","        643.70"
"M&amp;M","18-Sep-2006","28-Sep-2006","649.5","656","647.6","652.8","652.4","652.8","3234","13195.04","2919375","-203125","        651.85"
"M&amp;M","18-Sep-2006","26-Oct-2006","653","659","649.1","655.95","655.3","655.95","37","151.62","35000","2500","        651.85"
"M&amp;M","18-Sep-2006","30-Nov-2006","0","0","0","658","0","661.4","0","0","0","0","        651.85"
"M&amp;M","19-Sep-2006","28-Sep-2006","653.8","656.8","630","635.7","631.9","635.7","2813","11379.33","2660000","-259375","        635.30"
"M&amp;M","19-Sep-2006","26-Oct-2006","656.55","658.1","634.25","637.4","635.6","637.4","69","280.66","48750","13750","        635.30"
"M&amp;M","19-Sep-2006","30-Nov-2006","0","0","0","658","0","644.65","0","0","0","0","        635.30"
"M&amp;M","20-Sep-2006","28-Sep-2006","630.25","647.8","627.1","646.6","646.95","646.6","2715","10844.05","2324375","-335625","        646.50"
"M&amp;M","20-Sep-2006","26-Oct-2006","636","651","635.25","649.95","650.95","649.95","120","482.38","82500","33750","        646.50"
"M&amp;M","20-Sep-2006","30-Nov-2006","0","0","0","658","0","655.85","0","0","0","0","        646.50"
"M&amp;M","21-Sep-2006","28-Sep-2006","649.5","653.9","645.8","649.95","648.6","649.95","1490","6057.63","2243750","-80625","        648.60"
"M&amp;M","21-Sep-2006","26-Oct-2006","655","656","649.5","653.75","651.5","653.75","135","551.01","120000","37500","        648.60"
"M&amp;M","21-Sep-2006","30-Nov-2006","0","0","0","658","0","657.9","0","0","0","0","        648.60"
"M&amp;M","22-Sep-2006","28-Sep-2006","646","658.95","646","656.85","657","656.85","3540","14448.49","1958750","-285000","        656.40"
"M&amp;M","22-Sep-2006","26-Oct-2006","652.9","662.85","650","660.15","661.15","660.15","841","3450.85","358125","238125","        656.40"
"M&amp;M","22-Sep-2006","30-Nov-2006","0","0","0","658","0","665.6","0","0","0","0","        656.40"
"M&amp;M","25-Sep-2006","28-Sep-2006","657","665.5","657","658.65","658.1","658.65","4012","16591.17","1436250","-522500","        660.75"
"M&amp;M","25-Sep-2006","26-Oct-2006","664","669.65","661","662.4","662.05","662.4","638","2656.07","512500","154375","        660.75"
"M&amp;M","25-Sep-2006","30-Nov-2006","0","0","0","658","0","669.55","0","0","0","0","        660.75"
"M&amp;M","26-Sep-2006","28-Sep-2006","661.95","663.95","648.5","662.8","663","662.8","2207","9083.69","1116875","-319375","        665.45"
"M&amp;M","26-Sep-2006","26-Oct-2006","666","667.7","653.05","666.55","666.7","666.55","782","3237.57","648750","136250","        665.45"
"M&amp;M","26-Sep-2006","30-Nov-2006","0","0","0","658","0","674.15","0","0","0","0","        665.45"
"M&amp;M","27-Sep-2006","28-Sep-2006","666","669.95","654.6","656.95","656.1","656.95","1749","7245.96","872500","-244375","        656.20"
"M&amp;M","27-Sep-2006","26-Oct-2006","673.9","674.5","659.45","661.25","661","661.25","1267","5278.41","991250","342500","        656.20"
"M&amp;M","27-Sep-2006","30-Nov-2006","690","690","690","690","690","664.75","10","43.13","6250","6250","        656.20"
"M&amp;M","28-Sep-2006","28-Sep-2006","657.9","678.2","653.2","667.8","666.8","666.55","2627","10936.4","442500","-430000","        666.55"
"M&amp;M","28-Sep-2006","26-Oct-2006","663","677","658.05","670.1","671.45","670.1","2407","10063.51","1365625","374375","        666.55"
"M&amp;M","28-Sep-2006","30-Nov-2006","650","650","650","650","650","675.05","10","40.63","0","-6250","        666.55"
"M&amp;M","29-Sep-2006","26-Oct-2006","673","682.65","673","678.3","678.5","678.3","2126","9009.13","1355000","-10625","        680.10"
"M&amp;M","29-Sep-2006","30-Nov-2006","683.75","683.75","678","679.15","679.15","679.15","3","12.76","1875","1875","        680.10"
"M&amp;M","29-Sep-2006","28-Dec-2006","0","0","0","678.85","0","692.3","0","0","0","0","        680.10"
"M&amp;M","03-Oct-2006","26-Oct-2006","680.9","699","680.9","688.3","688","688.3","3819","16529.2","1348750","-6250","        684.00"
"M&amp;M","03-Oct-2006","30-Nov-2006","690.1","698","690.1","690.3","690.3","690.3","7","30.37","2500","625","        684.00"
"M&amp;M","03-Oct-2006","28-Dec-2006","0","0","0","678.85","0","696","0","0","0","0","        684.00"
"M&amp;M","04-Oct-2006","26-Oct-2006","691.05","700","676.2","682.1","684.65","682.1","2720","11659.37","1537500","188750","        677.30"
"M&amp;M","04-Oct-2006","30-Nov-2006","598.5","702","595","680.55","680.55","685.1","12","50.2","5625","3125","        677.30"
"M&amp;M","04-Oct-2006","28-Dec-2006","0","0","0","678.85","0","688.95","0","0","0","0","        677.30"
"M&amp;M","05-Oct-2006","26-Oct-2006","689.9","696.4","686.5","692.05","692.5","692.05","1755","7600.43","1486250","-51250","        689.35"
"M&amp;M","05-Oct-2006","30-Nov-2006","699.15","699.15","694.3","694.75","694.75","697.2","4","17.41","5000","-625","        689.35"
"M&amp;M","05-Oct-2006","28-Dec-2006","0","0","0","678.85","0","701.15","0","0","0","0","        689.35"
"M&amp;M","06-Oct-2006","26-Oct-2006","679","711","679","704.85","704.9","704.85","3434","15056.41","1588125","101875","        701.90"
"M&amp;M","06-Oct-2006","30-Nov-2006","695.1","710","695.1","710","710","709.75","4","17.59","5000","0","        701.90"
"M&amp;M","06-Oct-2006","28-Dec-2006","0","0","0","678.85","0","713.8","0","0","0","0","        701.90"
"M&amp;M","09-Oct-2006","26-Oct-2006","704.85","707.4","693.5","695.85","695.3","695.85","2105","9226.93","1618125","30000","        691.75"
"M&amp;M","09-Oct-2006","30-Nov-2006","702.95","706.4","700.55","700.55","700.55","699.05","8","35.19","6250","1250","        691.75"
"M&amp;M","09-Oct-2006","28-Dec-2006","0","0","0","678.85","0","703","0","0","0","0","        691.75"
"M&amp;M","10-Oct-2006","26-Oct-2006","699.35","704.6","696","698.15","697","698.15","1411","6178.76","1605625","-12500","        697.00"
"M&amp;M","10-Oct-2006","30-Nov-2006","702.25","704","698.55","698.55","698.55","698.55","7","30.69","7500","1250","        697.00"
"M&amp;M","10-Oct-2006","28-Dec-2006","0","0","0","678.85","0","708.35","0","0","0","0","        697.00"
"M&amp;M","11-Oct-2006","26-Oct-2006","701.4","706","681.55","686.6","690","686.6","1826","7935.72","1571250","-34375","        685.65"
"M&amp;M","11-Oct-2006","30-Nov-2006","703.25","704.55","692.55","692.55","692.55","692.6","9","39.38","6875","-625","        685.65"
"M&amp;M","11-Oct-2006","28-Dec-2006","0","0","0","678.85","0","696.55","0","0","0","0","        685.65"
"M&amp;M","12-Oct-2006","26-Oct-2006","690.8","703","682.25","701","701.95","701","1575","6836","1543125","-28125","        696.40"
"M&amp;M","12-Oct-2006","30-Nov-2006","686.1","704.65","686.1","703.55","704.65","703.55","27","118.39","17500","10625","        696.40"
"M&amp;M","12-Oct-2006","28-Dec-2006","0","0","0","678.85","0","707.35","0","0","0","0","        696.40"
"M&amp;M","13-Oct-2006","26-Oct-2006","704.8","705.9","691.25","698.8","698.5","698.8","1527","6670.63","1548750","5625","        696.60"
"M&amp;M","13-Oct-2006","30-Nov-2006","703.65","705.75","697.1","701","701","701","15","65.76","18750","1250","        696.60"
"M&amp;M","13-Oct-2006","28-Dec-2006","0","0","0","678.85","0","707.45","0","0","0","0","        696.60"
"M&amp;M","16-Oct-2006","26-Oct-2006","700","704","693","695.25","696.25","695.25","1232","5375.73","1605625","56875","        691.00"
"M&amp;M","16-Oct-2006","30-Nov-2006","706.75","707.45","696.55","698.45","700","698.45","60","263.11","36250","17500","        691.00"
"M&amp;M","16-Oct-2006","28-Dec-2006","0","0","0","678.85","0","701.4","0","0","0","0","        691.00"
"M&amp;M","17-Oct-2006","26-Oct-2006","695","699.65","686","695.25","694.2","695.25","1095","4744.89","1590625","-15000","        692.05"
"M&amp;M","17-Oct-2006","30-Nov-2006","692.95","702.5","690","697.4","697.1","697.4","60","260.42","51875","15625","        692.05"
"M&amp;M","17-Oct-2006","28-Dec-2006","0","0","0","678.85","0","702.3","0","0","0","0","        692.05"
"M&amp;M","18-Oct-2006","26-Oct-2006","694.85","701","690.1","695.7","697.3","695.7","1136","4942.84","1491250","-99375","        694.00"
"M&amp;M","18-Oct-2006","30-Nov-2006","697.1","703.95","695.1","699.25","700","699.25","83","362.98","70000","18125","        694.00"
"M&amp;M","18-Oct-2006","28-Dec-2006","0","0","0","678.85","0","704.2","0","0","0","0","        694.00"
"M&amp;M","19-Oct-2006","26-Oct-2006","698","698.8","686","693.2","694.75","693.2","1025","4434.79","1294375","-196875","        691.95"
"M&amp;M","19-Oct-2006","30-Nov-2006","701","702","690.1","697.2","696.6","697.2","193","839.21","130625","60625","        691.95"
"M&amp;M","19-Oct-2006","28-Dec-2006","0","0","0","678.85","0","701.95","0","0","0","0","        691.95"
"M&amp;M","20-Oct-2006","26-Oct-2006","696","708.5","693.5","700.35","703","700.35","2088","9164.76","1149375","-145000","        698.60"
"M&amp;M","20-Oct-2006","30-Nov-2006","700.1","712.8","697.1","703.7","706","703.7","490","2162.62","280625","150000","        698.60"
"M&amp;M","20-Oct-2006","28-Dec-2006","0","0","0","678.85","0","708.65","0","0","0","0","        698.60"
"M&amp;M","21-Oct-2006","26-Oct-2006","704.75","708","700.1","701.3","701.8","701.3","287","1261.67","1154375","5000","        700.85"
"M&amp;M","21-Oct-2006","30-Nov-2006","706","708","704","705.8","704.55","705.8","66","291.3","297500","16875","        700.85"
"M&amp;M","21-Oct-2006","28-Dec-2006","0","0","0","678.85","0","710.75","0","0","0","0","        700.85"
"M&amp;M","23-Oct-2006","26-Oct-2006","705.1","705.1","690.3","693.05","692.5","693.05","1304","5670.76","867500","-286875","        692.05"
"M&amp;M","23-Oct-2006","30-Nov-2006","708.5","708.95","694.8","697.9","698.7","697.9","1004","4395.52","732500","435000","        692.05"
"M&amp;M","23-Oct-2006","28-Dec-2006","0","0","0","678.85","0","701.7","0","0","0","0","        692.05"
"M&amp;M","26-Oct-2006","26-Oct-2006","697","748.5","696.75","733.7","732","731.6","5000","22469.11","411250","-456250","        731.60"
"M&amp;M","26-Oct-2006","30-Nov-2006","703","753","700.35","739","737.7","739","4391","19938.11","1545000","812500","        731.60"
"M&amp;M","26-Oct-2006","28-Dec-2006","715","734","715","734","734","741.25","2","9.06","625","625","        731.60"
"M&amp;M","27-Oct-2006","30-Nov-2006","743.7","771.2","738","766.85","769","766.85","5308","25255.3","1791250","246250","        762.25"
"M&amp;M","27-Oct-2006","28-Dec-2006","753.5","770.85","753.5","769.3","769.3","772.1","7","33.44","1875","1250","        762.25"
"M&amp;M","27-Oct-2006","25-Jan-2007","0","0","0","745.6","0","776.6","0","0","0","0","        762.25"
"M&amp;M","30-Oct-2006","30-Nov-2006","769.85","805.6","751","791.5","791.95","791.5","7669","37842.31","1729375","-61875","        790.40"
"M&amp;M","30-Oct-2006","28-Dec-2006","775.3","806","775.3","797.85","797.85","800.25","8","39.55","3750","1875","        790.40"
"M&amp;M","30-Oct-2006","25-Jan-2007","0","0","0","745.6","0","805","0","0","0","0","        790.40"
"M&amp;M","31-Oct-2006","30-Nov-2006","794","794.4","776.25","785.65","786.6","785.65","3266","16001.46","1672500","-56875","        781.95"
"M&amp;M","31-Oct-2006","28-Dec-2006","782.25","782.5","782.25","782.5","782.5","791.5","2","9.78","3125","-625","        781.95"
"M&amp;M","31-Oct-2006","25-Jan-2007","0","0","0","745.6","0","796.15","0","0","0","0","        781.95"
