"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Nov-2018","29-Nov-2018","773","778.3","754.5","758.3","759.5","758.3","9363","71792.45","15171000","-360000","        756.05"
"M&amp;M","01-Nov-2018","27-Dec-2018","779.6","779.85","759","761.55","762.4","761.55","77","591.76","122000","12000","        756.05"
"M&amp;M","01-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","770.45","0","0","1000","0","        756.05"
"M&amp;M","02-Nov-2018","29-Nov-2018","768.95","796.5","767.9","783.45","783.5","783.45","8920","69904.67","14679000","-492000","        783.55"
"M&amp;M","02-Nov-2018","27-Dec-2018","773","800","773","787","784.05","787","74","583.63","114000","-8000","        783.55"
"M&amp;M","02-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","798.25","0","0","1000","0","        783.55"
"M&amp;M","05-Nov-2018","29-Nov-2018","784.05","784.15","772.45","778.05","776.05","778.05","2707","21039.08","14411000","-268000","        775.45"
"M&amp;M","05-Nov-2018","27-Dec-2018","778.4","783.45","777.3","780.9","782","780.9","25","195.02","124000","10000","        775.45"
"M&amp;M","05-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","789.55","0","0","1000","0","        775.45"
"M&amp;M","06-Nov-2018","29-Nov-2018","781","785","771.55","781.9","781","781.9","2682","20876.35","14262000","-149000","        778.40"
"M&amp;M","06-Nov-2018","27-Dec-2018","780","787.2","777.7","785.3","785","785.3","58","454.58","156000","32000","        778.40"
"M&amp;M","06-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","792.4","0","0","1000","0","        778.40"
"M&amp;M","07-Nov-2018","29-Nov-2018","785.3","795.15","784.1","793.55","795","793.55","1557","12332.55","14294000","32000","        792.90"
"M&amp;M","07-Nov-2018","27-Dec-2018","791.55","798.3","791.55","798.2","798.2","798.2","8","63.58","157000","1000","        792.90"
"M&amp;M","07-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","807","0","0","1000","0","        792.90"
"M&amp;M","09-Nov-2018","29-Nov-2018","800","807.45","792.2","798.45","799","798.45","6001","47950.64","14980000","686000","        795.25"
"M&amp;M","09-Nov-2018","27-Dec-2018","804.7","810.75","799","802.85","804","802.85","68","546.41","167000","10000","        795.25"
"M&amp;M","09-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","809.1","0","0","1000","0","        795.25"
"M&amp;M","12-Nov-2018","29-Nov-2018","801.35","809.2","780.05","782.05","780.05","782.05","5573","44133.5","14444000","-536000","        780.90"
"M&amp;M","12-Nov-2018","27-Dec-2018","811.95","811.95","784.4","784.6","785","784.6","70","554.74","166000","-1000","        780.90"
"M&amp;M","12-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","794","0","0","1000","0","        780.90"
"M&amp;M","13-Nov-2018","29-Nov-2018","777.45","797","774.6","793.65","791.6","793.65","5885","46448.06","14885000","441000","        790.05"
"M&amp;M","13-Nov-2018","27-Dec-2018","780.5","800","778.4","797.7","795.45","797.7","145","1149.33","218000","52000","        790.05"
"M&amp;M","13-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","803.2","0","0","1000","0","        790.05"
"M&amp;M","14-Nov-2018","29-Nov-2018","796.75","799.8","767.2","771.7","772.45","771.7","11697","91434.93","14150000","-735000","        769.60"
"M&amp;M","14-Nov-2018","27-Dec-2018","797.75","801.95","771.25","775.75","778.85","775.75","171","1342.27","235000","17000","        769.60"
"M&amp;M","14-Nov-2018","31-Jan-2019","0","0","0","750.1","750.1","782.2","0","0","1000","0","        769.60"
