"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","03-Jul-2017","27-Jul-2017","1345.75","1365.5","1336.05","1359.7","1360","1359.7","3843","26043.95","5666000","52000","       1366.45"
"M&amp;M","03-Jul-2017","31-Aug-2017","1366.35","1370","1365.15","1365.85","1365.85","1365.85","12","82.07","10000","1000","       1366.45"
"M&amp;M","03-Jul-2017","28-Sep-2017","0","0","0","1378","0","1387.95","0","0","0","0","       1366.45"
"M&amp;M","04-Jul-2017","27-Jul-2017","1350.6","1368.65","1345.5","1348.2","1349","1348.2","2066","14009.86","5767500","101500","       1355.15"
"M&amp;M","04-Jul-2017","31-Aug-2017","1369.6","1371.15","1354.1","1355.25","1355","1355.25","22","149.74","14000","4000","       1355.15"
"M&amp;M","04-Jul-2017","28-Sep-2017","0","0","0","1378","0","1376.2","0","0","0","0","       1355.15"
"M&amp;M","05-Jul-2017","27-Jul-2017","1355.85","1385.45","1353.8","1376.15","1375.85","1376.15","4744","32597.18","5676500","-91000","       1385.00"
"M&amp;M","05-Jul-2017","31-Aug-2017","1363","1390.1","1363","1382.65","1383.8","1382.65","18","123.97","16000","2000","       1385.00"
"M&amp;M","05-Jul-2017","28-Sep-2017","0","0","0","1378","0","1406.25","0","0","0","0","       1385.00"
"M&amp;M","06-Jul-2017","27-Jul-2017","1382.15","1383.65","1363.3","1366.3","1363.3","1366.3","2526","17376.71","5591000","-85500","       1376.05"
"M&amp;M","06-Jul-2017","31-Aug-2017","1382.1","1389.85","1371.1","1371.8","1371.1","1371.8","21","144.98","16500","500","       1376.05"
"M&amp;M","06-Jul-2017","28-Sep-2017","0","0","0","1378","0","1396.9","0","0","0","0","       1376.05"
"M&amp;M","07-Jul-2017","27-Jul-2017","1363.15","1383.45","1361.5","1366.3","1367.5","1366.3","2480","17024.91","5443500","-147500","       1376.00"
"M&amp;M","07-Jul-2017","31-Aug-2017","1380.5","1387.6","1372","1372.45","1372","1372.45","30","206.99","23000","6500","       1376.00"
"M&amp;M","07-Jul-2017","28-Sep-2017","0","0","0","1378","0","1396.65","0","0","0","0","       1376.00"
"M&amp;M","10-Jul-2017","27-Jul-2017","1374.4","1377.5","1350.05","1361.65","1361","1361.65","2054","13989.11","5612000","168500","       1367.40"
"M&amp;M","10-Jul-2017","31-Aug-2017","1361.7","1370","1357.5","1369.05","1369","1369.05","21","143.4","27500","4500","       1367.40"
"M&amp;M","10-Jul-2017","28-Sep-2017","0","0","0","1378","0","1387.15","0","0","0","0","       1367.40"
"M&amp;M","11-Jul-2017","27-Jul-2017","1367.05","1384","1366.3","1378.85","1379","1378.85","4095","28233.75","5363000","-249000","       1390.15"
"M&amp;M","11-Jul-2017","31-Aug-2017","1377.75","1390.05","1377.75","1385.9","1386","1385.9","17","117.68","25500","-2000","       1390.15"
"M&amp;M","11-Jul-2017","28-Sep-2017","0","0","0","1378","0","1410","0","0","0","0","       1390.15"
"M&amp;M","12-Jul-2017","27-Jul-2017","1381.25","1384.9","1369","1370.4","1370","1370.4","2209","15192.76","5548500","185500","       1376.70"
"M&amp;M","12-Jul-2017","31-Aug-2017","1385.9","1385.9","1376.75","1377.3","1376.75","1377.3","23","158.56","34000","8500","       1376.70"
"M&amp;M","12-Jul-2017","28-Sep-2017","0","0","0","1378","0","1396.05","0","0","0","0","       1376.70"
"M&amp;M","13-Jul-2017","27-Jul-2017","1374.7","1381.55","1367.65","1372.4","1372","1372.4","2141","14706.97","5646000","97500","       1370.40"
"M&amp;M","13-Jul-2017","31-Aug-2017","1382.05","1383","1375","1379.75","1379.75","1379.75","18","124.23","39000","5000","       1370.40"
"M&amp;M","13-Jul-2017","28-Sep-2017","0","0","0","1378","0","1389.45","0","0","0","0","       1370.40"
"M&amp;M","14-Jul-2017","27-Jul-2017","1373.3","1385","1370.4","1379.8","1379.75","1379.8","2764","19070.01","5663000","17000","       1375.55"
