"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","02-Jul-2007","26-Jul-2007","722.95","739","719","729","729.9","729","3208","7325.88","2303496","21528","        731.60"
"M&amp;M","02-Jul-2007","30-Aug-2007","732","740","732","740","740","742.7","11","25.29","2496","1560","        731.60"
"M&amp;M","02-Jul-2007","27-Sep-2007","0","0","0","723.75","0","748","0","0","0","0","        731.60"
"M&amp;M","03-Jul-2007","26-Jul-2007","735","739.5","731.4","732.65","732","732.65","1356","3106.73","2298504","-4992","        735.70"
"M&amp;M","03-Jul-2007","30-Aug-2007","735","736","735","736","736","746.45","3","6.88","3432","936","        735.70"
"M&amp;M","03-Jul-2007","27-Sep-2007","0","0","0","723.75","0","751.7","0","0","0","0","        735.70"
"M&amp;M","04-Jul-2007","26-Jul-2007","736","749","730.55","744.5","743.6","744.5","4277","9910.07","2292576","-5928","        748.90"
"M&amp;M","04-Jul-2007","30-Aug-2007","752.85","752.85","744.1","744.1","744.1","744.1","5","11.66","4368","936","        748.90"
"M&amp;M","04-Jul-2007","27-Sep-2007","0","0","0","723.75","0","764.25","0","0","0","0","        748.90"
"M&amp;M","05-Jul-2007","26-Jul-2007","746.5","772","746.5","770.3","771.95","770.3","6581","15619.42","2269800","-22776","        769.85"
"M&amp;M","05-Jul-2007","30-Aug-2007","765","775","762","775","775","775","7","16.78","5616","1248","        769.85"
"M&amp;M","05-Jul-2007","27-Sep-2007","0","0","0","723.75","0","785.35","0","0","0","0","        769.85"
"M&amp;M","06-Jul-2007","26-Jul-2007","772","779.95","764","776.45","778.95","776.45","4593","11111.9","2209896","-59904","        787.65"
"M&amp;M","06-Jul-2007","30-Aug-2007","779","786","778","780","779","780","9","21.92","6864","1248","        787.65"
"M&amp;M","06-Jul-2007","27-Sep-2007","770","798","770","798","798","803","2","4.89","312","312","        787.65"
"M&amp;M","09-Jul-2007","26-Jul-2007","780","784.8","773.35","777.65","777.55","777.65","2275","5531.95","2215512","5616","        779.20"
"M&amp;M","09-Jul-2007","30-Aug-2007","780.1","788","777.5","781.45","783","781.45","11","26.88","8424","1560","        779.20"
"M&amp;M","09-Jul-2007","27-Sep-2007","0","0","0","798","798","792.9","0","0","312","0","        779.20"
"M&amp;M","10-Jul-2007","26-Jul-2007","778","788.5","773.35","784.35","783","784.35","3470","8469.9","2240472","24960","        787.55"
"M&amp;M","10-Jul-2007","30-Aug-2007","778","789","778","789","789","789","14","34.23","9360","936","        787.55"
"M&amp;M","10-Jul-2007","27-Sep-2007","0","0","0","798","798","801.35","0","0","312","0","        787.55"
"M&amp;M","11-Jul-2007","26-Jul-2007","792","792","774","777.6","778.4","777.6","1944","4745.91","2225808","-14664","        781.10"
"M&amp;M","11-Jul-2007","30-Aug-2007","791.9","791.9","782","782","782","789.9","18","44.26","11544","2184","        781.10"
"M&amp;M","11-Jul-2007","27-Sep-2007","0","0","0","798","798","794.9","0","0","312","0","        781.10"
"M&amp;M","12-Jul-2007","26-Jul-2007","778","814.4","772","806.55","813.9","806.55","5676","14064.54","2278848","53040","        802.20"
"M&amp;M","12-Jul-2007","30-Aug-2007","780","819.7","777","809.05","819.7","809.05","32","79.31","14976","3432","        802.20"
"M&amp;M","12-Jul-2007","27-Sep-2007","0","0","0","798","798","816.2","0","0","312","0","        802.20"
"M&amp;M","13-Jul-2007","26-Jul-2007","818.2","824.7","807.25","819","817.9","819","6154","15670.01","2095392","-183456","        825.55"
"M&amp;M","13-Jul-2007","30-Aug-2007","815","826","810","822","820","822","30","76.67","17160","2184","        825.55"
"M&amp;M","13-Jul-2007","27-Sep-2007","0","0","0","798","798","839.75","0","0","312","0","        825.55"
"M&amp;M","16-Jul-2007","26-Jul-2007","821","836.9","809.1","819.4","818","819.4","3711","9554.14","2163096","67704","        824.95"
"M&amp;M","16-Jul-2007","30-Aug-2007","834.1","837.4","814","822.75","821.05","822.75","61","157.39","26832","9672","        824.95"
