"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Jan-2003","30-Jan-2003","114.5","115.4","114.1","114.55","114.5","114.55","323","924.9","3437500","22500","        113.15"
"M&amp;M","01-Jan-2003","27-Feb-2003","115.1","115.35","115.1","115.25","115.25","114.7","6","17.29","50000","10000","        113.15"
"M&amp;M","01-Jan-2003","27-Mar-2003","0","0","0","110.4","0","115.45","0","0","0","0","        113.15"
"M&amp;M","02-Jan-2003","30-Jan-2003","115","115.4","112.9","113.25","113.2","113.25","592","1688.63","3412500","-25000","        111.90"
"M&amp;M","02-Jan-2003","27-Feb-2003","116","116.15","114.15","114.45","114.15","114.45","63","181.43","155000","105000","        111.90"
"M&amp;M","02-Jan-2003","27-Mar-2003","0","0","0","110.4","0","114.2","0","0","0","0","        111.90"
"M&amp;M","03-Jan-2003","30-Jan-2003","113.55","116.45","113.55","114.9","115.15","114.9","1306","3765.95","2920000","-492500","        113.70"
"M&amp;M","03-Jan-2003","27-Feb-2003","115.5","117.5","115.5","116.05","116.3","116.05","40","116.65","190000","35000","        113.70"
"M&amp;M","03-Jan-2003","27-Mar-2003","0","0","0","110.4","0","115.95","0","0","0","0","        113.70"
"M&amp;M","06-Jan-2003","30-Jan-2003","114.05","115.2","109.6","110.05","109.6","110.05","1149","3208.74","3165000","245000","        108.65"
"M&amp;M","06-Jan-2003","27-Feb-2003","115","115.15","110.8","111.05","110.8","111.05","83","233.53","257500","67500","        108.65"
"M&amp;M","06-Jan-2003","27-Mar-2003","0","0","0","110.4","0","110.75","0","0","0","0","        108.65"
"M&amp;M","07-Jan-2003","30-Jan-2003","110.5","110.5","106.55","107.7","108.1","107.7","939","2538.55","3375000","210000","        106.40"
"M&amp;M","07-Jan-2003","27-Feb-2003","110.4","110.5","108","108.65","108.8","108.65","38","103.92","280000","22500","        106.40"
"M&amp;M","07-Jan-2003","27-Mar-2003","0","0","0","110.4","0","108.4","0","0","0","0","        106.40"
"M&amp;M","08-Jan-2003","30-Jan-2003","108.3","112.4","107.75","112.1","112.35","112.1","1044","2884.44","3195000","-180000","        111.00"
"M&amp;M","08-Jan-2003","27-Feb-2003","109.5","113.5","109","113","113.3","113","32","89.12","297500","17500","        111.00"
"M&amp;M","08-Jan-2003","27-Mar-2003","0","0","0","110.4","0","113.05","0","0","0","0","        111.00"
"M&amp;M","09-Jan-2003","30-Jan-2003","112","112.9","111.55","112.25","112.4","112.25","563","1579.35","3325000","130000","        111.15"
"M&amp;M","09-Jan-2003","27-Feb-2003","113.8","113.8","112.9","113.45","113.45","112.45","15","42.49","317500","20000","        111.15"
"M&amp;M","09-Jan-2003","27-Mar-2003","0","0","0","110.4","0","113.2","0","0","0","0","        111.15"
"M&amp;M","10-Jan-2003","30-Jan-2003","112.7","113","109.6","110.75","111.3","110.75","792","2202.39","3375000","50000","        109.50"
"M&amp;M","10-Jan-2003","27-Feb-2003","113","113.75","110.95","111.7","112.15","111.7","33","92.64","320000","2500","        109.50"
"M&amp;M","10-Jan-2003","27-Mar-2003","0","0","0","110.4","0","111.45","0","0","0","0","        109.50"
"M&amp;M","13-Jan-2003","30-Jan-2003","111.8","112.25","110.4","110.75","110.5","110.75","447","1243.94","3245000","-130000","        109.70"
"M&amp;M","13-Jan-2003","27-Feb-2003","113","113","111.35","111.65","111.35","111.65","10","28.02","327500","7500","        109.70"
"M&amp;M","13-Jan-2003","27-Mar-2003","0","0","0","110.4","0","111.6","0","0","0","0","        109.70"
"M&amp;M","14-Jan-2003","30-Jan-2003","110.5","111.75","110.1","111.3","111.4","111.3","400","1111.93","3172500","-72500","        110.30"
"M&amp;M","14-Jan-2003","27-Feb-2003","112.35","112.6","110.9","112.35","112.35","112.35","9","25.18","330000","2500","        110.30"
"M&amp;M","14-Jan-2003","27-Mar-2003","0","0","0","110.4","0","112.15","0","0","0","0","        110.30"
"M&amp;M","15-Jan-2003","30-Jan-2003","111.9","112.55","110.55","111.85","111.6","111.85","454","1264.96","3125000","-47500","        111.05"
"M&amp;M","15-Jan-2003","27-Feb-2003","112.7","112.85","111.7","112.8","112.85","112.8","23","64.53","355000","25000","        111.05"
"M&amp;M","15-Jan-2003","27-Mar-2003","0","0","0","110.4","0","112.9","0","0","0","0","        111.05"
"M&amp;M","16-Jan-2003","30-Jan-2003","111.4","112.5","111.4","111.65","111.5","111.65","308","860.72","3140000","15000","        111.05"
"M&amp;M","16-Jan-2003","27-Feb-2003","113","113.15","112.5","112.55","112.75","112.55","18","50.73","380000","25000","        111.05"
"M&amp;M","16-Jan-2003","27-Mar-2003","0","0","0","110.4","0","112.9","0","0","0","0","        111.05"
"M&amp;M","17-Jan-2003","30-Jan-2003","112","112.65","111","111.8","111.75","111.8","537","1501.95","3157500","17500","        111.25"
"M&amp;M","17-Jan-2003","27-Feb-2003","112.5","113.5","112.05","113.1","113.1","113.1","35","98.79","415000","35000","        111.25"
"M&amp;M","17-Jan-2003","27-Mar-2003","0","0","0","110.4","0","113.05","0","0","0","0","        111.25"
"M&amp;M","20-Jan-2003","30-Jan-2003","111.9","112.6","110.6","110.85","110.8","110.85","316","881.62","3077500","-80000","        110.40"
"M&amp;M","20-Jan-2003","27-Feb-2003","113.3","113.7","111.75","111.95","112","111.95","29","81.63","462500","47500","        110.40"
"M&amp;M","20-Jan-2003","27-Mar-2003","0","0","0","110.4","0","112.15","0","0","0","0","        110.40"
"M&amp;M","21-Jan-2003","30-Jan-2003","111.25","111.55","110.45","111.2","111.1","111.2","245","680.56","3007500","-70000","        110.75"
"M&amp;M","21-Jan-2003","27-Feb-2003","112.1","112.5","111.7","112.35","112.25","112.35","29","81.35","502500","40000","        110.75"
