"Symbol","Date","Expiry","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Open Int","Change in OI","Underlying Value "
"M&amp;M","01-Nov-2006","30-Nov-2006","788","790.85","776.95","783.55","784.5","783.55","1999","9793.62","1832500","160000","        777.95"
"M&amp;M","01-Nov-2006","28-Dec-2006","794","794","786.5","786.5","786.5","787.4","2","9.88","3125","0","        777.95"
"M&amp;M","01-Nov-2006","25-Jan-2007","0","0","0","745.6","0","792.1","0","0","0","0","        777.95"
"M&amp;M","02-Nov-2006","30-Nov-2006","785.5","789","775.1","776.95","776","776.95","2110","10300.75","1860625","28125","        776.95"
"M&amp;M","02-Nov-2006","28-Dec-2006","791","791","791","791","791","786.2","1","4.94","3125","0","        776.95"
"M&amp;M","02-Nov-2006","25-Jan-2007","0","0","0","745.6","0","790.9","0","0","0","0","        776.95"
"M&amp;M","03-Nov-2006","30-Nov-2006","777","780","762.5","770.6","772","770.6","1897","9121.85","2018750","158125","        768.80"
"M&amp;M","03-Nov-2006","28-Dec-2006","784.6","784.6","784.6","784.6","784.6","777.8","1","4.9","3750","625","        768.80"
"M&amp;M","03-Nov-2006","25-Jan-2007","0","0","0","745.6","0","782.45","0","0","0","0","        768.80"
"M&amp;M","06-Nov-2006","30-Nov-2006","765.1","777.1","764.3","770.25","770","770.25","1737","8370.24","2118125","99375","        765.00"
"M&amp;M","06-Nov-2006","28-Dec-2006","0","0","0","784.6","784.6","773.45","0","0","3750","0","        765.00"
"M&amp;M","06-Nov-2006","25-Jan-2007","0","0","0","745.6","0","778.05","0","0","0","0","        765.00"
"M&amp;M","07-Nov-2006","30-Nov-2006","774.8","793","768.5","788","787","788","4352","21297.94","2076250","-41875","        785.25"
"M&amp;M","07-Nov-2006","28-Dec-2006","781","787.65","781","784.5","784.5","793.75","10","49.07","6250","2500","        785.25"
"M&amp;M","07-Nov-2006","25-Jan-2007","0","0","0","745.6","0","798.45","0","0","0","0","        785.25"
"M&amp;M","08-Nov-2006","30-Nov-2006","785","789.5","767.05","780.45","779.5","780.45","2816","13704.06","1984375","-91875","        780.40"
"M&amp;M","08-Nov-2006","28-Dec-2006","785","785","780","785","785","785","4","19.57","6250","0","        780.40"
"M&amp;M","08-Nov-2006","25-Jan-2007","0","0","0","745.6","0","793.45","0","0","0","0","        780.40"
"M&amp;M","09-Nov-2006","30-Nov-2006","782","837.9","775.2","831.9","837","831.9","12863","65467.75","2060000","75625","        827.50"
"M&amp;M","09-Nov-2006","28-Dec-2006","783","840","781","836.7","838","836.7","35","177.53","13125","6875","        827.50"
"M&amp;M","09-Nov-2006","25-Jan-2007","829","829","829","829","829","829","1","5.18","625","625","        827.50"
"M&amp;M","10-Nov-2006","30-Nov-2006","840","848","829","833.2","833.35","833.2","6244","32706.35","2005625","-54375","        831.30"
"M&amp;M","10-Nov-2006","28-Dec-2006","842","845.2","835.55","837.35","836.1","837.35","34","178.49","15625","2500","        831.30"
"M&amp;M","10-Nov-2006","25-Jan-2007","0","0","0","829","829","844.75","0","0","625","0","        831.30"
"M&amp;M","13-Nov-2006","30-Nov-2006","899.45","899.45","835.3","842.35","842.25","842.35","4072","21502.97","1971250","-34375","        840.55"
"M&amp;M","13-Nov-2006","28-Dec-2006","842","854.8","840.15","844.9","845.8","844.9","21","111.24","18750","3125","        840.55"
"M&amp;M","13-Nov-2006","25-Jan-2007","0","0","0","829","829","853.55","0","0","625","0","        840.55"
"M&amp;M","14-Nov-2006","30-Nov-2006","844.25","846.9","823.1","827.85","826.5","827.85","3131","16257.69","1998125","26875","        823.75"
"M&amp;M","14-Nov-2006","28-Dec-2006","839.6","839.6","827.25","830.55","828.3","830.55","27","140.47","23750","5000","        823.75"
"M&amp;M","14-Nov-2006","25-Jan-2007","0","0","0","829","829","836.4","0","0","625","0","        823.75"
"M&amp;M","15-Nov-2006","30-Nov-2006","830","844.5","820.5","834.9","834","834.9","3677","19165.06","2100625","102500","        830.50"
"M&amp;M","15-Nov-2006","28-Dec-2006","833","842.8","825.25","838","837","838","15","78.39","25625","1875","        830.50"
"M&amp;M","15-Nov-2006","25-Jan-2007","0","0","0","829","829","843","0","0","625","0","        830.50"
"M&amp;M","16-Nov-2006","30-Nov-2006","835","838.35","817.1","821","820","821","1915","9908.17","2101250","625","        816.70"
"M&amp;M","16-Nov-2006","28-Dec-2006","838","838","822.75","823.7","822.75","823.7","28","145.15","30625","5000","        816.70"
"M&amp;M","16-Nov-2006","25-Jan-2007","0","0","0","829","829","828.95","0","0","625","0","        816.70"
"M&amp;M","17-Nov-2006","30-Nov-2006","824.8","832.7","808.1","816.7","818","816.7","2322","11900.47","2162500","61250","        812.30"
"M&amp;M","17-Nov-2006","28-Dec-2006","822.75","833.25","811.35","820.1","820","820.1","47","241.55","35625","5000","        812.30"
"M&amp;M","17-Nov-2006","25-Jan-2007","0","0","0","829","829","824.4","0","0","625","0","        812.30"
"M&amp;M","20-Nov-2006","30-Nov-2006","790","829.8","790","824.75","823","824.75","3193","16181.74","2276250","113750","        819.40"
"M&amp;M","20-Nov-2006","28-Dec-2006","811","831","800.55","827.6","824.25","827.6","81","410.76","51875","16250","        819.40"
"M&amp;M","20-Nov-2006","25-Jan-2007","0","0","0","829","829","831.05","0","0","625","0","        819.40"
"M&amp;M","21-Nov-2006","30-Nov-2006","828.4","847.65","827","843.15","844.4","843.15","4454","23336.96","2243125","-33125","        838.45"
"M&amp;M","21-Nov-2006","28-Dec-2006","832.45","848.9","831","845.25","846","845.25","115","603.9","79375","27500","        838.45"
"M&amp;M","21-Nov-2006","25-Jan-2007","880","880","880","880","880","850.2","2","11","1875","1250","        838.45"
"M&amp;M","22-Nov-2006","30-Nov-2006","846","851.6","832.1","842.1","842.6","842.1","3629","19079.94","2078125","-165000","        839.80"
"M&amp;M","22-Nov-2006","28-Dec-2006","846","854","834","842.95","844","842.95","469","2462.41","251250","171875","        839.80"
"M&amp;M","22-Nov-2006","25-Jan-2007","0","0","0","880","880","851.25","0","0","1875","0","        839.80"
"M&amp;M","23-Nov-2006","30-Nov-2006","853.9","853.9","830.15","834.05","834.7","834.05","2630","13812.05","1846250","-231875","        832.85"
"M&amp;M","23-Nov-2006","28-Dec-2006","845.9","848","832","834.4","833.5","834.4","314","1650.85","341875","90625","        832.85"
"M&amp;M","23-Nov-2006","25-Jan-2007","0","0","0","880","880","844.05","0","0","1875","0","        832.85"
"M&amp;M","24-Nov-2006","30-Nov-2006","834.8","843","828","837.65","836.5","837.65","1533","8025.15","1626250","-220000","        837.30"
"M&amp;M","24-Nov-2006","28-Dec-2006","839.5","842.8","832.75","837.75","837.3","837.75","184","964.08","382500","40625","        837.30"
"M&amp;M","24-Nov-2006","25-Jan-2007","0","0","0","880","880","848.4","0","0","1875","0","        837.30"
"M&amp;M","27-Nov-2006","30-Nov-2006","842","845.35","834.55","839","837.75","839","1740","9148.05","1570000","-56250","        835.15"
"M&amp;M","27-Nov-2006","28-Dec-2006","843","846.7","837.6","842.35","840.25","842.35","521","2745.02","456875","74375","        835.15"
"M&amp;M","27-Nov-2006","25-Jan-2007","0","0","0","880","880","845.7","0","0","1875","0","        835.15"
"M&amp;M","28-Nov-2006","30-Nov-2006","838.25","839","820","822.7","823.2","822.7","1991","10282.09","1450625","-119375","        818.75"
"M&amp;M","28-Nov-2006","28-Dec-2006","839.5","840.9","825","827.45","829","827.45","960","4983.27","750000","293125","        818.75"
"M&amp;M","28-Nov-2006","25-Jan-2007","0","0","0","880","880","828.85","0","0","1875","0","        818.75"
"M&amp;M","29-Nov-2006","30-Nov-2006","823.1","832","820.3","822.45","821.65","822.45","1492","7704.87","1116250","-334375","        819.45"
"M&amp;M","29-Nov-2006","28-Dec-2006","832.9","837.8","827","828.7","829","828.7","959","4986.95","1041250","291250","        819.45"
"M&amp;M","29-Nov-2006","25-Jan-2007","879.6","879.6","859","859","859","829.4","2","10.87","3125","1250","        819.45"
"M&amp;M","30-Nov-2006","30-Nov-2006","825.8","827.4","810","818.7","820","821.15","2379","12136.14","606875","-509375","        821.15"
"M&amp;M","30-Nov-2006","28-Dec-2006","834.9","834.9","819","826.7","830","826.7","1892","9741.71","1613750","572500","        821.15"
"M&amp;M","30-Nov-2006","25-Jan-2007","0","0","0","859","859","830.95","0","0","3125","0","        821.15"
"M&amp;M","01-Dec-2006","28-Dec-2006","834","852","829.25","844.3","844.65","844.3","3102","16349.27","1585000","-28750","        841.05"
"M&amp;M","01-Dec-2006","25-Jan-2007","849.55","852.5","833.5","852.5","852.5","852.5","5","26.38","3750","625","        841.05"
"M&amp;M","01-Dec-2006","22-Feb-2007","0","0","0","835.85","0","855.95","0","0","0","0","        841.05"
"M&amp;M","04-Dec-2006","28-Dec-2006","847.65","868.85","841.1","853.5","852","853.5","4983","26746.17","1803750","218750","        845.80"
"M&amp;M","04-Dec-2006","25-Jan-2007","858","874","858","874","874","855.1","3","16.23","5000","1250","        845.80"
"M&amp;M","04-Dec-2006","22-Feb-2007","0","0","0","835.85","0","860.15","0","0","0","0","        845.80"
"M&amp;M","05-Dec-2006","28-Dec-2006","855.9","862.9","843.5","848.45","848","848.45","2792","14932.13","1740000","-63750","        844.90"
"M&amp;M","05-Dec-2006","25-Jan-2007","866.8","866.8","850","856.2","856.2","856.2","8","42.86","8750","3750","        844.90"
"M&amp;M","05-Dec-2006","22-Feb-2007","0","0","0","835.85","0","859.15","0","0","0","0","        844.90"
"M&amp;M","06-Dec-2006","28-Dec-2006","859.5","859.5","832.25","840.75","839.75","840.75","1728","9079.02","1726875","-13125","        838.90"
"M&amp;M","06-Dec-2006","25-Jan-2007","841","846","841","844.05","844.05","844.05","8","42.18","11250","2500","        838.90"
"M&amp;M","06-Dec-2006","22-Feb-2007","0","0","0","835.85","0","852.8","0","0","0","0","        838.90"
"M&amp;M","07-Dec-2006","28-Dec-2006","843.9","854.7","838.55","852.2","850","852.2","2054","10892.49","1770000","43125","        848.15"
"M&amp;M","07-Dec-2006","25-Jan-2007","846.25","854.9","846.25","853.25","851.55","853.25","3","15.95","11250","0","        848.15"
"M&amp;M","07-Dec-2006","22-Feb-2007","0","0","0","835.85","0","862","0","0","0","0","        848.15"
"M&amp;M","08-Dec-2006","28-Dec-2006","848.8","851","832.1","835.3","833.15","835.3","1856","9770.88","1762500","-7500","        831.90"
"M&amp;M","08-Dec-2006","25-Jan-2007","850","851.85","838.25","839.3","838.25","839.3","5","26.37","11250","0","        831.90"
"M&amp;M","08-Dec-2006","22-Feb-2007","0","0","0","835.85","0","845.35","0","0","0","0","        831.90"
"M&amp;M","11-Dec-2006","28-Dec-2006","832.9","837.7","790","798.95","791","798.95","1992","10107.7","1525000","-237500","        801.55"
